ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,recent_5d_growth
300131,20240126,20260314,20250703,7.89,14.62,85.3,158,14.72,-0.68,3.04,5.58,6.59,14.83,7.22,84,71,1.18,260.48,185.04,445.52,7.98
300684,20241220,20260107,20250703,24.91,49.56,98.96,127,49.67,-0.22,2.09,2.09,19.87,34.68,13.94,64,62,1.03,228.03,148.42,376.46,-2.23
301010,20241220,20260107,20250703,17.76,21.78,22.64,127,22.02,-1.09,11.66,2.31,2.25,24.21,8.54,66,59,1.12,195.19,164.5,359.69,-5.47
300444,20240126,20260314,20250702,7.38,16.32,121.14,169,9.87,65.35,2.71,-0.14,0.41,1.76,0.98,82,85,0.96,286.77,192.41,479.18,-10.13
600089,20240126,20260314,20250702,12.04,30.32,151.83,169,22.88,32.52,2.57,1.16,16.45,13.46,8.49,88,78,1.13,251.03,149.54,400.58,-7.45
600801,20240126,20260314,20250702,12.1,22.96,89.75,169,25.22,-8.96,1.9,6.69,33.97,26.03,17.78,94,71,1.32,199.84,129.0,328.84,1.15
301193,20241220,20260107,20250702,16.41,22.15,34.98,128,21.85,1.37,21.88,12.07,15.78,16.33,16.0,63,63,1.0,179.89,140.4,320.29,1.14
601598,20241220,20260107,20250702,4.8,6.15,28.26,128,6.02,2.16,1.88,4.59,9.86,14.04,7.52,65,55,1.18,99.1,71.59,170.69,1.15
600785,20240126,20260314,20250701,11.66,19.32,65.69,170,13.4,44.18,2.83,2.92,3.95,8.92,4.41,86,82,1.05,207.59,148.98,356.57,-0.41
600596,20240126,20260314,20250701,8.19,13.13,60.32,170,11.61,13.09,1.83,7.45,26.37,24.05,15.32,87,78,1.12,199.07,145.65,344.72,3.22
300677,20241220,20260107,20250701,24.32,39.29,61.55,129,40.06,-1.92,4.48,11.76,32.2,50.04,24.09,65,63,1.03,171.14,117.21,288.36,0.23
600348,20240126,20260314,20250701,6.46,10.15,57.1,170,8.24,23.18,0.93,4.33,8.81,15.31,7.19,89,74,1.2,171.34,121.62,292.96,1.7
600176,20240126,20260314,20250701,11.71,26.1,122.89,170,17.5,49.14,1.37,2.99,8.45,3.84,4.47,89,76,1.17,223.34,135.87,359.21,0.38
688350,20241220,20260107,20250630,15.94,27.89,74.97,130,26.12,6.78,-0.69,0.75,20.33,41.84,14.55,63,66,0.95,177.07,113.84,290.9,6.65
000922,20240126,20260314,20250630,11.38,16.2,42.36,171,13.69,18.33,-2.2,-2.28,6.06,2.28,1.15,89,78,1.14,165.53,125.15,290.68,3.71
301289,20241220,20260107,20250630,48.8,60.05,23.05,130,59.44,1.03,0.2,1.54,3.55,5.57,2.68,66,61,1.08,113.58,88.58,202.16,4.33
603396,20241220,20260107,20250630,25.5,34.91,36.9,130,32.91,6.08,2.24,5.41,9.76,10.55,7.11,68,58,1.17,146.47,110.04,256.51,3.44
000811,20240126,20260314,20250630,9.8,19.19,95.82,171,18.64,2.95,9.49,11.33,20.92,36.12,18.8,94,75,1.25,247.81,171.07,418.88,-5.19
000697,20240126,20260314,20250630,7.18,10.8,50.4,168,8.83,22.31,2.23,7.63,6.04,6.45,5.84,86,73,1.18,133.29,89.57,222.85,5.68
603268,20240126,20260314,20250630,39.41,123.17,212.53,171,83.85,46.89,2.0,11.65,16.06,32.86,15.28,98,71,1.38,284.51,162.21,446.72,3.14
688146,20241220,20260107,20250630,28.74,44.79,55.86,130,42.18,6.19,0.25,2.59,5.75,20.99,6.75,72,57,1.26,171.06,119.21,290.27,11.64
300481,20240126,20260314,20250630,14.11,18.01,27.64,171,16.23,10.97,-0.43,1.28,5.95,8.86,3.85,91,74,1.23,127.43,100.15,227.58,-2.91
688325,20241220,20260107,20250630,47.02,92.3,96.29,130,90.28,2.24,-0.21,0.5,16.41,28.41,10.71,66,61,1.08,194.64,116.75,311.39,3.94
301077,20241220,20260107,20250627,19.92,26.94,35.24,131,26.45,1.85,1.41,-1.36,7.08,10.24,4.05,65,62,1.05,143.27,108.68,251.96,2.36
000700,20240126,20260314,20250627,7.43,12.41,66.96,172,14.12,-12.13,-2.29,-4.57,-2.69,2.02,-2.23,85,84,1.01,278.9,214.55,493.45,0.32
000878,20240126,20260314,20250627,12.62,22.45,77.89,172,20.34,10.37,4.52,1.51,11.33,6.42,6.04,93,78,1.19,233.57,166.91,400.48,-2.9
600301,20240126,20260314,20250627,20.1,58.55,191.29,172,37.12,57.73,4.43,2.54,16.92,12.69,9.26,95,75,1.27,331.99,211.24,543.23,-6.83
603530,20241220,20260107,20250627,26.15,43.2,65.2,131,40.92,5.57,2.87,2.83,2.68,13.35,4.9,65,61,1.07,169.74,113.17,282.91,5.06
301133,20241220,20260107,20250627,22.32,38.12,70.79,131,39.97,-4.63,1.39,2.96,5.87,9.54,4.83,63,67,0.94,211.9,148.41,360.31,-0.81
603391,20241220,20260107,20250627,39.14,65.17,66.5,131,64.47,1.09,0.66,2.45,5.88,2.1,3.05,73,56,1.3,130.6,76.24,206.84,-1.42
002540,20240126,20260314,20250627,5.74,7.12,24.02,172,7.04,1.14,0.52,0.52,3.66,4.35,2.23,91,75,1.21,145.03,119.76,264.79,-0.7
301201,20241220,20260107,20250627,21.17,46.41,119.18,131,44.39,4.55,11.43,9.8,28.79,29.03,19.67,68,61,1.11,242.11,150.15,392.26,9.64
002460,20240126,20260314,20250626,33.35,70.03,109.99,173,64.35,8.83,3.09,3.09,9.39,7.86,5.93,88,83,1.06,261.71,177.24,438.95,3.35
688308,20241220,20260107,20250626,17.96,33.13,84.46,132,32.15,3.05,2.45,2.84,11.63,15.31,7.89,74,54,1.37,180.39,112.74,293.13,2.7
688037,20241220,20260107,20250626,104.94,190.79,81.81,132,154.0,23.89,2.24,6.12,4.54,9.25,5.5,72,59,1.22,210.54,141.74,352.29,31.59
300604,20240126,20260314,20250625,43.87,124.2,183.11,174,106.0,17.17,2.37,2.35,0.11,0.39,1.29,92,81,1.14,303.97,185.15,489.12,-2.13
601138,20241220,20260107,20250625,20.34,63.15,210.47,133,63.67,-0.82,2.06,26.55,29.4,72.32,31.66,74,58,1.28,292.65,166.52,459.17,-1.68
300750,20241220,20260107,20250625,253.9,371.01,46.13,133,377.5,-1.72,-1.34,3.31,12.51,4.25,5.33,68,64,1.06,135.72,93.7,229.42,0.49
601198,20240126,20260314,20250625,11.22,13.54,20.63,154,14.02,-3.42,-1.96,-1.69,-0.09,0.89,-0.75,75,72,1.04,100.35,79.41,179.76,0.82
000923,20240126,20260314,20250625,13.41,20.72,54.51,174,21.38,-3.09,5.59,5.15,11.41,5.52,7.19,95,76,1.25,191.13,141.64,332.77,-1.38
600517,20240126,20260314,20250625,5.11,7.2,40.98,174,6.15,17.07,-1.16,2.17,8.24,4.33,3.76,88,80,1.1,142.32,104.85,247.18,-4.89
301069,20241220,20260107,20250625,15.76,28.02,77.79,133,28.53,-1.79,1.46,1.59,5.33,13.71,5.11,62,68,0.91,221.2,153.62,374.82,-2.64
600773,20240126,20260314,20250625,9.88,18.25,84.72,174,12.55,45.42,2.02,2.63,24.19,8.3,10.11,89,82,1.09,214.42,145.89,360.3,10.47
600295,20240126,20260314,20250625,8.64,15.91,84.14,174,13.0,22.38,0.12,4.4,16.32,18.98,10.04,86,85,1.01,190.26,123.42,313.68,-7.93
605060,20241220,20260107,20250625,18.93,35.56,87.82,133,38.65,-7.99,7.08,5.28,8.98,32.04,12.1,60,71,0.85,211.43,139.69,351.11,-3.37
605389,20241220,20260107,20250625,37.97,79.8,110.17,128,77.73,2.66,23.15,1.47,17.33,17.2,13.71,69,57,1.21,214.44,131.14,345.57,7.61
601677,20240126,20260314,20250625,12.15,16.55,36.21,174,15.0,10.33,1.98,2.72,5.84,3.7,3.7,90,82,1.1,142.49,108.16,250.65,-0.84
600995,20240126,20260314,20250625,9.8,15.57,58.91,174,12.68,22.79,0.31,2.76,10.1,2.65,4.45,97,73,1.33,158.84,108.74,267.59,-3.83
601168,20240126,20260314,20250625,15.54,30.02,93.18,174,28.07,6.95,8.37,9.2,11.52,11.78,10.25,94,79,1.19,225.87,152.65,378.52,-3.16
603281,20241220,20260107,20250625,23.22,29.5,27.03,133,27.88,5.81,3.4,3.23,7.91,8.99,5.82,65,66,0.98,89.78,64.06,153.84,5.36
000973,20240126,20260314,20250624,6.4,17.12,167.5,175,14.82,15.52,11.25,6.56,8.28,3.75,7.45,91,80,1.14,301.11,190.26,491.38,18.07
603861,20240126,20260314,20250624,9.24,18.62,101.41,175,12.8,45.47,5.19,4.87,10.28,6.6,6.9,91,82,1.11,231.01,152.41,383.42,-8.95
002248,20240126,20260314,20250624,8.52,14.14,65.96,175,11.6,21.9,2.7,2.46,9.74,18.66,7.93,88,83,1.06,227.22,167.59,394.82,2.91
002192,20240126,20260314,20250624,30.49,57.1,87.25,175,54.46,4.85,-0.07,-0.13,14.55,14.12,7.14,90,84,1.07,247.02,174.81,421.83,2.7
000630,20240126,20260314,20250624,3.14,6.95,121.34,175,5.82,19.42,4.78,6.69,10.51,10.83,8.28,96,75,1.28,270.99,180.37,451.35,-4.53
301123,20241220,20260107,20250624,22.01,73.71,234.88,134,74.0,-0.39,3.18,2.73,10.49,25.58,9.72,71,61,1.16,340.02,196.74,536.76,-7.28
688147,20241220,20260107,20250624,29.34,75.71,158.08,134,63.88,18.52,2.88,3.01,6.46,15.15,6.45,73,60,1.22,274.79,165.69,440.48,18.72
600141,20240126,20260314,20250624,20.4,40.78,99.9,175,34.44,18.41,0.64,2.6,20.83,20.93,11.34,96,76,1.26,202.65,127.31,329.96,4.0
001225,20241220,20260107,20250624,33.55,69.63,107.54,134,62.89,10.72,3.79,4.59,8.94,22.86,9.39,65,67,0.97,202.3,121.55,323.85,25.46
002975,20241220,20260107,20250624,32.77,82.05,150.35,134,82.25,-0.24,4.29,2.92,6.21,27.66,9.13,69,63,1.1,241.42,139.32,380.74,4.79
001359,20241220,20260107,20250624,28.71,71.0,147.3,134,72.0,-1.39,21.49,27.97,70.11,77.46,49.21,65,68,0.96,234.38,134.48,368.87,-2.32
603312,20241220,20260107,20250624,35.69,48.45,35.75,134,47.44,2.13,1.65,1.04,7.48,19.36,6.76,69,62,1.11,150.07,114.16,264.23,3.37
301285,20241220,20260107,20250624,29.95,70.81,136.43,134,67.95,4.21,8.18,10.25,13.26,39.5,16.59,73,60,1.22,213.9,119.18,333.07,4.73
002792,20240126,20260314,20250624,14.98,40.31,169.09,175,45.81,-12.01,3.4,-0.33,5.81,7.61,3.85,90,80,1.12,352.65,235.64,588.29,-6.28
002407,20240126,20260314,20250624,11.8,30.85,161.55,175,34.99,-11.83,1.7,0.51,5.98,5.21,3.33,89,81,1.1,298.86,189.69,488.55,6.6
003016,20241220,20260107,20250624,7.49,9.63,28.57,134,9.73,-1.03,0.13,0.67,10.95,5.21,4.55,70,60,1.17,171.66,138.67,310.32,-3.31
000792,20240126,20260314,20250624,16.64,39.6,137.98,175,30.98,27.82,2.64,2.88,8.47,8.95,5.72,95,77,1.23,218.85,125.88,344.73,3.23
002240,20240126,20260314,20250624,12.93,40.37,212.22,175,36.6,10.3,-0.39,-2.55,10.36,20.34,6.33,96,78,1.23,346.57,217.87,564.45,1.82
001270,20241220,20260107,20250624,35.37,106.11,200.0,134,96.25,10.24,7.21,13.66,10.52,17.5,12.2,83,49,1.69,208.22,93.12,301.34,21.55
002108,20240126,20260314,20250624,3.4,5.08,49.41,175,4.89,3.89,13.53,8.24,12.06,7.35,10.27,85,80,1.06,199.61,151.94,351.55,1.8
300509,20240126,20260314,20250624,8.18,13.17,61.0,175,13.27,-0.75,4.65,4.16,9.05,11.86,7.26,82,89,0.92,205.43,149.7,355.14,-2.3
002885,20241220,20260107,20250624,13.81,26.8,94.06,134,25.75,4.08,2.46,1.09,5.5,5.72,3.61,68,64,1.06,226.36,150.04,376.39,-0.92
300803,20241220,20260107,20250624,65.6,143.09,118.13,134,135.73,5.42,22.96,20.06,28.06,32.94,25.62,69,64,1.08,261.3,169.63,430.93,6.16
301369,20241220,20260107,20250624,52.72,133.83,153.85,134,130.6,2.47,1.59,3.03,1.06,11.06,3.76,68,65,1.05,221.22,120.38,341.61,-0.39
688239,20241220,20260107,20250624,31.74,66.25,108.73,134,69.68,-4.92,10.21,4.32,13.11,21.99,11.67,69,63,1.1,218.15,135.95,354.09,-0.96
688511,20241220,20260107,20250624,16.83,31.75,88.65,134,29.26,8.51,10.52,6.18,14.68,43.97,17.16,75,57,1.32,172.78,102.89,275.67,12.47
300893,20241220,20260107,20250624,16.86,24.51,45.4,134,24.18,1.36,3.9,2.12,6.23,5.72,4.43,70,62,1.13,153.96,109.82,263.78,2.42
002782,20240126,20260314,20250624,12.61,25.24,100.16,175,18.34,37.62,2.93,3.89,5.87,10.86,5.69,91,82,1.11,236.08,158.0,394.08,1.45
605305,20241220,20260107,20250624,26.79,43.87,63.76,134,43.32,1.27,2.31,3.06,36.28,40.39,20.34,72,61,1.18,153.54,99.48,253.02,3.42
300259,20240126,20260314,20250624,3.4,5.16,51.63,175,4.51,14.39,1.47,3.76,9.05,7.88,5.71,93,71,1.31,155.34,109.16,264.5,2.99
600118,20240126,20260314,20250624,26.94,87.37,224.31,175,99.45,-12.15,6.05,4.49,3.64,9.76,5.6,93,81,1.15,319.79,188.25,508.04,-4.9
603813,20241220,20260107,20250624,13.36,39.65,196.78,134,39.29,0.92,2.17,-1.95,17.22,20.36,9.09,76,54,1.41,205.82,91.68,297.51,3.52
000726,20240126,20260314,20250624,6.11,7.6,24.39,175,7.11,6.89,2.13,4.75,11.95,10.31,7.5,94,71,1.32,90.65,67.42,158.07,2.15
000960,20240126,20260314,20250624,14.4,36.89,156.18,175,28.28,30.45,6.25,8.33,19.86,24.58,14.62,96,77,1.25,313.02,206.05,519.06,-5.07
601886,20240126,20260314,20250624,5.2,8.87,70.58,175,8.15,8.83,15.38,19.04,36.73,40.0,27.81,93,74,1.26,158.16,100.82,258.98,1.49
600510,20240126,20260314,20250624,4.93,8.94,81.38,175,8.64,3.47,2.43,2.86,5.9,8.14,4.74,86,82,1.05,213.99,147.47,361.46,-2.08
301550,20241220,20260107,20250624,55.88,174.26,211.87,134,161.0,8.24,9.96,3.06,18.86,16.86,11.94,68,65,1.05,281.14,154.71,435.85,28.71
300467,20240126,20260314,20250624,19.05,29.67,55.75,175,29.92,-0.84,12.7,6.77,16.17,23.46,14.11,88,84,1.05,218.96,166.61,385.57,-2.56
688733,20241220,20260107,20250624,19.1,31.0,62.3,134,29.98,3.4,-0.84,-1.41,0.68,4.19,0.45,69,63,1.1,247.12,184.06,431.19,3.75
300899,20241220,20260107,20250624,22.01,33.0,49.93,134,33.44,-1.32,1.82,3.18,4.09,13.86,5.32,80,49,1.63,122.01,78.54,200.54,2.33
301310,20241220,20260107,20250623,34.8,42.45,21.98,135,42.54,-0.21,4.4,3.45,12.87,14.74,8.72,62,70,0.89,114.3,91.01,205.31,-1.37
002928,20241220,20260107,20250623,7.87,10.95,39.14,135,10.91,0.37,5.34,1.78,8.77,7.24,5.68,65,62,1.05,129.55,93.23,222.78,1.67
001268,20241220,20260107,20250623,24.54,35.28,43.77,135,35.96,-1.89,2.49,3.5,13.24,14.75,8.47,70,64,1.09,172.89,130.59,303.48,-5.72
688779,20241220,20260107,20250623,5.21,7.93,52.21,135,7.73,2.59,5.18,1.15,5.76,8.06,4.72,73,60,1.22,166.27,118.34,284.61,4.76
301265,20241220,20260107,20250623,9.68,14.28,47.52,135,14.19,0.63,2.48,3.82,39.36,17.56,16.96,66,63,1.05,150.19,105.76,255.96,8.59
301489,20241220,20260107,20250623,59.98,196.5,227.61,135,204.58,-3.95,-3.6,-5.22,17.54,81.76,19.33,72,61,1.18,392.85,248.53,641.38,-5.98
301150,20241220,20260107,20250623,20.99,44.8,113.43,135,44.77,0.07,-4.14,16.1,11.34,33.44,14.09,63,71,0.89,317.44,221.57,539.01,7.0
688498,20241220,20260107,20250623,166.1,700.7,321.85,135,664.0,5.53,7.16,13.85,24.98,34.08,19.9,71,62,1.15,376.46,210.69,587.15,6.25
688663,20241220,20260107,20250623,26.91,42.44,57.71,135,40.99,3.54,0.0,-0.89,13.34,14.9,6.72,70,63,1.11,156.4,105.54,261.94,10.23
603500,20241220,20260107,20250623,8.6,12.12,40.93,135,12.15,-0.25,4.3,1.98,8.26,8.72,5.68,65,66,0.98,151.94,112.9,264.84,1.42
300692,20241220,20260107,20250623,6.5,8.6,32.29,132,8.56,0.47,2.61,0.62,-2.17,-2.17,-0.38,61,64,0.95,142.97,108.96,251.93,0.23
300756,20241220,20260107,20250623,27.27,54.7,100.59,135,56.54,-3.25,8.07,-3.92,-2.42,-3.26,-0.94,75,57,1.32,195.02,118.83,313.86,-7.04
300948,20241220,20260107,20250623,10.26,24.28,136.65,130,23.31,4.16,4.29,5.36,7.5,12.77,7.27,66,61,1.08,243.6,141.66,385.25,18.15
688101,20241220,20260107,20250623,13.99,17.04,21.8,135,16.81,1.37,-1.64,-1.5,3.29,3.65,0.94,68,64,1.06,109.96,86.53,196.5,4.54
605288,20241220,20260107,20250623,49.04,96.49,96.76,135,87.05,10.84,5.49,2.53,14.6,4.91,7.22,67,67,1.0,248.25,168.99,417.24,5.8
688167,20241220,20260107,20250623,78.89,193.5,145.28,135,180.93,6.95,0.52,0.7,4.2,5.73,2.72,67,67,1.0,287.56,181.49,469.04,9.44
605376,20241220,20260107,20250623,38.8,67.5,73.97,135,66.01,2.26,-2.65,-2.76,2.76,4.43,0.36,66,67,0.99,202.67,139.71,342.37,0.78
688800,20241220,20260107,20250623,45.4,82.85,82.49,135,83.3,-0.54,7.69,0.33,11.83,41.19,13.42,79,55,1.44,255.68,182.38,438.07,-4.12
688131,20241220,20260107,20250623,43.4,78.01,79.75,135,74.81,4.28,3.16,19.38,31.27,25.69,20.96,67,65,1.03,201.86,135.52,337.38,7.54
301168,20241220,20260107,20250623,32.64,44.5,36.34,135,45.87,-2.99,8.12,6.83,18.66,13.51,11.97,72,62,1.16,147.61,112.31,259.92,-3.47
001203,20241220,20260107,20250623,9.51,29.23,207.23,135,30.9,-5.4,2.27,1.85,17.51,20.56,10.37,71,59,1.2,280.95,155.96,436.91,-6.04
688063,20241220,20260107,20250623,42.63,60.69,42.36,135,58.96,2.93,4.11,6.87,2.46,1.69,3.96,70,64,1.09,169.31,126.94,296.25,3.55
002957,20241220,20260107,20250623,16.1,23.29,44.66,135,22.29,4.49,1.06,0.06,6.71,4.53,3.15,74,58,1.28,139.63,98.48,238.12,7.03
688607,20241220,20260107,20250623,18.6,44.62,139.89,135,44.49,0.29,0.0,-0.11,26.83,61.02,20.22,76,58,1.31,214.01,119.12,333.13,2.57
688485,20241220,20260107,20250623,10.1,17.87,76.97,135,17.65,1.25,3.76,6.04,11.51,17.65,9.55,72,62,1.16,153.72,92.21,245.93,0.79
301305,20241220,20260107,20250623,17.69,23.37,32.11,135,22.76,2.68,-0.62,1.53,3.56,4.86,2.38,67,65,1.03,123.64,91.99,215.63,3.87
300767,20241220,20260107,20250623,12.29,20.97,70.63,135,20.97,0.0,1.14,7.08,5.86,12.86,6.68,65,66,0.98,225.65,159.06,384.71,-1.08
300991,20241220,20260107,20250623,22.98,41.62,81.11,135,42.22,-1.42,26.07,29.5,29.2,33.68,29.56,70,63,1.11,208.02,139.33,347.35,3.38
688456,20241220,20260107,20250623,34.19,66.91,95.7,135,70.7,-5.36,3.48,4.45,24.33,17.96,12.92,77,57,1.35,196.8,121.64,318.44,-11.33
688679,20241220,20260107,20250623,14.63,25.46,74.03,135,25.94,-1.85,0.48,5.95,2.94,3.08,3.38,68,66,1.03,239.74,171.16,410.9,-4.57
603256,20241220,20260107,20250623,13.47,38.3,184.34,135,37.95,0.92,10.32,36.67,62.51,92.2,50.26,69,65,1.06,339.46,216.96,556.42,1.03
301012,20241220,20260107,20250623,19.74,27.63,39.97,133,27.58,0.18,-0.61,-3.8,16.41,14.03,6.47,61,69,0.88,181.45,139.5,320.95,7.34
688480,20241220,20260107,20250623,31.35,62.1,98.09,135,52.5,18.29,-0.1,0.99,22.52,37.35,14.5,71,63,1.13,221.73,142.89,364.62,22.7
603331,20241220,20260107,20250623,9.84,13.2,34.15,135,13.81,-4.42,2.34,3.86,7.22,10.98,5.99,68,61,1.11,104.74,73.17,177.91,1.93
301345,20241220,20260107,20250623,96.08,241.14,150.98,135,257.6,-6.39,6.68,38.96,42.9,62.17,38.33,78,56,1.39,231.69,131.05,362.74,-3.87
603182,20241220,20260107,20250623,12.6,15.64,24.13,135,15.75,-0.7,2.7,4.68,9.92,11.19,7.16,72,61,1.18,86.41,63.46,149.87,-2.01
301617,20241220,20260107,20250623,38.71,83.7,116.22,135,83.2,0.6,5.27,1.65,1.78,0.44,2.17,65,69,0.94,271.64,178.53,450.18,15.61
605268,20241220,20260107,20250623,9.28,10.45,12.61,135,10.61,-1.51,3.23,2.59,-0.65,12.07,3.64,64,67,0.96,111.04,95.4,206.43,-3.15
301391,20241220,20260107,20250623,41.12,85.78,108.61,135,84.34,1.71,4.38,-0.9,6.76,8.85,4.4,74,60,1.23,207.97,126.11,334.08,8.69
605338,20241220,20260107,20250623,18.83,32.28,71.43,135,31.1,3.79,-1.22,-0.85,-0.27,2.23,-0.13,68,65,1.05,161.19,102.45,263.64,13.38
301013,20241220,20260107,20250623,16.17,30.87,90.91,135,28.73,7.45,2.47,3.03,8.6,7.54,5.49,66,64,1.03,256.39,176.88,433.27,11.77
301365,20241220,20260107,20250623,15.83,23.92,51.11,135,23.93,-0.04,4.04,5.05,11.5,20.97,9.97,65,67,0.97,175.45,126.71,302.16,-3.0
600078,20240126,20260314,20250623,5.61,13.66,143.49,176,9.99,36.74,1.07,-0.53,9.63,11.23,5.19,87,84,1.04,306.43,202.51,508.94,5.73
688183,20241220,20260107,20250623,45.58,99.55,118.39,135,98.62,0.94,4.63,10.57,10.35,14.81,10.16,64,68,0.94,307.17,211.12,518.28,1.91
301603,20241220,20260107,20250623,47.42,77.46,63.35,135,76.28,1.55,4.53,3.67,13.96,19.97,10.19,75,59,1.27,154.44,100.39,254.83,0.72
001206,20241220,20260107,20250623,20.58,29.0,40.91,126,31.28,-7.29,-0.44,4.47,6.61,17.93,6.82,62,62,1.0,166.78,125.95,292.73,-4.89
300686,20241220,20260107,20250623,9.38,15.47,64.93,135,15.03,2.93,3.84,6.61,5.97,10.45,6.63,67,65,1.03,189.52,131.37,320.9,3.13
688335,20241220,20260107,20250623,11.76,32.24,174.15,135,28.35,13.72,0.68,1.11,3.49,20.24,5.56,73,60,1.22,273.27,157.81,431.07,20.34
301003,20241220,20260107,20250623,30.78,42.74,38.86,135,43.03,-0.67,-2.57,2.99,6.63,2.01,2.77,71,62,1.15,162.31,124.27,286.58,-1.95
603163,20241220,20260107,20250623,26.48,79.69,200.94,135,75.46,5.61,5.74,5.4,10.05,21.15,10.01,69,65,1.06,313.36,186.89,500.25,13.58
301468,20241220,20260107,20250623,22.23,58.18,161.67,135,50.54,15.12,3.36,5.78,7.27,18.74,8.33,71,62,1.15,248.44,138.43,386.87,9.2
300903,20241220,20260107,20250623,10.8,20.59,90.65,135,20.03,2.8,7.41,-0.65,4.91,7.69,4.3,63,70,0.9,256.61,177.97,434.58,13.13
301232,20241220,20260107,20250623,28.13,180.0,539.89,135,190.0,-5.26,5.23,6.11,13.97,15.25,10.12,80,53,1.51,337.54,134.11,471.65,26.05
603301,20241220,20260107,20250623,20.82,70.25,237.42,135,71.56,-1.83,0.19,1.25,0.86,6.58,1.99,82,50,1.64,221.09,91.1,312.19,-0.71
603083,20241220,20260107,20250623,46.88,126.0,168.74,135,130.03,-3.1,1.24,-6.33,8.89,8.4,2.7,65,69,0.94,312.23,197.37,509.6,-8.77
603978,20241220,20260107,20250623,16.26,28.1,72.82,135,29.1,-3.44,10.89,7.44,6.64,3.81,7.16,69,63,1.1,228.34,163.16,391.5,-2.7
301181,20241220,20260107,20250623,23.43,42.02,79.34,130,43.3,-2.96,3.2,3.41,11.4,11.01,7.28,70,57,1.23,223.43,152.32,375.76,-11.54
301626,20241220,20260107,20250623,100.0,187.01,87.01,135,185.5,0.81,0.47,7.46,8.51,45.0,13.88,68,66,1.03,224.63,150.35,374.98,-0.52
688307,20241220,20260107,20250623,27.04,45.92,69.82,135,44.95,2.16,3.59,3.88,36.76,43.05,21.52,72,62,1.16,211.98,150.59,362.57,3.99
605188,20241220,20260107,20250623,10.81,20.72,91.67,135,20.05,3.34,-0.37,-0.37,11.66,-0.09,3.3,66,67,0.99,297.07,214.85,511.92,5.98
301227,20241220,20260107,20250623,24.24,48.73,101.03,135,50.93,-4.32,-1.11,-5.53,15.92,18.52,6.6,79,54,1.46,182.95,107.31,290.26,-4.09
001259,20241220,20260107,20250623,24.75,28.92,16.85,135,29.82,-3.02,3.43,3.68,4.44,8.2,4.76,71,62,1.15,102.87,84.91,187.78,-3.6
688399,20241220,20260107,20250623,44.65,68.14,52.61,135,68.88,-1.07,4.37,9.25,16.44,23.85,13.35,73,60,1.22,154.07,106.35,260.42,-2.2
688233,20241220,20260107,20250623,29.51,82.0,177.87,135,74.56,9.98,-1.63,7.69,10.0,8.23,6.63,67,67,1.0,304.79,184.11,488.9,11.85
300837,20241220,20260107,20250623,21.65,41.01,89.42,135,34.3,19.56,3.05,6.74,14.13,12.75,9.42,78,56,1.39,158.75,89.11,247.86,25.6
688148,20241220,20260107,20250623,5.3,10.03,89.25,135,9.27,8.2,0.75,-2.64,2.83,5.09,1.23,67,66,1.02,251.86,173.46,425.32,11.2
603685,20241220,20260107,20250623,13.76,19.08,38.66,135,19.32,-1.24,2.11,-2.33,4.8,14.39,4.04,63,70,0.9,149.59,112.03,261.62,1.81
603282,20241220,20260107,20250623,16.14,20.2,25.18,135,20.21,-0.05,3.61,5.22,8.07,17.62,8.23,72,59,1.22,112.34,86.73,199.07,1.25
688353,20241220,20260107,20250623,25.85,114.18,341.7,135,122.29,-6.63,31.33,40.04,32.11,34.24,34.76,69,65,1.06,411.12,233.5,644.62,-2.49
300909,20241220,20260107,20250623,25.55,46.49,81.96,135,48.2,-3.55,2.94,2.47,4.11,15.58,5.68,70,64,1.09,163.63,99.42,263.04,-5.28
300097,20240126,20260314,20250623,4.88,8.08,65.57,176,7.36,9.78,3.07,4.92,4.51,2.66,3.97,103,67,1.54,153.02,99.44,252.46,-1.46
688102,20241220,20260107,20250623,13.09,43.13,229.49,135,41.55,3.8,1.3,3.82,4.35,9.93,4.7,81,53,1.53,263.39,133.26,396.65,14.95
688251,20241220,20260107,20250623,16.92,27.99,65.39,135,28.66,-2.34,5.71,5.15,13.09,22.02,11.02,68,65,1.05,178.35,121.0,299.35,-6.76
300836,20241220,20260107,20250623,42.55,56.08,31.8,135,55.64,0.79,1.1,-0.38,0.14,-2.19,-0.29,65,69,0.94,170.67,135.34,306.01,0.72
688237,20241220,20260107,20250623,27.99,50.06,78.85,130,48.93,2.31,2.82,2.89,8.82,15.08,7.09,70,58,1.21,167.79,103.2,270.99,5.79
300955,20241220,20260107,20250623,18.51,39.07,111.08,130,45.13,-13.43,0.92,-0.32,2.32,12.48,3.28,68,59,1.15,265.46,173.48,438.94,1.96
002169,20240126,20260314,20250623,6.05,15.53,156.69,168,11.76,32.06,4.3,5.45,5.29,3.8,4.84,102,64,1.59,237.57,135.23,372.8,0.98
603187,20241220,20260107,20250623,11.02,15.44,40.05,135,15.72,-1.78,3.22,7.03,10.66,8.75,7.7,66,66,1.0,109.24,73.18,182.41,-0.39
