ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
IEX,20240126,20260418,20260331,189.55,205.92,8.64,8.64,13,179.06,15.0,1.2,8.1,0.0,0.0,2.67,9,3,3.0,11.96,3.52,15.48,0,60,0.39
UHT,20240126,20260418,20260331,40.47,42.99,6.23,6.23,13,39.26,9.5,3.14,6.52,0.0,0.0,2.58,9,3,3.0,8.29,2.19,10.48,0,60,0.42
HEFA,20240126,20260418,20260331,42.49,45.05,6.02,6.02,13,41.87,7.59,1.44,5.22,0.0,0.0,1.85,7,5,1.4,7.07,1.16,8.23,0,60,1.28
SIMO,20240126,20260418,20260331,112.29,139.71,24.42,24.42,13,93.76,49.01,4.2,15.91,0.0,0.0,5.61,8,4,2.0,27.36,4.88,32.24,0,60,10.88
GDXJ,20240126,20260418,20260331,120.04,133.12,10.9,10.9,13,113.2,17.6,2.39,10.6,0.0,0.0,3.66,9,3,3.0,16.45,5.79,22.24,0,60,3.15
CMI,20240126,20260418,20260331,538.02,627.18,16.57,16.57,13,522.03,20.14,3.49,14.41,0.0,0.0,5.02,9,3,3.0,18.53,2.81,21.33,2,60,1.44
FLEX,20240126,20260418,20260331,65.46,81.83,25.01,25.01,13,63.68,28.5,4.2,22.43,0.0,0.0,7.57,10,2,5.0,26.28,3.43,29.71,6,60,4.49
SLYV,20240126,20260418,20260331,94.58,101.75,7.58,7.58,13,91.84,10.79,1.16,5.19,0.0,0.0,1.79,10,2,5.0,7.68,0.31,7.99,1,60,2.43
ZION,20240126,20260418,20260331,57.62,62.73,8.87,8.87,13,59.25,5.87,2.55,7.06,0.0,0.0,2.63,9,3,3.0,10.49,1.89,12.38,0,60,1.95
PSCT,20240126,20260418,20260331,60.07,70.36,17.13,17.13,13,57.88,21.56,3.43,11.14,0.0,0.0,4.03,11,1,11.0,16.5,0.51,17.01,6,60,5.9
ORRF,20240126,20260418,20260331,36.08,39.16,8.54,8.54,13,34.91,12.17,3.16,6.57,0.0,0.0,2.6,9,2,4.5,10.82,2.5,13.33,0,60,1.93
ETN,20240126,20260418,20260331,357.67,406.21,13.57,13.57,13,327.31,24.11,3.13,12.37,0.0,0.0,4.34,8,4,2.0,16.89,3.87,20.77,1,60,0.71
DIVI,20240126,20260418,20260331,39.81,42.81,7.54,7.54,13,39.39,8.68,1.36,6.88,0.0,0.0,2.34,7,5,1.4,9.1,1.73,10.83,0,60,1.59
GOLD,20240126,20260418,20260331,40.08,48.18,20.21,20.21,13,34.77,38.57,8.46,11.05,0.0,0.0,5.01,8,4,2.0,24.15,5.24,29.39,0,60,9.6
GDX,20240126,20260418,20260331,91.77,100.34,9.34,9.34,13,85.73,17.04,3.49,9.79,0.0,0.0,3.64,7,5,1.4,15.2,5.98,21.17,0,60,1.58
PPA,20240126,20260418,20260331,165.7,176.59,6.57,6.57,13,161.15,9.58,2.87,7.21,0.0,0.0,2.74,7,5,1.4,9.93,3.44,13.37,0,60,-0.15
IQDY,20240126,20260418,20260331,37.91,41.33,9.02,9.02,13,37.18,11.16,1.08,7.65,0.0,0.0,2.51,8,4,2.0,9.59,0.85,10.44,1,60,2.61
FEIM,20240126,20260418,20260331,44.26,57.1,29.01,29.01,13,50.55,12.96,24.81,27.84,0.0,0.0,13.31,9,3,3.0,39.41,12.46,51.87,1,60,-1.92
AMKR,20240126,20260418,20260331,45.03,62.9,39.68,39.68,12,42.92,46.55,5.75,36.18,0.0,0.0,12.0,10,1,10.0,37.1,2.61,39.71,4,60,8.52
ITT,20240126,20260418,20260331,190.53,219.02,14.95,14.95,13,174.21,25.72,3.0,16.35,0.0,0.0,5.51,10,2,5.0,18.54,4.2,22.74,5,60,-0.56
FIDU,20240126,20260418,20260331,86.52,93.57,8.15,8.15,13,84.17,11.17,1.62,7.91,0.0,0.0,2.7,7,5,1.4,10.42,2.46,12.88,0,60,0.79
BIB,20240126,20260418,20260331,81.51,89.45,9.74,9.74,13,79.64,12.32,-1.13,7.52,0.0,0.0,2.03,7,5,1.4,16.78,7.15,23.93,0,60,6.11
EWJ,20240126,20260418,20260331,84.44,90.19,6.81,6.81,13,81.33,10.89,1.27,5.89,0.0,0.0,2.02,7,5,1.4,10.01,3.26,13.27,0,60,2.08
DBAW,20240126,20260418,20260331,42.69,45.83,7.36,7.36,13,41.85,9.51,0.89,6.14,0.0,0.0,2.02,7,5,1.4,8.79,1.59,10.39,1,60,2.05
