breakthrough_date,breakthrough_price,breakthrough_ratio,final_gain,ma120,success,ts_code,volume_ratio
20251219,54.01,5.3229,2.37,51.28,False,sh688626,3.0623
20240930,23.83,4.0006,-9.23,22.91,False,sh601882,3.8149
20250904,13.76,0.1516,0.94,13.74,False,sh603970,0.7006
20240926,1.66,5.1853,1.2,1.58,False,sh600567,5.9407
20250904,12.47,1.8569,-1.04,12.24,False,sh603697,1.6203
20250408,9.79,1.0842,2.76,9.69,False,sh600000,2.9712
20250718,27.81,2.2644,0.97,27.19,False,sh605086,8.4906
20240927,21180.43,4.2457,1.01,20317.79,False,sh000815,2.5604
20240927,2847.04,0.5792,1.93,2830.64,False,sh000068,1.4437
20240927,10.1,3.9959,-2.38,9.71,False,sh603238,2.915
20240926,25.6,2.6446,6.84,24.94,False,sh600529,1.3119
20240829,10.63,0.4299,1.6,10.58,False,sh600833,0.9299
20240930,25.94,9.4183,1.85,23.7,False,sh603496,2.5617
20250630,32.58,0.6436,-8.59,32.37,False,sh688141,1.7088
20250624,46.43,2.8054,4.01,45.16,False,sh688088,1.646
20240731,27.92,2.4844,-7.2,27.24,False,sh601336,1.7781
20250724,34.26,3.6799,-7.5,33.04,False,sh603193,5.2152
20260112,24.29,0.3115,10.79,24.21,False,sh688216,1.2172
20240930,42.95,5.9874,-8.85,40.52,False,sh603868,2.5995
20240927,7.19,0.4985,4.73,7.15,False,sh603015,1.4572
20240731,4.15,0.2334,0.72,4.14,False,sh600704,1.4903
20250908,12.09,0.6006,-0.41,12.02,False,sh605018,0.5061
20240920,4.05,1.5589,17.53,3.99,False,sh600683,2.9515
20251212,65.5,2.6219,0.96,63.83,False,sh688258,1.1184
20250630,29.09,1.368,-1.93,28.7,False,sh688391,1.4793
20240923,3.12,0.8675,-3.21,3.09,False,sh603608,0.3102
20241008,9.08,0.6773,-12.22,9.02,False,sh600961,3.7139
20240927,34.95,2.951,6.44,33.95,False,sh603197,1.2786
20250710,8.35,0.5408,-0.24,8.31,False,sh601065,1.0349
20241202,12.13,1.6126,8.66,11.94,False,sh600686,0.5539
20250704,8.68,0.0682,-0.69,8.67,False,sh601298,1.0511
20241008,8.87,0.8012,-10.26,8.8,False,sh601857,3.5478
20250721,22.06,0.8602,2.45,21.87,False,sh688589,1.1404
20240930,9.68,6.5547,-3.72,9.09,False,sh603010,7.3367
20250805,100.1,3.4662,-3.75,96.75,False,sh688213,1.3203
20250630,25.71,1.274,-3.15,25.39,False,sh688127,0.9277
20240730,9.14,2.9028,1.64,8.88,False,sh600435,1.7305
20240731,19.21,2.77,-0.93,18.69,False,sh600885,1.017
20251124,60.66,3.755,9.22,58.46,False,sh688270,1.6746
20240806,6.59,1.0969,-6.07,6.52,False,sh601007,2.9557
20251125,68.43,4.6904,-5.48,65.37,False,sh688717,1.5436
20251010,7.01,0.7622,1.43,6.96,False,sh600903,2.2784
20260109,27.31,0.0424,-0.81,27.3,False,sh688690,1.7431
20240926,3.58,3.3599,-1.4,3.46,False,sh600382,4.1872
20250722,32.45,3.9392,-0.46,31.22,False,sh688559,2.0096
20240930,13.09,1.6515,-3.44,12.88,False,sh600182,7.5828
20240731,8.77,4.353,-8.89,8.4,False,sh600618,1.581
20240910,12.36,0.8126,-1.29,12.26,False,sh601900,1.1155
20240806,0.42,1.983,-2.62,0.41,False,sh900943,2.8331
20251020,49.6,1.1454,7.06,49.04,False,sh688070,0.6139
20250630,25.5,0.8673,3.57,25.28,False,sh603396,1.2007
20240927,9.77,1.5663,-1.33,9.62,False,sh603777,2.8531
20250725,15.88,7.7798,2.27,14.73,False,sh688327,3.8083
20251105,10.22,0.0792,-0.68,10.21,False,sh603916,0.7147
20240731,3.41,5.4177,-4.99,3.23,False,sh601099,4.9512
20250107,17.86,0.2549,-3.92,17.81,False,sh600501,0.6841
20250922,10.55,0.0137,-0.38,10.55,False,sh605167,0.4557
20240819,8.01,0.5671,4.12,7.96,False,sh600352,0.567
20240924,9.4,1.8253,26.6,9.23,True,sh600855,1.1984
20240912,5.96,0.0392,4.97,5.95,False,sh600028,0.763
20250624,18.04,1.7719,0.94,17.73,False,sh603211,0.9442
20250716,28.79,0.8845,0.73,28.54,False,sh688369,2.7712
20251020,16.62,1.1635,1.5,16.43,False,sh603125,0.5672
20240930,10.35,1.4068,-8.31,10.21,False,sh603968,3.0634
20240730,4.08,4.6847,-6.62,3.9,False,sh600604,2.146
20250624,13.97,4.077,8.66,13.42,False,sh688022,2.0737
20260325,17.17,1.6753,-0.23,16.89,False,sh603709,1.3027
20260302,21.0,5.4292,4.43,19.92,False,sh603093,6.7796
20240930,28.57,4.2455,-5.64,27.4,False,sh600363,5.0863
20240930,8.72,7.0683,-5.16,8.14,False,sh603926,4.2078
20251124,34.84,8.0814,2.67,32.23,False,sh688291,5.9584
20240903,10.27,1.7419,-3.21,10.09,False,sh600783,3.0614
20240808,9.34,0.6773,0.96,9.28,False,sh601952,1.3516
20240731,0.8,0.4284,0.25,0.79,False,sh900911,2.0813
20250630,36.01,0.3297,-1.75,35.89,False,sh688568,1.1283
20240830,11.8,0.1485,-1.86,11.78,False,sh603138,4.0799
20240816,3.04,2.7201,-15.46,2.96,False,sh600807,7.342
20240925,5948.3,0.1099,4.97,5941.77,False,sh000821,1.8602
20241008,3.61,1.3215,-6.93,3.56,False,sh600287,2.1975
20250722,136.02,1.5107,-1.79,134.0,False,sh688188,1.8289
20240930,17.77,7.6784,-6.64,16.51,False,sh603611,3.2737
20240927,5.94,1.4749,4.21,5.85,False,sh600753,1.1118
20240920,10.16,0.4441,8.17,10.12,False,sh603042,1.1367
20240925,5.32,0.3837,20.86,5.3,True,sh600100,1.9
20260325,40.16,0.3655,6.52,40.01,False,sh688388,1.1363
20240925,3.07,2.6784,-1.63,2.99,False,sh600234,1.7719
20240926,1.72,3.7059,8.72,1.66,False,sh600467,2.2636
20250625,38.08,2.656,-4.49,37.09,False,sh688595,2.5921
20240930,58.26,3.9556,-9.54,56.04,False,sh603338,2.7978
20250801,48.92,1.108,7.65,48.38,False,sh688768,1.2476
20250627,20.53,0.2356,-0.05,20.48,False,sh605186,0.8542
20250624,15.57,0.7061,0.58,15.46,False,sh603043,0.5455
20250718,26.5,1.693,11.58,26.06,False,sh605318,1.5512
20250717,10.77,2.5576,-1.11,10.5,False,sh601360,4.1597
20251103,58.19,0.7385,-10.04,57.76,False,sh688091,1.8409
20240930,2.58,8.1852,-6.59,2.38,False,sh601866,3.2073
20240813,15.81,1.122,2.21,15.64,False,sh603508,0.4831
20240806,4.59,1.7588,-10.46,4.51,False,sh600730,4.1239
20240930,4.96,4.973,3.23,4.72,False,sh600163,3.7548
20250624,45.91,8.6572,-1.53,42.26,False,sh688116,2.6618
20240930,5.21,5.519,-9.98,4.94,False,sh600257,3.6677
20250624,22.51,1.0483,2.53,22.28,False,sh688689,2.1505
20250512,5.29,0.4033,-0.76,5.27,False,sh601199,1.4216
20240926,9.2,2.4328,8.48,8.98,False,sh603990,1.1795
20250818,34.26,1.0985,9.19,33.89,False,sh688227,1.9713
20250625,74.5,1.1116,4.4,73.68,False,sh603296,2.0622
20240927,2.54,2.893,-1.97,2.47,False,sh600166,1.8957
20240930,11.69,4.4862,-2.91,11.19,False,sh603677,3.6383
20251124,37.31,0.2586,0.54,37.21,False,sh688269,0.47
20240919,6.71,1.6051,6.41,6.6,False,sh600128,3.48
20240930,12.32,2.1319,-6.17,12.06,False,sh603639,2.626
20240801,8.23,2.4764,-1.7,8.03,False,sh601800,2.0149
20240731,17.0,7.6326,-0.59,15.8,False,sh603009,1.8418
20240731,8.07,2.3527,-4.58,7.88,False,sh600718,1.229
20250630,9.57,0.1352,0.42,9.56,False,sh688459,1.153
20240913,2.22,0.8434,9.01,2.2,False,sh600082,6.3988
20241008,10.09,3.5199,-15.66,9.75,False,sh603520,3.9839
20240924,1.63,9.1213,19.02,1.49,False,sh600231,7.2413
20240927,3.94,3.9561,1.27,3.79,False,sh600105,1.5298
20240920,10.83,1.0772,21.98,10.71,True,sh600756,3.2336
20240806,0.32,3.0252,12.62,0.31,False,sh900939,1.9514
20240926,7.53,2.2066,4.78,7.37,False,sh600305,3.1168
20240819,4.87,2.2036,-2.05,4.77,False,sh601107,1.8491
20250107,12.3,1.2656,-2.28,12.15,False,sh601233,1.6644
20240731,4.13,0.7727,-2.66,4.1,False,sh600662,1.9394
20240926,15.5,0.6946,2.45,15.39,False,sh600985,1.5036
20250901,21.41,2.9038,1.87,20.81,False,sh603721,1.3942
20240927,2700.64,1.0158,3.94,2673.48,False,sh000847,1.8378
20251128,22.31,0.3279,1.21,22.24,False,sh688069,0.9324
20240927,16.67,3.5548,4.92,16.1,False,sh600861,2.2846
20240805,14.14,2.0208,-5.52,13.86,False,sh600535,6.2241
20250728,22.17,4.7319,-3.47,21.17,False,sh603922,2.6596
20251215,3.71,3.6713,3.77,3.58,False,sh601778,4.2398
20251128,7.19,1.034,-0.42,7.12,False,sh601956,0.7265
20251128,45.24,0.5439,-6.32,45.0,False,sh688489,1.4664
20240731,3.94,0.7329,-2.79,3.91,False,sh600052,0.7159
20240930,1253.5,10.9606,-5.26,1129.68,False,sh000158,3.8211
20240927,8.29,0.4264,0.72,8.25,False,sh600419,4.177
20251218,18.33,1.2087,4.2,18.11,False,sh603073,0.8125
20240903,3.77,3.1817,-4.24,3.65,False,sh600383,1.6917
20250416,20.84,0.8619,-1.2,20.66,False,sh603988,1.0427
20240926,15.58,0.9197,9.76,15.44,False,sh603515,1.6585
20250714,37.16,0.0455,4.63,37.14,False,sh688716,3.2671
20250722,133.39,2.2422,2.85,130.47,False,sh688271,2.1046
20240903,3.46,3.4122,-5.78,3.35,False,sh600130,5.7764
20250624,26.79,2.1324,2.61,26.23,False,sh605305,1.1981
20250708,18.55,0.508,1.08,18.46,False,sh688126,0.9624
20240802,7.56,1.6026,0.13,7.44,False,sh600267,3.1688
20240904,2.87,0.0834,-1.74,2.87,False,sh601818,0.978
20250904,6.18,0.5546,2.43,6.15,False,sh605366,0.682
20240930,6.66,7.6886,-4.2,6.18,False,sh603011,5.3218
20251031,77.08,0.9759,8.78,76.34,False,sh688168,1.6172
20240925,6.71,0.0761,6.41,6.7,False,sh600229,2.1894
20240926,3.59,0.2467,8.36,3.58,False,sh601678,2.7319
20240805,20.56,0.0357,3.65,20.55,False,sh603822,1.2654
20260112,25.15,0.7619,3.9,24.96,False,sh688395,1.4676
20240904,8.82,3.2497,-1.25,8.54,False,sh603196,1.8747
20250630,25.28,0.4035,-0.97,25.17,False,sh603324,2.0208
20251217,75.33,3.3559,9.15,72.88,False,sh603124,2.4995
20240927,0.11,3.0606,0.91,0.11,False,sh900921,4.1604
20250710,12.12,1.6516,1.65,11.92,False,sh603890,2.5235
20250624,27.63,1.0393,10.97,27.35,False,sh605128,1.177
20240730,13.25,1.2394,-4.0,13.09,False,sh603738,0.8683
20251009,21.01,0.1466,0.48,20.98,False,sh603210,0.8494
20250730,92.58,0.3299,0.32,92.28,False,sh688368,2.5266
20250722,187.5,0.3822,10.07,186.79,False,sh688012,1.6148
20250624,13.23,1.6285,1.13,13.02,False,sh603739,0.5798
20251208,58.78,0.3591,5.48,58.57,False,sh688788,1.0422
20250806,11.77,0.6218,3.99,11.7,False,sh605166,3.3103
20240930,6.22,5.8859,0.16,5.87,False,sh600353,3.8037
20250724,15.6,1.9697,0.77,15.3,False,sh688575,2.5346
20240927,6.77,1.4667,0.59,6.67,False,sh600330,2.0205
20251015,29.96,3.0747,-1.47,29.07,False,sh603109,1.3777
20250630,78.67,0.4144,-0.66,78.35,False,sh688622,1.2836
20250806,35.1,0.6774,2.02,34.86,False,sh688516,1.152
20240927,9.62,1.6353,-2.18,9.47,False,sh600004,2.2828
20240927,6135.24,2.3973,0.84,5991.6,False,sh000811,1.5821
20260115,17.84,2.4826,2.97,17.41,False,sh603276,1.7283
20250707,13.88,0.0589,-0.79,13.87,False,sh603711,1.5816
20251128,22.9,2.3757,-8.73,22.37,False,sh688669,0.853
20240829,0.19,0.4816,0.52,0.19,False,sh900947,0.4634
20240930,14.09,3.0008,-5.54,13.68,False,sh603239,3.8071
20250702,4.8,1.0271,3.13,4.75,False,sh601598,2.7854
20250715,21.01,2.2903,1.05,20.54,False,sh688289,2.4292
20240731,4683.33,1.3766,-6.89,4619.74,False,sh000993,1.1603
20240930,6.56,8.5386,-5.03,6.05,False,sh600335,4.2257
20240910,0.4,0.2652,1.51,0.4,False,sh900909,0.3357
20240927,15.4,3.4277,1.04,14.89,False,sh601137,1.2604
20250624,13.87,0.7341,4.11,13.77,False,sh688323,1.0201
20250722,11.68,1.0636,0.0,11.56,False,sh603408,1.5543
20240827,19.88,1.7699,4.93,19.53,False,sh600062,1.7238
20240926,3489.86,1.1051,12.22,3451.71,False,sh000044,1.8813
20240730,9.2,1.3796,-2.93,9.07,False,sh600505,0.8301
20250806,140.13,0.6565,-1.16,139.22,False,sh688017,2.124
20250626,90.02,0.1253,1.38,89.91,False,sh688190,1.4306
20240903,21.35,3.8412,3.79,20.56,False,sh600482,2.544
20240902,33.2,0.3155,-4.97,33.1,False,sh603393,1.4316
20251209,19.01,0.0952,14.36,18.99,False,sh603121,2.3333
20240911,5.55,0.2241,-5.76,5.54,False,sh600682,3.8857
20250718,40.79,0.1621,2.43,40.72,False,sh688259,0.9961
20240930,4.1,6.1095,-3.41,3.87,False,sh600965,4.3849
20250801,44.08,4.9738,0.43,41.99,False,sh688390,2.5589
20240731,7.04,0.7819,-2.13,6.98,False,sh603609,0.7354
20260105,28.48,1.0544,6.99,28.18,False,sh688217,3.334
20240830,3.61,1.4686,-4.71,3.56,False,sh600156,5.0714
20240809,12.95,0.2328,-0.31,12.92,False,sh603320,0.3033
20240926,4697.73,4.5205,9.74,4494.55,False,sh000170,2.1878
20240925,24.31,0.84,19.0,24.11,False,sh601633,1.7072
20240905,5.62,4.4642,-7.47,5.38,False,sh600135,2.5563
20240926,1.83,0.0,12.01,1.83,False,sh603077,1.8903
20240923,1.17,0.9128,61.54,1.16,True,sh600881,4.0113
20240906,124.61,0.0195,-6.66,124.58,False,sh601799,1.5868
20240925,2.77,1.6452,7.58,2.73,False,sh601003,2.8156
20240927,9.93,5.0214,-4.03,9.46,False,sh600452,1.5197
20240927,33.77,7.1884,2.72,31.5,False,sh603039,1.2252
20240924,4.04,0.6887,26.73,4.01,True,sh600728,1.9168
20250711,4.81,0.2101,0.0,4.8,False,sh688469,1.7372
20260210,25.44,0.9804,4.6,25.19,False,sh603076,2.5675
20240731,14.23,0.9407,-3.51,14.09,False,sh600104,0.9826
20240930,3.49,5.4958,-1.72,3.31,False,sh600979,4.4548
20240905,13.69,0.0451,-0.88,13.68,False,sh603615,0.6621
20251229,20.4,3.8675,-2.99,19.64,False,sh688722,2.6432
20240730,8.69,9.5988,6.1,7.93,False,sh600463,5.7873
20240807,10.68,1.5526,-5.71,10.52,False,sh600230,3.4402
20240930,1534.65,6.429,-6.05,1441.95,False,sh000122,3.7641
20251106,46.29,0.1124,-2.44,46.24,False,sh688591,0.732
20250711,57.89,0.3146,0.45,57.71,False,sh689009,0.8493
20251010,15.97,1.7116,1.0,15.7,False,sh601033,1.243
20240924,5571.65,0.6799,23.83,5534.02,True,sh000911,1.7007
20250625,48.23,0.4736,2.59,48.0,False,sh688268,1.13
20250721,18.61,1.6496,-2.31,18.31,False,sh603310,1.8816
20240927,28.25,0.7408,-0.53,28.04,False,sh603816,1.8339
20260130,26.53,0.6036,0.57,26.37,False,sh605028,0.6288
20240806,16.42,1.8245,-0.61,16.13,False,sh600587,0.72
20251103,7.69,4.2747,-9.49,7.37,False,sh600735,0.2882
20250725,35.0,0.1765,0.83,34.94,False,sh688475,1.1162
20241227,50.39,2.4843,-5.42,49.17,False,sh603991,0.7949
20250714,31.64,1.7962,16.06,31.08,False,sh688226,1.4728
20240924,15.16,0.3358,19.46,15.11,False,sh603858,2.1988
20240930,13.35,8.1979,-2.32,12.34,False,sh603025,3.0087
20240819,3.03,0.0303,-6.93,3.03,False,sh600734,1.1776
20251009,7.56,0.7978,2.25,7.5,False,sh605066,1.1678
20240801,8.47,0.6885,-1.18,8.41,False,sh603311,0.9303
20250624,14.57,3.2991,-1.99,14.1,False,sh600955,12.2782
20250725,26.07,0.8687,2.45,25.85,False,sh688312,1.3363
20250923,7.26,1.7332,-1.38,7.14,False,sh601398,1.4512
20251022,14.77,1.8141,-0.14,14.51,False,sh688488,0.9523
20240927,69.03,1.5919,-0.84,67.95,False,sh600600,2.5253
20240801,5.56,1.44,-4.31,5.49,False,sh603111,1.9552
20260122,18.2,0.1665,-1.48,18.17,False,sh688026,0.8185
20240924,0.48,1.5028,24.43,0.47,True,sh900915,2.2283
20240927,30.99,1.4937,7.81,30.53,False,sh600329,1.3843
20251015,170.79,1.22,0.8,168.73,False,sh688068,1.2241
20240807,17.27,0.345,2.9,17.21,False,sh600803,0.8768
20240926,16.25,1.2788,13.82,16.04,False,sh603888,2.0725
20250929,22.75,0.6121,-6.64,22.61,False,sh688658,0.7079
20240930,8.85,6.2154,-3.28,8.33,False,sh600283,6.2119
20260109,45.19,1.9467,1.31,44.33,False,sh603173,1.2295
20240930,20.81,7.5943,-8.94,19.34,False,sh603208,4.547
20240926,3012.28,2.5356,6.1,2937.79,False,sh000825,1.8194
20240926,1453.56,1.0584,7.64,1438.34,False,sh600519,2.6219
20240731,18.8,2.618,-4.41,18.33,False,sh600030,2.0879
20260227,21.94,0.4157,-6.61,21.85,False,sh688371,0.8355
20251020,12.72,1.2786,3.38,12.56,False,sh688616,0.7391
20241008,15.93,0.2021,-14.63,15.9,False,sh600557,3.9839
20240930,17.24,0.1579,-6.15,17.21,False,sh601699,3.8036
20240924,1.95,2.8074,24.62,1.9,True,sh600981,2.3711
20240927,7.55,0.9662,0.53,7.48,False,sh603177,1.9695
20250917,54.53,3.3481,-2.97,52.76,False,sh603596,1.9398
20260119,10.14,2.5226,-0.2,9.89,False,sh603725,2.4181
20251110,8.8,0.5915,-1.59,8.75,False,sh601236,0.5667
20250707,20.81,0.4869,1.63,20.71,False,sh688569,1.4048
20250630,20.47,2.8323,-2.1,19.91,False,sh601698,2.0129
20240731,6.0,1.179,-0.83,5.93,False,sh600628,2.0954
20240731,6.63,0.5701,1.81,6.59,False,sh600865,1.4291
20240924,5.68,1.7186,13.92,5.58,False,sh600018,1.2062
20240930,3.6,7.0685,1.11,3.36,False,sh600782,2.8901
20260225,19.95,0.0568,-8.17,19.94,False,sh688670,0.3237
20240927,6.22,2.1126,7.08,6.09,False,sh600531,1.4342
20240812,10.67,1.3532,-3.56,10.53,False,sh600056,3.7653
20260126,25.55,11.8917,-15.46,22.83,False,sh688317,8.047
20240927,6.08,3.2408,12.18,5.89,False,sh600256,1.6411
20240913,17.91,0.4886,4.97,17.82,False,sh601607,0.9286
20240926,3.76,0.1154,7.18,3.76,False,sh600405,0.8812
20240927,6.8,1.0337,0.88,6.73,False,sh603020,2.0562
20240925,1.39,1.7831,12.96,1.36,False,sh600162,3.6694
20250825,5.73,0.6691,-0.7,5.69,False,sh688223,1.5378
20250702,3.06,1.8388,-1.31,3.0,False,sh601828,4.3045
20240731,5.56,1.5362,-3.96,5.48,False,sh600428,1.1935
20250718,6.27,2.7932,-1.44,6.1,False,sh601665,1.7327
20240930,3.75,10.1265,-3.73,3.41,False,sh603797,5.5846
20240926,4.76,1.7635,8.4,4.68,False,sh600235,1.8914
20250729,17.0,2.7092,11.18,16.55,False,sh600933,2.8464
20250929,10.1,0.1802,-0.5,10.08,False,sh605567,0.8456
20250724,13.82,0.1692,-1.59,13.8,False,sh688389,1.9094
20250905,20.5,1.7799,-1.46,20.14,False,sh688570,1.0357
20250714,8.94,0.2636,1.01,8.92,False,sh603912,4.0565
20240923,1.18,1.7388,26.27,1.16,True,sh601929,3.7247
20240924,6.29,1.5487,15.58,6.19,False,sh600356,1.5128
20240801,5.28,2.3008,5.3,5.16,False,sh600851,2.7558
20251125,20.04,0.9759,3.49,19.85,False,sh603215,1.4159
20240927,5.05,0.917,2.97,5.01,False,sh600998,0.9434
20250624,26.33,3.3975,-2.16,25.46,False,sh603895,2.0849
20240731,0.3,1.6342,-4.36,0.29,False,sh900924,3.8542
20240924,6.6,7.0082,39.7,6.17,True,sh600318,3.4926
20250724,20.4,2.1276,-2.99,19.98,False,sh601136,2.2875
20240930,3.89,7.3251,5.14,3.62,False,sh600186,3.8682
20240926,7.4,1.7701,14.47,7.27,False,sh600528,2.591
20240830,6.78,1.0179,0.15,6.71,False,sh601179,2.1854
20240927,7544.73,4.6812,4.44,7207.34,False,sh000814,2.0155
20251127,53.48,0.2356,1.55,53.35,False,sh688513,0.4791
20240925,3.13,2.1902,6.39,3.06,False,sh601599,1.7498
20241107,30.34,1.6549,-5.41,29.85,False,sh600566,1.277
20250624,19.77,3.1662,0.2,19.16,False,sh605100,1.5093
20250626,13.89,0.2097,1.08,13.86,False,sh605300,0.4761
20251010,26.42,1.1605,-9.8,26.12,False,sh688089,1.3455
20241107,7.06,0.3803,-4.39,7.03,False,sh600201,1.174
20251201,16.15,1.6629,-1.24,15.89,False,sh603511,1.1981
20240821,3.39,2.4092,-4.42,3.31,False,sh600386,0.7526
20240802,24.97,4.593,-10.05,23.87,False,sh600118,6.1706
20251015,7.99,0.0829,1.75,7.98,False,sh603321,0.783
20240930,5.24,1.2647,-4.77,5.17,False,sh603869,4.1847
20250729,75.98,0.3902,-2.2,75.68,False,sh688123,2.1206
20251128,23.67,0.9127,-1.23,23.46,False,sh603192,0.4216
20240927,17.25,3.0646,3.25,16.74,False,sh600262,1.3263
20240930,2594.73,3.6783,-3.22,2502.67,False,sh000908,3.5394
20240930,6.32,0.2396,-7.59,6.31,False,sh601636,3.1956
20250924,48.0,0.1746,5.75,47.92,False,sh688212,1.0646
20240926,8.2,3.5659,7.32,7.92,False,sh600153,4.3831
20250624,13.9,4.1624,2.73,13.34,False,sh688588,1.9065
20240930,12.62,5.5272,-3.49,11.96,False,sh603538,5.2911
20240926,2.97,2.3138,8.08,2.9,False,sh600960,1.9846
20251016,18.62,7.1439,3.92,17.38,False,sh688758,7.1881
20250807,65.85,2.0547,2.51,64.52,False,sh688691,2.2257
20240930,12.38,0.6791,-1.13,12.3,False,sh603308,3.5687
20240808,6.58,0.3645,-0.76,6.56,False,sh601006,0.5454
20240731,44.12,3.7546,1.16,42.52,False,sh600763,1.6265
20240930,9.32,4.6711,-12.23,8.9,False,sh600884,4.1393
20240927,4.56,3.0955,5.7,4.42,False,sh601886,1.0041
20250625,36.34,1.3503,-2.83,35.86,False,sh688071,0.7013
20240911,84.52,0.9259,-1.18,83.74,False,sh600563,1.4756
20240913,5.04,0.8677,20.04,5.0,True,sh603421,5.3552
20250905,13.36,0.005,-1.57,13.36,False,sh603693,0.8843
20240923,3.27,2.4463,39.76,3.19,True,sh600657,1.9056
20240926,7.53,1.1662,12.35,7.44,False,sh600879,1.5481
20251124,33.0,5.1424,-0.79,31.39,False,sh688345,1.5855
20240731,0.71,0.857,-1.12,0.71,False,sh900942,2.682
20240926,7.68,1.2728,12.63,7.59,False,sh601901,3.2407
20240731,5.6,1.7698,-2.86,5.5,False,sh600619,2.0239
20240927,16.04,6.3525,2.99,15.08,False,sh603108,1.4134
20250707,17.5,0.1042,1.71,17.48,False,sh603273,0.7935
20240813,17.82,0.029,-3.59,17.81,False,sh600183,0.583
20251127,28.99,1.9961,-1.1,28.42,False,sh688558,1.8165
20240813,13.81,0.145,-5.07,13.79,False,sh600487,0.4503
20240801,3.79,0.6261,-2.37,3.77,False,sh600854,0.9282
20240926,5.85,2.0393,2.56,5.73,False,sh600029,2.2452
20240828,2658.97,0.0329,-4.11,2658.1,False,sh000041,1.0193
20240924,3.9,1.2352,23.59,3.85,True,sh600500,2.1318
20240808,11.52,0.4702,6.68,11.47,False,sh601098,1.1089
20250801,13.21,0.3946,4.84,13.16,False,sh603917,0.4246
20250716,88.55,0.1503,4.47,88.42,False,sh688326,0.9171
20250804,10.2,1.3035,0.1,10.07,False,sh601963,1.1982
20240927,10.25,2.5453,-0.2,10.0,False,sh603776,1.3312
20240919,9.63,3.6422,13.71,9.29,False,sh603958,2.0516
20240731,1.76,1.5968,-3.99,1.73,False,sh600067,0.7264
20240918,0.26,7.0546,2.69,0.24,False,sh900910,9.8288
20251128,12.27,2.1075,-1.3,12.02,False,sh603221,0.9673
20251021,60.08,1.0794,22.0,59.44,True,sh688359,1.3491
20250630,52.01,0.0744,-6.5,51.97,False,sh688290,0.8447
20240930,23.32,7.1602,-5.1,21.76,False,sh600362,3.5908
20250626,54.49,5.5588,-5.56,51.62,False,sh688023,3.222
20240924,26.93,1.9358,16.15,26.42,False,sh600605,1.6707
20240930,4.91,2.1586,0.2,4.81,False,sh603969,4.7852
20251222,22.04,2.194,-6.53,21.57,False,sh688613,3.308
20240930,17.62,2.5208,-2.33,17.19,False,sh600301,2.7173
20240823,10.56,2.853,26.52,10.27,True,sh600552,2.0387
20240812,1.45,1.5406,5.52,1.43,False,sh600666,0.1644
20240926,9.62,3.0898,9.67,9.33,False,sh600848,2.2049
20240930,4.17,2.0371,-4.32,4.09,False,sh600035,3.1053
20250630,4.78,0.2694,2.78,4.76,False,sh603176,0.3453
20240930,4872.62,5.1589,-4.05,4633.58,False,sh000820,3.9146
20240809,13.83,2.8412,-11.86,13.45,False,sh603139,2.9434
20240925,9.48,0.2538,9.18,9.46,False,sh603339,1.9814
20250701,10.71,0.1961,-2.52,10.69,False,sh603871,1.9054
20241024,1.54,0.2332,22.08,1.54,True,sh603377,2.06
20240930,8.5,2.1936,-2.47,8.32,False,sh600101,2.5655
20251119,38.28,0.4057,9.98,38.13,False,sh688117,1.0404
20240924,4.75,1.833,19.16,4.66,False,sh600731,0.9776
20250625,32.63,0.4434,0.67,32.49,False,sh688090,1.2846
20240927,7.19,4.2848,-0.14,6.89,False,sh600218,2.5421
20250625,17.92,1.1908,-2.06,17.71,False,sh603995,2.5032
20260130,59.18,0.2059,-19.28,59.06,False,sh688159,2.3043
20240930,6.2,1.7566,-2.9,6.1,False,sh600582,3.5796
20251217,47.1,0.192,1.15,47.01,False,sh601606,0.4387
20250804,22.58,1.3916,9.3,22.27,False,sh605319,2.3332
20240830,15.14,0.986,-1.98,14.99,False,sh603638,3.5995
20241107,28.7,3.2148,-5.89,27.81,False,sh600129,1.4157
20250630,67.91,1.2181,-2.5,67.09,False,sh688095,1.2996
20240806,5.26,0.7963,2.28,5.22,False,sh600167,1.2496
20250725,90.32,0.8941,-3.52,89.52,False,sh603297,1.4567
20221205,3211.81,0.8574,-1.02,3184.51,False,sh000001,1.4136
20240730,7.91,0.4222,4.05,7.87,False,sh601198,0.8189
20251023,37.53,1.7852,5.09,36.87,False,sh688112,0.8671
20240927,2694.97,0.5391,5.31,2680.52,False,sh000141,1.6409
20240927,2.3,0.1706,-1.74,2.3,False,sh600400,2.0841
20250624,40.0,0.1423,1.07,39.94,False,sh688416,1.3978
20250114,8.31,1.2386,-1.68,8.21,False,sh600757,0.9379
20240920,5.78,0.3211,24.57,5.76,True,sh601555,1.07
20251015,18.25,0.1679,-0.22,18.22,False,sh605005,0.5448
