ts_code,breakthrough_date,roe,netprofit_yoy,new_high,final_gain,success
sh603228,20240809,7.2567,62.5567,False,-1.22,False
sh603153,20250711,0.6679,48.5723,False,1.48,False
sh688678,20250728,-1.058,-138.7255,False,13.13,False
sh601126,20240822,10.0395,19.2389,False,-1.36,False
sh600577,20240924,5.4657,38.6208,False,24.31,True
sh603266,20240930,4.0435,7.9721,False,1.23,False
sh688636,20251023,7.2047,995.3734,False,7.43,False
sh688351,20250625,1.02,328.6327,False,-1.36,False
sh600010,20240926,0.2082,-73.8329,False,3.95,False
sh688006,20251217,7.2474,2.5864,False,4.27,False
sh688655,20260126,-2.4073,-1244.3197,False,1.05,False
sh603456,20240927,5.6356,-23.6213,False,4.22,False
sh603131,20240927,3.1885,31.0558,False,7.44,False
sh600620,20240924,0.1749,-72.5941,False,6.86,False
sh688561,20251020,-7.2958,47.5417,False,16.74,False
sh000003,20240924,,,False,13.45,False
sh600493,20240927,0.5525,38.6903,False,1.52,False
sh603657,20251128,0.5136,2.4681,False,-12.13,False
sh605008,20250821,0.0839,-98.2639,False,-4.26,False
sh603618,20240927,2.3973,-18.7863,False,4.13,False
sh688381,20250624,0.456,-22.8171,False,3.15,False
sh688248,20251217,9.268,2.5187,False,4.0,False
sh688132,20250624,-1.8815,-177.0204,False,-0.32,False
sh603183,20251124,0.3018,-80.4663,False,2.89,False
sh600273,20240808,5.3316,-15.406,False,-1.0,False
sh603005,20240813,2.6693,43.672,False,-8.54,False
sh603878,20241118,6.2428,-37.5032,False,5.11,False
sh688098,20260407,0.0197,101.9686,False,-14.62,False
sh688265,20260113,1.5813,276.1387,False,-2.71,False
sh600777,20240828,5.6788,1.7688,False,-15.96,False
sh600959,20240924,0.6725,-15.9319,False,7.02,False
sh603353,20250908,0.8509,-48.748,False,2.06,False
sh601368,20240730,1.4434,90.6015,False,-1.15,False
sh600917,20240927,2.7508,-14.616,False,5.17,False
sh603356,20250624,-4.8836,-58.8996,False,2.98,False
sh688680,20251107,-13.7488,16.4298,False,-16.49,False
sh600895,20240730,2.1412,-32.1331,False,-6.9,False
sh605020,20251105,11.0431,220.3863,False,1.24,False
sh600215,20241028,4.3072,-27.9935,False,15.08,False
sh688450,20251013,-4.5174,-36.3983,False,2.8,False
sh688203,20251031,0.331,-85.3358,False,2.05,False
sh688599,20250708,-11.7349,-654.47,False,2.73,False
sh600425,20240926,3.4388,-19.8726,False,7.93,False
sh600696,20240927,-13.6788,-244.597,False,22.24,True
sh600971,20250924,-1.0642,-117.0357,False,3.92,False
sh605339,20250704,1.0474,-72.0016,False,2.21,False
sh601669,20240927,3.8676,-6.4941,False,6.53,False
sh601512,20250708,4.0395,5.3191,False,8.2,False
sh688179,20250630,2.2631,41.3548,False,7.23,False
sh688379,20251124,14.8209,100.7918,False,8.64,False
sh603729,20240930,-2.2583,-316.7672,False,-2.56,False
sh600038,20240813,2.5831,-9.1765,False,-7.99,False
sh600845,20240930,12.215,14.5583,False,-11.42,False
sh688184,20250818,-8.6137,52.6144,False,-4.25,False
sh000863,20240927,,,False,8.01,False
sh600705,20240924,,,False,30.04,True
sh603135,20250624,0.4557,-9.9997,False,2.07,False
sh603767,20240930,2.7198,9.4853,False,-5.64,False
sh603386,20251203,1.6074,246.127,False,9.52,False
sh600076,20240926,-2.0286,2.4396,False,4.09,False
sh603200,20240930,4.4511,86.08,False,-6.89,False
sh688799,20251031,10.9141,30.7524,False,-0.25,False
sh600511,20240930,6.2729,1.6177,False,-5.63,False
sh688003,20250729,-0.75,45.9246,False,1.21,False
sh688507,20250717,-1.6181,31.2092,False,21.66,True
sh688060,20250624,-0.7002,-290.3451,False,1.78,False
sh000987,20240927,,,False,1.52,False
sh600608,20240925,1.8995,235.1526,False,-5.71,False
sh600192,20240806,-5.8687,-141.9463,False,7.51,False
sh601390,20240930,4.2735,-12.0771,False,1.74,False
sh688549,20250724,0.2685,-64.5679,False,3.55,False
sh603156,20250625,6.2236,-26.9498,False,-1.29,False
sh688163,20251125,5.7832,2.0066,False,-1.94,False
sh000130,20240926,,,False,3.68,False
sh603360,20250716,5.4449,-44.219,False,-2.21,False
sh600116,20240927,2.0562,631.7435,False,4.14,False
sh603055,20250725,6.4301,-23.3111,False,-3.32,False
sh688219,20250805,4.7209,10.1892,False,16.08,False
sh603982,20250829,-9.0195,34.1925,False,6.88,False
sh688087,20250722,5.5702,-6.0125,False,11.48,False
sh600595,20240930,3.187,7.1116,False,-5.28,False
sh688429,20250708,-11.2368,-34.4316,False,-2.33,False
sh601339,20240930,2.4335,-14.7801,False,2.25,False
sh600241,20240909,0.8269,-62.7421,False,17.7,False
sh603303,20240801,5.1394,8.0535,False,5.67,False
sh600388,20240927,5.5024,0.8018,False,11.7,False
sh688100,20250630,4.2785,25.3294,False,-2.77,False
sh688234,20250724,0.2045,-89.3215,False,2.95,False
sh603037,20240730,4.9167,46.0194,False,-2.78,False
sh603285,20251201,6.5223,-17.713,False,-0.91,False
sh600726,20240807,16.328,432.4236,False,-3.77,False
sh600375,20240826,,-87.9939,False,7.25,False
sh601177,20240926,4.7589,-2.7628,False,5.72,False
sh688667,20251124,4.4758,815.3016,False,-12.17,False
sh600873,20251009,19.7134,51.6093,False,-0.37,False
sh603278,20250717,2.0489,272.7027,False,-1.18,False
sh688300,20250624,4.0956,21.988,False,11.89,False
sh688553,20260109,-1.3179,-122.3462,False,-5.77,False
sh603699,20240731,12.8289,45.0378,False,-0.38,False
sh600612,20240930,11.9306,10.2832,False,-11.84,False
sh601139,20240927,5.0257,13.6351,False,2.06,False
sh688629,20250717,9.8101,940.6422,False,3.98,False
sh603236,20251201,17.1383,105.652,False,-4.54,False
sh688287,20250805,-6.5508,-29.3929,False,-2.49,False
sh600872,20240930,7.4788,124.2411,False,-8.9,False
sh603161,20251219,5.5476,-13.5925,False,3.1,False
sh605259,20260310,11.4765,44.3515,False,-8.04,False
sh600545,20240926,-2.2528,-40.0261,False,0.0,False
sh600671,20241008,-10.4719,86.5411,False,11.48,False
sh600022,20240731,-4.6993,-287.784,False,-2.29,False
sh688363,20251027,3.6392,-30.2863,False,-3.4,False
sh688530,20250710,-0.8207,-144.6518,False,1.52,False
sh688535,20250718,1.3402,-44.6681,False,-0.1,False
sh600993,20240731,8.2156,10.8545,False,3.77,False
sh603918,20240927,-4.9429,-382.2011,False,4.24,False
sh601225,20240830,11.857,-8.8345,False,-10.27,False
sh600674,20240902,5.9865,9.7422,False,-1.04,False
sh601111,20240805,-7.5367,19.3651,False,-2.3,False
sh688052,20250729,-1.316,70.5901,False,-0.34,False
sh688601,20250624,0.7852,-81.35,False,1.25,False
sh600489,20240927,6.7614,27.6944,False,2.44,False
sh688328,20251125,3.4013,178.2883,False,1.95,False
sh603778,20240927,-12.2187,-2138.1077,False,8.15,False
sh688786,20251124,8.4283,9.0435,False,2.01,False
sh605168,20250630,2.6968,50.9741,False,8.49,False
sh603585,20240912,0.2619,-83.858,False,13.93,False
sh688282,20250926,-1.3197,45.0611,False,26.56,True
sh600877,20240801,1.5903,-28.9474,False,-7.5,False
sh600790,20240924,2.9413,-12.4997,False,7.67,False
sh603081,20240930,1.6568,-60.6423,False,-6.99,False
sh603107,20250716,4.0309,-18.4651,False,-0.25,False
sh601888,20240927,6.0984,-15.0739,False,-3.14,False
sh000851,20240926,,,False,5.93,False
sh600839,20240823,1.9672,38.7089,False,-0.61,False
sh688305,20250716,2.661,1.2707,False,2.61,False
sh600523,20240801,2.5061,15.5484,False,-5.09,False
sh603232,20240924,-3.6953,0.8853,False,10.98,False
sh603280,20251121,5.7741,-8.6067,False,2.59,False
sh600170,20240927,1.9168,9.3231,False,4.15,False
sh688718,20251205,3.4787,-9.3608,False,-6.2,False
sh600590,20240927,-1.7203,-139.3794,False,29.74,True
sh000118,20240927,,,False,3.44,False
sh600459,20240930,4.751,9.6531,False,-4.16,False
sh600094,20240802,1.1543,-48.7659,False,-13.22,False
sh601990,20250625,1.5466,5.32,False,-2.33,False
sh688586,20250919,1.4763,-64.859,False,4.12,False
sh600269,20240819,3.5275,-14.3321,False,-7.03,False
sh603578,20240930,5.1176,-47.2231,False,-5.37,False
sh688128,20251124,11.4882,18.533,False,0.7,False
sh688401,20260408,11.4927,41.8792,False,6.97,False
sh600740,20240927,1.2092,-79.9185,False,-0.49,False
sh600227,20240911,-1.3946,76.8471,False,5.33,False
sh603536,20240924,-3.3667,46.2249,False,-2.06,False
sh601858,20240927,2.6831,-23.9644,False,3.26,False
sh688166,20260401,2.0782,-71.6361,False,14.29,False
sh601868,20250707,2.3947,0.7174,False,12.98,False
sh603506,20251020,13.203,156.0687,False,-0.85,False
sh000937,20240822,,,False,-5.99,False
sh603633,20241008,3.6137,6.6151,False,-7.83,False
sh688157,20250715,0.933,-69.8389,False,16.95,False
sh600712,20240806,0.2916,122.7122,False,-8.85,False
sh688200,20250729,5.4024,74.0447,False,-3.56,False
sh600088,20240930,-1.4953,-106.0527,False,-2.77,False
sh603378,20251016,-26.99,-1574.2003,False,63.56,True
sh603799,20240927,4.855,-19.873,False,8.05,False
sh603185,20250702,-2.5309,74.3526,False,17.99,False
sh600426,20240930,7.5631,30.1042,False,-11.21,False
sh603565,20251124,13.4775,27.2092,False,1.27,False
sh600468,20240930,3.1001,-2.3571,False,-4.97,False
sh603179,20240926,8.124,9.4632,False,4.86,False
sh600668,20240801,0.9395,-57.3344,False,-1.38,False
sh688529,20250624,-1.5734,-502.9677,False,0.51,False
sh603202,20260121,16.4122,-8.4853,False,-3.66,False
sh600495,20240919,-0.6132,1.4949,False,13.1,False
sh603882,20250729,-1.1987,-194.5975,False,-2.38,False
sh600075,20240903,0.0723,101.1374,False,-3.86,False
sh600626,20240830,1.6839,139.3309,False,5.59,False
sh605389,20260313,5.2567,20.5142,False,1.59,False
sh603599,20240930,4.3774,-59.7053,False,-15.14,False
sh603203,20240731,8.8176,9.4168,False,-6.12,False
sh688357,20251229,3.9795,20.1523,False,-0.49,False
sh603929,20240813,16.4921,219.9167,False,-8.8,False
sh600016,20240925,3.682,-5.4801,False,9.03,False
sh600645,20240801,2.3366,3.0364,False,1.61,False
sh600571,20240925,-4.9498,-281.3754,False,14.24,False
sh605117,20250822,16.1629,23.184,False,29.68,True
sh688063,20260203,0.5224,28.0461,False,3.8,False
sh601121,20251218,3.7469,-31.9982,False,5.55,False
sh603261,20250702,-6.3857,-83.7173,False,-5.77,False
sh600191,20240731,0.4587,-84.0441,False,-1.39,False
sh600825,20240920,1.1944,-13.6053,False,8.72,False
sh600058,20240927,0.678,-74.5862,False,-2.09,False
sh603155,20251031,3.5548,-20.3949,False,12.19,False
sh605090,20260323,12.5431,-19.129,False,-0.89,False
sh603150,20250624,2.3361,8.8864,False,0.06,False
sh600369,20240731,1.3357,-26.33,False,-3.4,False
sh605268,20260304,7.1768,47.6631,False,13.54,False
sh688066,20250625,-12.8724,23.8581,False,-0.37,False
sh600327,20240927,3.6368,-14.3758,False,5.03,False
sh600640,20240927,0.2956,-74.0522,False,11.35,False
sh688501,20250924,10.8426,351.7843,False,6.81,False
sh600517,20240924,4.4638,21.3457,False,13.66,False
sh688656,20260105,3.1915,-1.4071,False,-3.31,False
sh603886,20241107,15.2129,-15.9944,False,0.45,False
sh601028,20240923,,,False,3.64,False
sh600623,20240731,1.8526,272.7724,False,-3.29,False
sh603380,20251201,11.5951,26.7951,False,-3.63,False
sh000865,20240731,,,False,-4.25,False
sh688182,20250805,2.3685,51.9351,False,-2.84,False
sh600559,20240926,6.3345,40.2508,False,3.06,False
sh600843,20240912,1.3845,-44.873,False,15.09,False
sh600938,20250626,4.7752,-7.9458,False,2.91,False
sh601988,20250616,1.9269,-2.9024,False,4.55,False
sh600690,20240731,9.9597,16.2601,False,-9.3,False
sh688418,20250801,-5.3504,-715.7983,False,1.11,False
sh600977,20240927,1.8362,-43.2984,False,-2.13,False
sh600759,20241008,1.9208,162.7613,False,-11.99,False
sh600423,20240927,2.9947,601.2116,False,-0.39,False
sh000162,20240926,,,False,10.34,False
sh603049,20260203,16.8825,9.3009,False,2.8,False
sh600939,20240926,-0.2246,-115.5978,False,53.69,True
sh603298,20240926,11.3625,29.2941,False,-12.67,False
sh688152,20250630,-1.1028,-88.0863,False,-6.25,False
sh603679,20251128,-7.0803,-81.7824,False,1.0,False
sh601011,20240927,-3.1431,-442.4811,False,6.63,False
sh603818,20240930,-6.0439,20.4063,False,-11.62,False
sh600774,20240930,0.5068,-82.3457,False,-8.1,False
sh688435,20250711,-0.8592,55.3513,False,2.19,False
sh688686,20251225,6.1196,38.4326,False,4.02,False
sh605068,20260105,-2.3826,-426.8007,False,2.48,False
sh603350,20250625,2.3497,-7.2994,False,5.44,False
sh603233,20250923,11.2189,21.3766,False,0.06,False
sh688518,20251205,3.4051,14.0823,False,-4.19,False
sh601208,20240926,3.5124,-27.4477,False,3.73,False
sh900902,20240918,,,False,21.6,True
sh688008,20240304,4.4859,-65.298,False,-3.98,False
sh688556,20250630,-2.0344,-135.0291,False,2.92,False
sh600617,20240731,1.4992,3.488,False,-3.24,False
sh600370,20240926,-2.2839,-332.3206,False,0.66,False
sh688662,20250708,2.9286,-8.5929,False,20.19,True
sh688031,20250725,-13.8568,25.2392,False,-4.19,False
sh600027,20241223,7.3415,14.6266,False,-11.19,False
sh603165,20240926,7.8962,11.5788,False,0.84,False
sh688366,20250724,3.7735,-10.2933,False,-1.41,False
sh605588,20250718,-1.1761,-159.9802,False,2.93,False
sh600313,20240930,2.9202,-24.1009,False,-1.25,False
sh600540,20240927,1.0131,-33.2764,False,5.07,False
sh600814,20240806,5.5696,8.5662,False,-5.51,False
sh605368,20250722,5.7526,-40.0785,False,-1.33,False
sh600113,20240903,2.6358,8.3549,False,3.58,False
sh601311,20240902,3.3308,11.8935,False,-4.86,False
sh600689,20240926,2.4279,-28.4255,False,7.98,False
sh603198,20240926,16.2108,29.5884,False,1.77,False
sh688252,20250625,3.182,116.9602,False,-2.87,False
sh603863,20250707,-10.4969,23.8646,False,3.85,False
sh601991,20240930,4.061,104.8495,False,-6.31,False
sh000135,20240926,,,False,10.38,False
sh603986,20240930,3.3534,53.8775,False,1.76,False
sh603032,20240911,0.6292,-94.399,False,2.28,False
sh603306,20240902,3.6369,71.8711,False,-10.6,False
sh688105,20250630,0.0487,-63.3862,False,2.87,False
sh603307,20260109,6.1988,-21.1786,False,1.41,False
sh601008,20240927,2.3971,1.7581,False,3.66,False
sh600768,20240925,-0.3341,-245.5799,False,9.92,False
sh603551,20251031,13.1415,-1.1133,False,3.44,False
sh000153,20240930,,,False,-6.28,False
sh601377,20240731,1.6672,-47.57,False,-4.05,False
sh600222,20240806,1.7006,169.441,False,-9.19,False
sh601020,20240830,3.5525,32.4,False,-10.64,False
sh603648,20260122,4.9623,-18.8469,False,-2.28,False
sh688257,20250624,2.0796,7.4541,False,1.49,False
sh600745,20240927,0.3777,-88.7766,False,9.95,False
sh688583,20251204,8.8855,-1.2803,False,5.42,False
sh600158,20240930,0.8707,146.3568,False,-6.88,False
sh600358,20240906,-11.1795,-621.5956,False,4.87,False
sh688019,20260325,20.1542,54.9595,False,14.24,False
sh603580,20240730,0.7574,54.5337,False,0.83,False
sh603255,20250624,-0.2134,-180.1295,False,0.91,False
sh601969,20240927,5.9932,33.1633,False,5.41,False
sh605123,20251020,5.2581,-3.8406,False,-1.59,False
sh600316,20250409,-0.16,8.0362,False,1.43,False
sh688057,20251020,2.3935,-30.1413,False,1.61,False
sh600996,20240731,-11.1399,-172.2277,False,-0.91,False
sh603160,20240731,3.8686,333.2938,False,-5.82,False
sh605089,20251021,4.3218,-21.8955,False,2.54,False
sh603931,20250630,2.0131,-6.6617,False,-3.08,False
sh600526,20240927,2.6586,33.6838,False,3.49,False
sh601138,20250625,3.3763,24.9921,False,27.63,True
sh600188,20240930,10.1861,-31.6449,False,-3.56,False
sh603102,20250904,4.3821,-13.3671,False,11.4,False
sh600568,20240813,-2.7379,72.9631,False,-6.47,False
sh000854,20240927,,,False,3.46,False
sh600795,20240902,12.9921,127.353,False,-11.09,False
sh688005,20250624,-0.1829,58.5691,False,-1.49,False
sh688562,20250905,-3.6225,-21.5922,False,-0.4,False
sh688331,20260107,-25.5766,48.6012,False,13.47,False
sh688618,20251015,4.0109,4.7823,False,13.76,False
sh600490,20240920,-0.7822,-234.303,False,1.42,False
sh900936,20240731,,,False,-3.01,False
sh603901,20240930,2.6801,-48.8679,False,-9.46,False
sh000806,20240926,,,False,8.32,False
sh688028,20250714,2.236,-19.5707,False,6.91,False
sh600820,20240930,2.7122,0.7781,False,3.86,False
sh688486,20250820,4.9446,15.1616,False,-6.02,False
sh601958,20240731,9.7573,0.9479,False,-8.46,False
sh600789,20240730,8.0368,128.3195,False,8.31,False
sh603098,20240927,2.1112,-8.288,False,-0.7,False
sh688352,20250721,1.6426,-38.7799,False,-1.56,False
sh601211,20250303,7.7124,38.94,False,-0.46,False
sh688701,20260119,-30.1841,-23.0027,False,9.71,False
sh600589,20240930,-6.1194,52.4923,False,-3.85,False
sh688266,20250820,-5.9909,-9.4197,False,0.98,False
sh600893,20240925,1.5033,-17.9917,False,13.11,False
sh605488,20250716,3.4318,-19.5769,False,-3.29,False
sh603636,20240912,-4.3689,-329.7106,False,19.95,False
sh600127,20240903,0.8856,-55.9767,False,1.72,False
sh601577,20250911,5.4811,5.051,False,-6.07,False
sh688228,20250624,0.0562,156.7658,False,4.83,False
sh603678,20240930,3.0127,-35.245,False,18.54,False
sh600169,20240926,0.7228,-38.7735,False,5.5,False
sh688131,20260410,7.9017,65.0939,False,0.27,False
sh600717,20240925,3.277,0.2898,False,7.58,False
sh603006,20240930,2.6572,-25.9187,False,-8.83,False
sh601515,20241023,-3.4078,-180.207,False,18.18,False
sh688205,20250729,1.2474,-48.1686,False,12.97,False
sh688456,20260408,4.2088,27.9999,False,3.53,False
sh600141,20240903,3.8848,29.8532,False,-8.68,False
sh603337,20240819,9.5909,53.986,False,-1.04,False
sh605189,20251212,1.2515,-77.4902,False,-5.72,False
sh688767,20251203,0.9378,-75.0445,False,-3.85,False
sh688387,20250711,-0.9896,-0.538,False,3.0,False
sh688729,20260105,7.0123,22.7338,False,6.79,False
sh600391,20240801,0.9544,23.777,False,-4.93,False
sh688119,20251211,0.7639,479.843,False,10.73,False
sh688683,20251124,3.0389,11.6443,False,1.5,False
sh600258,20240926,3.1944,27.4934,False,-3.52,False
sh603060,20240828,1.4024,-6.2721,False,-19.21,False
sh600771,20240930,3.906,13.7493,False,-10.61,False
sh600216,20250107,8.5084,181.9592,False,-5.2,False
sh688630,20251201,9.2988,28.2033,False,6.05,False
sh000984,20240926,,,False,8.08,False
sh600322,20240816,-154.5499,-37.8633,False,-19.51,False
sh688319,20251124,5.0389,1079.3559,False,21.3,True
sh603680,20240731,2.8851,25.7043,False,-8.63,False
sh603706,20260122,8.2604,13.5738,False,-0.24,False
sh600846,20240924,6.0073,17.9038,False,7.24,False
sh688187,20250722,4.0679,12.9282,False,-2.5,False
sh603136,20251217,6.1715,-2.5408,False,-7.1,False
sh603883,20241104,9.2242,-12.0594,False,-9.41,False
sh688334,20251125,7.0085,21.2755,False,2.13,False
sh600808,20240926,-4.2106,48.7908,False,0.46,False
sh601696,20250624,1.5473,38.6,False,3.06,False
sh600512,20240731,1.7465,77.2965,False,-5.69,False
sh688653,20250724,-1.6773,-38.0952,False,6.78,False
sh600288,20240924,-0.5291,-411.457,False,9.58,False
sh688218,20250721,-2.5694,-234.2445,False,1.07,False
sh603388,20241025,,,False,22.94,True
sh688582,20250805,6.5479,173.3695,False,20.46,True
sh600159,20240920,-0.6158,-325.4915,False,3.27,False
sh605058,20251125,6.1731,6.4487,False,17.03,False
sh688256,20250725,17.0484,295.8242,False,2.9,False
sh603606,20240829,9.9705,4.4676,False,-0.26,False
sh600744,20240930,0.285,103.1541,False,-6.82,False
sh600117,20240926,-5.6235,72.2159,False,11.38,False
sh605016,20251103,14.8797,44.9276,False,1.17,False
sh000131,20240927,,,False,23.83,True
sh600470,20240902,1.608,201.8661,False,-7.67,False
sh603867,20260119,7.6338,2.6583,False,-0.89,False
sh600727,20240927,4.8166,1063.268,False,1.2,False
sh603036,20240930,3.4995,25.8985,False,9.65,False
sh688466,20260310,3.5426,-11.176,False,-7.02,False
sh600389,20240927,4.6453,-11.8396,False,-5.38,False
sh688101,20260203,7.0973,40.2032,False,3.53,False
sh600594,20240927,-3.7964,-183.2591,False,-1.68,False
sh600908,20250929,5.7837,3.5202,False,3.6,False
sh603983,20250804,5.1795,-1.2045,False,8.16,False
sh688286,20250625,0.2768,119.7187,False,-2.31,False
sh603237,20250825,10.9995,-16.7002,False,2.49,False
sh603103,20250905,15.9338,128.6122,False,6.58,False
sh688628,20250724,7.9707,-5.1375,False,3.16,False
sh900906,20240816,,,False,15.32,False
sh600613,20240927,1.626,8.9283,False,2.29,False
sh688552,20250910,2.0533,234.7527,False,18.13,False
sh600189,20240924,1.7183,-43.0199,False,7.94,False
sh603279,20250723,7.2255,-28.5115,False,-4.61,False
sh688035,20251215,3.0267,15.3899,False,2.12,False
