breakthrough_date,breakthrough_price,consolidation_amplitude,final_gain,success,ts_code,volatility_shrink_ratio
20240919,7.45,23.26,2.55,False,sz002215,0.1564
20240930,14.99,22.65,-5.74,False,sz300480,3.6685
20250708,34.93,17.76,-0.23,False,sz301119,1.3888
20250805,14.95,12.19,0.33,False,sz001356,0.7553
20240926,5.33,10.78,21.39,True,sz300507,1.6749
20240731,5.22,14.82,-3.64,False,sz002408,0.8569
20240930,7.96,16.02,-4.65,False,sz002608,1.8883
20240927,5.26,11.43,6.46,False,sz300154,1.4067
20240924,15.56,19.37,52.89,True,sz300433,0.743
20240926,5523.92,10.13,9.52,False,sz399415,1.8729
20251217,33.05,18.09,2.33,False,sz300748,1.5257
20240927,10.42,19.62,-5.09,False,sz002646,2.6137
20241023,2.04,48.32,27.45,True,sz000506,2.8124
20240930,15.28,23.69,-5.17,False,sz002868,2.3965
20240930,8.35,20.82,-7.18,False,sz002015,3.7612
20250905,26.96,20.59,3.23,False,sz301063,3.4939
20240925,2.92,16.28,8.22,False,sz000632,1.7071
20251208,37.4,27.71,-2.86,False,sz300706,0.2734
20240905,1.69,12.18,3.55,False,sz002321,1.8126
20240927,7.0,9.87,5.86,False,sz300179,2.3417
20240926,1.71,18.26,5.26,False,sz002076,1.6164
20240920,4.36,6.91,6.43,False,sz000565,0.5111
20240926,3.12,9.16,8.97,False,sz002342,2.9097
20240930,7.89,22.74,-8.88,False,sz002511,2.9888
20240925,7.31,15.19,27.77,True,sz000002,1.869
20240808,6.57,14.61,-0.76,False,sz000798,1.6574
20250624,26.72,19.68,2.13,False,sz301187,0.8423
20240930,4.78,14.91,10.46,False,sz300137,2.4872
20240930,13.39,16.83,-4.26,False,sz002845,1.8362
20240930,7.9,17.46,-8.1,False,sz002038,2.39
20251119,33.59,12.23,-6.73,False,sz300905,0.9555
20240927,25.74,12.47,0.82,False,sz000831,2.4352
20240731,11.87,23.87,-3.29,False,sz300203,0.3964
20240911,18.39,22.18,-2.99,False,sz300648,0.3923
20240927,6443.84,10.65,5.9,False,sz399989,2.42
20240920,4.84,13.63,8.68,False,sz002114,0.4922
20240925,2.75,7.56,9.46,False,sz000407,0.954
20250806,11.04,7.21,3.17,False,sz301256,1.4306
20250808,18.37,6.74,0.38,False,sz300829,1.3056
20240926,4.3,12.86,19.51,False,sz300055,1.9465
20240930,18.37,28.91,-9.8,False,sz002709,3.3776
20250908,17.37,10.54,-0.63,False,sz300867,3.451
20240731,3.33,28.7,31.53,True,sz000953,1.3112
20250709,45.79,8.68,0.9,False,sz301086,0.5613
20260324,16.88,11.73,-1.66,False,sz001300,0.7251
20240927,15.24,13.04,12.73,False,sz300036,2.6825
20240731,19.75,10.42,4.61,False,sz002597,2.0351
20240920,7.8,27.49,17.31,False,sz300551,1.3041
20250624,39.99,22.86,0.95,False,sz301428,1.0384
20260209,43.19,7.45,5.09,False,sz300804,0.581
20240930,5.79,21.3,8.98,False,sz000930,2.8227
20240927,4.7,13.97,2.13,False,sz002724,1.7205
20250820,49.09,12.72,-0.84,False,sz301101,1.6307
20240802,2.9,33.38,-7.24,False,sz300078,2.1381
20250625,14.68,6.75,-3.34,False,sz002945,0.8528
20240906,3.15,8.62,-4.76,False,sz000750,0.6456
20251010,5.39,11.24,-0.93,False,sz300664,0.6531
20251125,30.06,11.87,-3.43,False,sz301235,1.4915
20240918,5.76,10.27,3.99,False,sz002243,0.5711
20260120,78.6,11.53,1.46,False,sz301035,0.2327
20240927,3.36,12.1,0.59,False,sz200625,2.4808
20240927,1731.66,14.58,3.83,False,sz399397,4.0855
20240930,9.3,25.45,-8.17,False,sz000983,1.8038
20250630,38.26,8.4,-2.77,False,sz301552,1.2058
20240930,8.74,20.23,-7.44,False,sz000037,4.1503
20240930,2.14,19.45,-5.14,False,sz002377,3.9834
20250626,88.39,12.35,2.55,False,sz301628,1.6426
20260206,27.98,13.04,0.64,False,sz001234,1.0917
20240819,8.24,12.5,-10.19,False,sz300465,0.497
20240730,32.16,10.52,-3.86,False,sz300236,0.8455
20240923,5.98,9.1,14.38,False,sz002339,0.837
20240930,27.25,21.85,-1.32,False,sz002813,5.966
20250714,39.3,18.03,1.09,False,sz301018,0.3495
20240912,10.42,14.82,-4.32,False,sz300255,0.1891
20251222,11.68,12.6,33.9,True,sz301056,2.0355
20240802,10.33,10.52,0.39,False,sz002020,1.7468
20240801,8.43,12.15,-1.54,False,sz000829,1.2308
20240902,3.19,38.05,-14.11,False,sz002547,0.8191
20240801,8.18,15.15,-4.28,False,sz300581,3.3775
20240930,46.72,29.85,-8.39,False,sz002311,5.0703
20240927,999.42,13.93,1.63,False,sz399971,2.4439
20240731,4.28,17.07,-1.87,False,sz002676,0.5791
20240823,43.52,16.29,5.74,False,sz002025,1.5887
20240927,2250.07,11.56,9.49,False,sz399696,2.5298
20240927,6.91,12.44,7.38,False,sz300403,1.9907
20250904,13.43,30.31,2.01,False,sz300778,4.2707
20250908,29.64,17.63,1.82,False,sz002990,1.6415
20240731,10.74,20.19,-5.59,False,sz300399,1.1182
20240920,1.78,13.93,12.36,False,sz002638,1.1424
20260416,32.64,23.08,1.93,False,sz300935,0.5478
20240801,10.99,22.08,-9.46,False,sz000801,2.8734
20241008,15.14,34.46,-15.66,False,sz300233,6.3742
20240927,15.62,18.89,12.93,False,sz000032,2.0978
20240930,11.6,24.62,-13.02,False,sz002521,2.552
20240926,8916.65,10.17,17.43,False,sz399001,2.0456
20240924,3.43,35.22,53.94,True,sz300080,2.7731
20240927,10.3,30.73,2.72,False,sz000555,5.238
20240930,31.19,22.03,-5.99,False,sz002415,3.756
20251103,35.05,9.96,-7.56,False,sz301230,0.6752
20240812,8.53,14.04,5.04,False,sz002246,1.1179
20250630,15.01,8.71,-1.33,False,sz002889,1.9662
20240930,12.87,18.68,2.72,False,sz300349,1.1753
20250819,13.8,16.71,3.33,False,sz300986,1.8358
20240927,2.75,24.43,-1.09,False,sz002172,0.6832
20250801,19.52,13.0,7.22,False,sz001282,0.8247
20251223,27.08,18.05,3.66,False,sz300801,1.166
20240926,5.53,11.47,23.15,True,sz300307,0.8097
20240927,17.98,12.7,5.28,False,sz300660,1.351
20260304,19.38,11.26,2.53,False,sz301083,2.5153
20240926,7288.74,9.94,12.15,False,sz399646,1.9392
20240730,15.66,22.21,-3.38,False,sz300537,1.6345
20250624,22.66,11.08,-2.25,False,sz301587,1.5907
20240801,11.08,11.51,-2.44,False,sz002438,1.1651
20240930,3.8,18.72,5.53,False,sz000778,2.1454
20250630,26.92,15.06,-6.65,False,sz301129,0.6994
20240930,11.95,18.51,-8.37,False,sz300199,4.4538
20251024,35.11,14.71,-1.25,False,sz003026,0.8237
20240923,7.53,12.05,27.09,True,sz300603,0.7876
20240807,11.3,20.57,2.57,False,sz002096,0.8627
20250924,12.51,14.11,-0.88,False,sz001366,1.7393
20250716,13.17,13.46,-2.58,False,sz002923,1.0497
20240806,20.67,16.82,-4.79,False,sz300579,1.6163
20240918,8.98,19.22,14.81,False,sz000736,0.8425
20240927,3.68,17.63,2.99,False,sz002225,1.9046
20250924,15.64,14.46,6.01,False,sz301167,1.827
20240730,2.25,43.91,15.35,False,sz002742,0.529
20250805,44.44,10.94,0.63,False,sz001328,1.3637
20240927,7.7,20.34,-1.43,False,sz000680,3.0269
20240923,1.67,34.63,19.83,False,sz300506,0.8014
20240808,16.3,12.65,0.86,False,sz002393,2.2725
20240927,2.63,14.75,69.31,True,sz300355,2.1349
20250624,24.2,15.87,-3.1,False,sz300853,1.9768
20240930,60.8,19.65,-2.42,False,sz002409,1.4418
20260325,38.4,28.3,1.43,False,sz002895,2.546
20240927,2366.92,13.72,1.38,False,sz399614,2.5952
20240902,2.09,12.41,38.76,True,sz000627,2.6064
20260105,32.85,10.56,-4.69,False,sz003017,0.5755
20240930,22.39,19.84,-4.51,False,sz300548,2.7057
20240927,6.6,19.12,-4.09,False,sz000929,2.5147
20240930,12.94,19.49,-1.93,False,sz002214,1.8746
20250905,24.95,19.94,1.84,False,sz301262,1.3197
20240927,13.45,21.97,6.91,False,sz300481,0.9651
20240903,7.31,18.51,-2.46,False,sz002120,1.7703
20240925,2.44,12.7,12.7,False,sz002277,0.8183
20251225,31.06,16.69,-3.67,False,sz002971,1.4888
20241218,5.04,8.2,-1.98,False,sz000883,0.7934
20240924,4.0,23.82,13.25,False,sz000599,5.1464
20240731,2.5,5.65,-2.4,False,sz200725,0.912
20251022,28.06,27.77,4.67,False,sz301135,0.5448
20240927,108.0,17.6,-0.47,False,sz200596,1.9913
20240926,2.49,9.41,7.24,False,sz002239,1.1781
20251125,23.68,25.51,2.45,False,sz301386,1.5478
20240830,8.81,12.47,1.14,False,sz300002,1.2539
20240930,13.69,17.27,-5.77,False,sz300651,4.2331
20251218,61.61,11.39,13.54,False,sz301528,1.7731
20240927,9.85,12.48,-1.02,False,sz002497,1.8588
20240926,3.68,17.75,41.03,True,sz300451,1.2769
20251015,43.03,11.65,-0.65,False,sz301186,0.5301
20240813,16.64,8.07,2.16,False,sz002039,0.721
20240930,1798.07,11.72,-2.5,False,sz399439,1.2059
20240927,6.0,25.22,-4.83,False,sz002343,1.5424
20240930,6.24,17.37,-6.89,False,sz000650,3.4414
20251024,17.35,16.61,3.86,False,sz301566,1.8763
20251219,6.83,11.49,1.17,False,sz300883,1.4933
20250725,31.84,5.74,2.29,False,sz301001,0.9117
20251217,21.51,12.74,1.16,False,sz301356,0.8183
20260112,11.24,11.98,3.2,False,sz300929,0.5936
20240926,4.36,13.72,11.23,False,sz000060,1.7194
20240930,4.07,18.99,0.0,False,sz002573,2.8815
20240820,3.88,28.11,-8.18,False,sz002647,1.2699
20250728,83.31,6.49,1.42,False,sz301631,1.049
20240926,4.61,8.5,6.73,False,sz000507,1.6056
20240830,23.62,39.96,-4.06,False,sz002869,1.2485
20240930,9.12,17.37,-2.85,False,sz002014,4.0291
20240812,6.21,26.02,-10.31,False,sz300261,2.8697
20240924,4.84,15.32,64.01,True,sz300432,0.6665
20250624,37.7,27.44,-0.88,False,sz300680,0.7201
20250911,31.76,21.4,0.0,False,sz301318,1.1148
20251022,21.26,20.77,0.14,False,sz300967,1.2936
20250224,27.75,18.43,-2.67,False,sz002827,2.0682
20240819,3.47,26.72,-23.05,False,sz300150,1.1221
20251020,27.81,18.58,6.44,False,sz001266,0.6025
20240731,4.91,16.08,-8.76,False,sz002196,2.437
20250728,23.98,11.82,0.92,False,sz301029,1.3101
20240805,5.15,15.97,-15.55,False,sz300099,1.1474
20240821,4.55,18.26,-7.47,False,sz000678,0.9405
20240927,3384.01,11.68,0.87,False,sz399411,3.9628
20240930,10.07,16.62,0.0,False,sz300437,3.4071
20240816,4.86,25.24,-6.38,False,sz300264,1.7123
20250716,30.7,17.04,-3.39,False,sz301067,0.732
20240819,5.83,15.87,8.75,False,sz002642,1.013
20240930,10.47,21.0,-2.67,False,sz000065,3.1492
20240919,12.8,12.32,7.34,False,sz000636,1.2484
20251022,25.07,17.76,1.91,False,sz300702,1.1352
20240905,16.54,14.59,-8.71,False,sz300479,0.8244
20251009,21.52,10.97,1.58,False,sz001382,2.1119
20240823,7.03,15.11,-10.95,False,sz000561,0.9415
20240806,3.84,27.9,5.47,False,sz002072,3.3619
20240909,6.84,10.13,-7.02,False,sz300249,0.8054
20240801,3.85,11.49,0.52,False,sz000006,1.5003
20240805,4.32,16.96,-1.62,False,sz002515,3.1675
20250826,31.22,14.64,12.68,False,sz002989,0.8487
20251118,29.78,11.84,-2.52,False,sz301330,1.1129
20240830,30.79,11.67,1.66,False,sz002841,2.1059
20240919,15.27,13.99,9.23,False,sz300207,1.1575
20251013,15.63,27.13,0.58,False,sz300901,3.2047
20240927,14.26,15.07,-4.07,False,sz000048,1.9131
20240927,3.19,10.25,2.19,False,sz002108,2.5424
20240927,3747.87,12.17,1.63,False,sz399672,4.1749
20240927,3491.51,16.59,6.16,False,sz399995,1.6795
20240731,4.86,54.89,-6.38,False,sz300333,0.3741
20250210,11.35,14.48,-0.88,False,sz000901,1.6274
20251128,31.9,16.6,1.79,False,sz301419,1.497
20240815,3.66,13.61,5.46,False,sz300180,1.06
20240926,1.47,23.24,6.8,False,sz002146,1.6248
20240816,5.34,27.71,-14.42,False,sz002272,1.4148
20240924,2.46,15.44,31.24,True,sz002421,0.4133
20250624,26.41,15.96,-3.07,False,sz301153,1.3191
20240802,4.48,14.81,9.82,False,sz000702,1.0807
20240927,2.81,17.51,51.6,True,sz002211,1.1542
20250714,14.24,10.19,8.85,False,sz002917,0.546
20250630,34.58,18.82,-3.96,False,sz300678,0.4673
20240805,4.24,15.01,-10.38,False,sz300299,1.8847
20240926,10.54,11.52,12.81,False,sz000962,1.3225
20251027,49.44,13.4,-6.45,False,sz002959,0.8674
20240807,8.73,27.05,2.06,False,sz300460,0.6807
20260305,46.91,16.09,3.39,False,sz301283,1.3763
20250924,13.97,15.46,-0.93,False,sz301519,1.7809
20240905,11.9,13.4,-1.09,False,sz002875,1.1276
20240815,19.85,14.91,-8.31,False,sz002008,1.4004
20240807,10.98,12.73,1.82,False,sz002792,1.3618
20240815,8.84,31.88,-7.58,False,sz300107,0.9051
20251219,21.76,23.6,2.99,False,sz001231,1.9737
20240927,2148.58,11.07,6.55,False,sz399392,2.9152
20250905,73.75,11.83,-0.77,False,sz301557,2.5766
20240930,14.37,31.93,-6.26,False,sz002372,2.8769
20240926,12521.9,10.49,9.1,False,sz399408,4.6752
20240927,97.34,17.95,4.22,False,sz000661,3.4163
20250624,18.69,29.86,4.33,False,sz300755,6.0655
20250811,19.35,21.65,-0.41,False,sz301030,1.0858
20240808,8.73,16.98,-0.69,False,sz001979,0.8559
20240927,10.24,11.43,4.88,False,sz002046,2.0259
20240912,6.62,11.97,-1.21,False,sz002615,0.8227
20240802,5.02,15.94,0.6,False,sz300149,1.1474
20251015,21.18,28.33,-3.97,False,sz300918,1.2354
20240927,1.76,21.6,-1.7,False,sz002542,3.8082
20240926,1239.66,14.36,4.03,False,sz399238,2.2503
20240802,16.48,17.27,1.46,False,sz300584,0.8543
20250924,84.89,14.91,-3.24,False,sz301367,1.4564
20240816,2.52,38.66,-13.1,False,sz000536,2.7082
20251124,33.17,13.35,3.11,False,sz301053,1.4125
20240927,10.66,12.94,-3.28,False,sz002858,2.0285
20250728,109.49,20.9,9.78,False,sz301600,2.8041
20250819,17.6,10.76,1.14,False,sz300956,1.3045
20240930,5.04,16.58,-5.56,False,sz000862,3.6808
20250708,19.94,9.09,-0.1,False,sz301329,1.1399
20240731,2.07,2.9,-0.97,False,sz200539,1.4348
20240930,9.01,20.52,-5.88,False,sz002296,2.8596
20240926,2.63,18.42,3.42,False,sz000785,1.1474
20240910,13.34,22.92,-5.85,False,sz300250,1.5197
20240930,4.28,15.59,7.71,False,sz300164,1.868
20240912,9.87,23.05,13.27,False,sz002816,1.8536
20250630,26.48,15.13,-6.08,False,sz300862,1.3711
20240927,20.62,30.41,7.42,False,sz300364,5.3937
20250716,33.81,15.25,-0.15,False,sz300785,0.6285
20240814,3.39,34.4,41.59,True,sz300050,0.3252
20240927,3.83,11.28,-0.78,False,sz002476,1.9591
20240930,10.69,16.06,-1.4,False,sz002111,1.856
20240925,2.63,22.11,31.94,True,sz000402,1.5597
20251031,39.63,26.94,-5.12,False,sz002940,1.2111
20240820,4.34,6.57,5.3,False,sz000755,0.3853
20240906,2.51,19.44,-0.8,False,sz002721,6.4081
20240930,4.39,14.94,-2.96,False,sz002592,1.4371
20240930,23.58,24.48,-6.57,False,sz300554,1.0319
20240905,4.75,12.27,54.95,True,sz002208,1.8038
20240927,12.61,21.56,9.44,False,sz000935,3.8724
20240927,1918.25,12.54,7.82,False,sz399015,2.8747
20240924,111.83,11.91,104.66,True,sz300033,0.6154
20251014,20.95,24.69,-0.53,False,sz003040,0.6589
20240927,5.56,11.49,5.22,False,sz300665,1.5305
20240926,2047.57,11.3,30.63,True,sz399643,2.2476
20240927,10.32,11.34,3.88,False,sz002139,1.1888
20240731,19.29,9.24,-0.62,False,sz300498,1.3521
20240730,10.62,21.98,-2.92,False,sz300302,0.5253
20240819,3.5,28.56,-8.85,False,sz002177,0.3164
20250715,20.26,10.76,1.58,False,sz001287,0.2601
20240731,18.72,17.97,-6.73,False,sz300285,0.6459
20240926,11.02,18.32,22.41,True,sz002410,1.099
20251124,55.97,20.87,-3.61,False,sz301162,1.9209
20240930,15.49,22.64,-7.1,False,sz002747,5.0857
20240930,43.49,23.16,1.52,False,sz000733,1.8512
20260116,24.2,8.09,-0.87,False,sz003023,1.9837
20240826,19.8,15.89,0.15,False,sz300606,0.8682
20240926,6.2,12.93,12.9,False,sz002093,1.1969
20241211,1.55,18.77,-14.19,False,sz000040,0.7249
20240820,9.01,23.24,-0.91,False,sz300532,0.5193
20251215,11.35,13.89,5.03,False,sz002968,0.8465
20250624,15.27,10.53,4.72,False,sz300780,1.0617
20250626,21.25,8.99,-0.71,False,sz301218,1.3842
20240930,27.49,30.77,-3.64,False,sz300161,4.5461
20241008,15.36,36.0,-19.73,False,sz300406,3.549
20241008,7.11,29.91,-8.72,False,sz002293,4.8592
20250716,20.41,10.17,-4.31,False,sz002995,0.7784
20240731,1064.4,8.29,-3.93,False,sz399420,0.8627
20250624,96.85,19.13,2.43,False,sz300953,1.013
20240926,1571.82,10.15,11.05,False,sz399974,1.8869
20240924,6.6,7.51,42.88,True,sz002673,0.8679
20240927,3.47,10.63,0.86,False,sz000533,2.9119
20240926,3130.45,14.52,25.71,True,sz399693,2.006
20250624,13.22,12.37,2.04,False,sz001219,1.327
20240730,4.09,55.32,13.19,False,sz300448,0.3415
20240925,2.18,17.29,9.63,False,sz002314,1.6164
20251114,42.64,6.73,-2.63,False,sz301362,1.6983
20240926,3.39,17.6,6.19,False,sz000607,1.2089
20251015,18.8,18.46,-2.29,False,sz300733,1.2543
20240919,10.26,16.79,122.03,True,sz300085,0.4808
20240927,24.76,15.52,12.52,False,sz000550,1.7212
20240924,9.41,12.69,21.11,True,sz002043,0.873
20250625,253.9,8.2,-1.75,False,sz300750,1.1202
20250701,12.25,12.74,-0.65,False,sz301301,0.6626
20240926,3.67,17.86,4.36,False,sz002524,0.754
20240821,3.27,18.36,-10.7,False,sz300278,0.9316
20250625,31.03,11.73,0.06,False,sz300699,0.6093
20240802,6.36,15.66,11.78,False,sz300102,1.6472
20240927,31.01,10.03,-0.48,False,sz002870,2.4405
20251120,31.23,15.91,-4.03,False,sz300930,0.8685
20250722,28.2,16.04,-4.43,False,sz301286,2.3849
20250624,22.5,4.87,0.0,False,sz000049,1.7541
20250703,73.37,18.7,-3.22,False,sz301004,0.8571
20240926,7.75,14.36,4.0,False,sz002346,0.6654
20240927,5.52,14.41,-0.54,False,sz000655,1.9804
20250904,19.27,10.55,24.13,True,sz300761,0.9926
20240821,16.53,26.87,-3.63,False,sz300380,0.321
20250924,28.24,24.53,2.97,False,sz300886,1.0503
20250916,16.65,6.81,-2.28,False,sz001205,0.9886
20250624,50.56,25.89,-0.54,False,sz301183,1.3864
20240930,6.98,26.63,-10.89,False,sz300133,4.5009
20240927,4.56,12.3,1.1,False,sz002492,4.6801
20240826,1.73,16.82,1.62,False,sz002822,1.3198
20251124,23.7,21.08,-0.55,False,sz301487,2.1271
20250708,22.84,8.77,2.45,False,sz300685,0.4336
20240813,4.57,12.91,-2.84,False,sz002538,0.92
20240926,906.04,13.75,12.66,False,sz399242,2.2173
20250924,16.62,13.19,1.62,False,sz300962,0.9595
20240927,10.97,10.08,-0.55,False,sz002011,1.103
20250905,23.49,12.85,0.6,False,sz001228,3.3
20251225,27.03,10.38,-0.7,False,sz301353,2.4758
20241106,20.02,26.21,-0.15,False,sz000818,0.8833
20251105,16.12,18.47,0.56,False,sz301500,1.5214
20240801,12.85,16.1,-7.24,False,sz002576,1.7312
20240930,10.46,18.78,-8.22,False,sz002125,3.6594
20240927,4.34,11.74,0.69,False,sz002442,1.9782
20250718,22.68,16.69,0.75,False,sz300818,0.1692
20240909,10.26,16.44,-1.36,False,sz000151,0.9606
20240930,14.85,32.77,1.21,False,sz300484,1.4122
20250625,18.98,8.37,-0.58,False,sz301267,1.4388
20240926,1931.86,9.79,21.59,True,sz399611,1.8351
20240926,30.07,14.24,10.97,False,sz002738,1.1549
20241024,1.71,22.89,5.85,False,sz000622,0.8489
20250721,5.96,6.45,4.53,False,sz003012,0.9743
20240813,9.09,41.36,-5.5,False,sz300637,0.6081
20240808,6.99,8.79,0.0,False,sz000685,3.5057
20240731,14.03,19.23,-6.84,False,sz300503,1.8375
20240920,13.72,9.27,9.62,False,sz002396,0.4684
20240927,4.86,11.04,8.64,False,sz300350,2.132
20250820,15.63,5.96,-3.39,False,sz300856,0.8579
20251212,14.64,10.8,-0.34,False,sz002890,0.5697
20251020,20.7,27.62,6.52,False,sz301229,1.4108
20240919,3.58,9.3,1.12,False,sz002692,0.9978
20240927,14.13,13.45,11.32,False,sz300007,1.5229
20251124,58.33,19.28,5.09,False,sz300835,1.1373
20240910,12.24,24.27,-8.74,False,sz300560,1.2204
20250820,42.56,11.18,-1.79,False,sz301383,1.2927
20240930,48.33,23.55,-0.27,False,sz300049,1.2373
20250924,29.73,13.8,-0.13,False,sz301130,1.9264
20240927,5479.95,11.21,2.48,False,sz399812,3.7782
20241008,12.7,28.41,-6.85,False,sz002715,3.4631
20240925,2.87,21.09,13.24,False,sz000761,2.2359
20240731,4.58,9.77,-3.49,False,sz000886,0.7727
20240910,16.65,10.18,-0.36,False,sz300378,1.3771
20250627,21.17,16.71,8.93,False,sz301201,1.9989
20241024,3.73,22.81,2.68,False,sz002424,0.4948
20240927,2.04,11.11,13.73,False,sz300185,2.2325
20240930,1689.01,21.04,-5.6,False,sz399639,4.4713
20251125,16.22,11.92,-1.91,False,sz300564,2.4198
20240807,10.72,21.34,3.54,False,sz300565,0.553
20251020,10.4,21.61,1.25,False,sz300830,1.8675
20240924,3176.53,10.85,51.57,True,sz399677,1.0461
20240926,4.61,11.36,4.99,False,sz002697,3.2509
20240930,3017.57,18.47,-3.61,False,sz399990,2.2913
20240927,4.15,13.75,3.61,False,sz000967,1.5602
20240731,9.33,25.51,-3.75,False,sz300632,0.454
20250114,12.42,49.88,-4.67,False,sz300061,1.0073
20250904,22.64,16.44,4.37,False,sz301118,1.6968
20240926,6.88,15.89,9.89,False,sz000707,0.9274
20250711,26.08,8.95,4.6,False,sz002912,0.5377
20250716,27.4,10.72,-2.55,False,sz001319,0.3742
20240927,3383.93,11.93,5.65,False,sz399009,3.2687
20240930,20.84,18.85,-5.66,False,sz002773,1.6322
20250901,19.45,10.9,-1.85,False,sz301156,0.685
20251124,22.58,12.42,0.09,False,sz301505,1.6162
20240930,5.74,16.03,-6.97,False,sz002320,3.5052
20240926,4.54,30.04,4.63,False,sz000633,1.2044
20250717,14.3,11.41,0.35,False,sz300707,0.4529
20250626,6.64,13.49,1.81,False,sz000852,0.9855
20250806,8.77,7.59,-0.46,False,sz301062,1.8409
20240905,3.96,25.33,-8.84,False,sz300155,0.8876
20240806,3.84,42.44,-8.85,False,sz002193,0.9601
20240927,7.58,14.39,3.03,False,sz002609,2.7754
20250730,54.88,8.59,8.75,False,sz300904,1.1397
20240731,10.95,21.95,-4.11,False,sz000830,1.2654
20240823,30.33,14.07,-0.99,False,sz300598,0.6388
20240730,18.91,18.61,-8.46,False,sz300136,0.665
20240927,46.39,25.65,6.49,False,sz000799,4.2752
20240819,4.17,36.31,-18.23,False,sz300385,1.3691
20240924,3.86,8.15,17.36,False,sz002510,0.4008
20260114,32.01,13.7,-4.03,False,sz301335,0.3742
20240920,1.82,8.01,8.79,False,sz000564,0.4855
20250624,13.53,7.57,1.18,False,sz001387,1.0082
20240927,12.34,11.72,3.73,False,sz002077,2.5443
20240926,8.18,20.62,8.2,False,sz002624,2.5621
20240927,4236.57,12.12,2.98,False,sz399013,2.8431
20240927,5.51,16.57,-2.18,False,sz002769,0.7993
20250620,13.32,9.17,-3.98,False,sz000429,1.352
20240826,47.72,15.43,2.12,False,sz300666,0.6932
20240927,8.8,12.7,10.45,False,sz300035,1.0879
20251201,47.8,13.57,2.49,False,sz003043,1.8366
20260105,10.73,16.67,6.62,False,sz002908,1.6132
20240927,31.85,18.48,4.43,False,sz300552,2.338
20250916,41.36,15.58,-7.16,False,sz300807,0.9214
20240930,19.28,40.65,-4.93,False,sz000933,1.9619
20241106,14.4,16.22,-0.28,False,sz002727,1.5166
20250625,10.8,7.63,0.74,False,sz301102,1.171
20250804,16.62,11.57,4.69,False,sz002946,1.0852
20240927,3.04,12.21,0.33,False,sz000753,2.7901
20250805,16.37,7.19,3.18,False,sz300667,1.0089
20240930,20.37,19.92,-8.89,False,sz300286,1.8551
20240927,3.9,12.01,5.64,False,sz002413,2.8253
20250910,14.38,13.37,-4.66,False,sz300849,0.5649
20240814,4.78,18.5,-0.63,False,sz300018,0.9229
20240902,5.86,10.88,-3.24,False,sz000404,0.5524
20240930,7.27,17.72,-3.85,False,sz002117,2.7189
20250624,30.46,11.69,-0.2,False,sz301255,0.7581
20240926,1.46,11.66,7.53,False,sz002470,2.0736
20240826,9.95,18.26,-7.34,False,sz300605,0.544
20240927,6320.64,10.96,3.25,False,sz399623,2.472
20240926,4912.19,10.2,17.38,False,sz399344,2.1248
20250624,19.72,6.65,1.12,False,sz300864,1.9967
20240925,5.04,9.22,3.77,False,sz000950,0.7747
20250708,53.64,17.16,-1.86,False,sz301581,0.8251
20241008,8.97,26.76,-8.03,False,sz000899,3.8899
20250825,27.91,7.1,-4.12,False,sz300783,0.9517
20240904,1.51,8.7,-8.63,False,sz200058,2.2805
20240904,6.04,8.48,-6.79,False,sz000019,1.9351
20250929,7.37,14.58,6.65,False,sz002996,1.887
20240731,5.03,7.47,-2.78,False,sz000783,1.1353
20241104,2.25,20.13,27.11,True,sz002750,0.8888
20240809,2.08,16.3,73.08,True,sz300256,0.5364
20240926,0.66,13.27,24.24,True,sz200016,1.3951
20251020,20.77,24.67,8.47,False,sz301055,0.5642
20240930,9.97,17.14,2.21,False,sz002023,2.7607
20240925,3.78,9.98,10.85,False,sz000530,2.2646
20240930,21.0,24.56,11.38,False,sz002544,3.1748
20250707,32.0,12.5,2.44,False,sz301361,1.006
20240830,8.83,12.87,0.57,False,sz300582,0.9563
20240903,14.43,12.21,-4.16,False,sz300218,2.3309
20250701,38.19,11.65,-2.7,False,sz301036,1.5489
20240927,3.59,10.8,0.84,False,sz002613,1.9315
20250624,39.99,22.17,0.95,False,sz001279,0.9855
20240731,15.03,16.62,-2.93,False,sz002189,0.4284
20240930,17.97,20.1,-4.45,False,sz300428,2.4797
20240805,2.02,36.96,-23.27,False,sz000980,4.5535
20240927,8104.03,9.55,4.83,False,sz399394,2.755
20250806,49.88,6.04,0.96,False,sz301551,0.9881
20250924,29.56,23.02,-0.1,False,sz300753,1.0714
20240926,2.09,18.76,1.91,False,sz002374,1.702
20250626,13.42,28.84,1.19,False,sz301078,0.7807
20240926,14.48,12.35,20.17,True,sz300101,1.4489
20240924,6.5,14.17,41.08,True,sz300466,0.7344
20240911,6.05,20.03,5.62,False,sz002569,1.8914
20240926,12.81,18.37,7.65,False,sz000807,2.8739
20240930,1173.31,17.99,-2.73,False,sz399440,3.4252
20240927,2.68,13.89,1.49,False,sz000629,3.1655
20240924,5.37,13.42,13.78,False,sz000802,1.2211
20240926,3.38,11.1,20.38,True,sz300230,1.1707
20240927,27.99,25.97,2.36,False,sz002791,2.4482
20240802,2.34,18.37,-12.39,False,sz000518,1.1299
20250624,10.95,11.66,1.55,False,sz300978,1.2046
20240920,2.5,10.26,22.0,True,sz000031,1.0036
20240821,6.09,16.12,-5.75,False,sz300083,1.2259
20240927,9.86,17.95,0.41,False,sz002838,1.3663
