ts_code,breakthrough_date,roe,netprofit_yoy,final_gain,success
sz001238,20260305,,,-7.63,False
sz300469,20240821,,,-0.52,False
sz300712,20250624,,,8.04,False
sz000626,20240801,,,-13.51,False
sz002335,20240930,,,-1.43,False
sz301510,20250815,,,0.26,False
sz301039,20250708,,,7.86,False
sz002832,20240930,,,-15.75,False
sz002186,20240926,,,-2.73,False
sz300140,20240930,,,-3.99,False
sz300427,20240809,,,-2.6,False
sz399401,20240927,,,9.02,False
sz002528,20241024,,,14.76,False
sz002728,20240930,,,-6.07,False
sz300074,20240927,,,15.01,False
sz002949,20250819,,,-9.48,False
sz300513,20240927,,,13.95,False
sz300846,20250725,,,-9.36,False
sz300289,20240912,,,23.52,True
sz002135,20240927,,,7.21,False
sz002766,20240813,,,-7.91,False
sz002907,20250924,,,1.88,False
sz000088,20240731,,,-2.95,False
sz002452,20240903,,,0.28,False
sz000712,20240813,,,-7.93,False
sz002156,20240730,,,-6.28,False
sz300190,20240925,,,17.61,False
sz002431,20240927,,,6.25,False
sz002682,20240731,,,-14.58,False
sz300017,20240927,,,14.86,False
sz399662,20240927,,,14.66,False
sz000911,20240924,,,4.55,False
sz300825,20250717,,,-0.69,False
sz300068,20240903,,,-0.72,False
sz301111,20250624,,,5.81,False
sz002734,20240802,,,-10.42,False
sz300295,20240808,,,-2.75,False
sz300674,20250811,,,7.81,False
sz002955,20251020,,,2.97,False
sz300026,20240812,,,-13.97,False
sz300814,20250717,,,6.08,False
sz300541,20240924,,,44.89,True
sz002587,20240816,,,-6.25,False
sz300616,20240926,,,-2.8,False
sz002083,20240826,,,-3.06,False
sz300790,20250731,,,15.28,False
sz300371,20240816,,,1.06,False
sz301592,20260304,,,-10.74,False
sz300877,20251205,,,3.52,False
sz301208,20250911,,,-4.1,False
sz000417,20240924,,,13.03,False
sz002104,20240905,,,-5.07,False
sz301172,20250624,,,3.86,False
sz399319,20240927,,,0.84,False
sz002030,20240930,,,-8.41,False
sz000523,20240926,,,-3.77,False
sz300591,20240926,,,56.51,True
sz301372,20260113,,,5.7,False
sz002557,20240926,,,-3.44,False
sz000584,20240826,,,12.37,False
sz000839,20240815,,,-4.7,False
sz002803,20240927,,,-1.93,False
sz300245,20240731,,,-7.82,False
sz000790,20240927,,,1.34,False
sz000877,20240930,,,-0.88,False
sz300112,20240923,,,15.9,False
sz002329,20240930,,,-8.33,False
sz300475,20240930,,,3.16,False
sz301296,20250625,,,-1.17,False
sz002600,20250114,,,9.54,False
sz301025,20251126,,,-2.29,False
sz300740,20251126,,,2.42,False
sz002367,20240927,,,-2.19,False
sz000993,20240930,,,-6.26,False
sz301314,20251124,,,9.56,False
sz002056,20240927,,,4.03,False
sz000545,20240903,,,-12.92,False
sz300223,20240930,,,13.41,False
sz300925,20250806,,,4.36,False
sz301509,20250930,,,-1.28,False
sz002782,20240926,,,7.2,False
sz300389,20240930,,,0.87,False
sz399435,20240930,,,-6.69,False
sz300768,20250804,,,1.16,False
sz002980,20251125,,,-4.19,False
sz300413,20240926,,,8.25,False
sz300174,20240930,,,-6.95,False
sz300726,20250912,,,1.97,False
sz000612,20240930,,,1.59,False
sz002301,20240926,,,5.97,False
sz399686,20240924,,,31.29,True
sz301043,20260313,,,-1.32,False
sz002848,20240925,,,6.33,False
sz002666,20240927,,,3.9,False
sz002235,20240924,,,11.76,False
sz000726,20240927,,,1.39,False
sz002466,20240930,,,-3.64,False
sz300569,20240927,,,9.96,False
sz002933,20250624,,,3.94,False
sz002752,20240930,,,-6.95,False
sz301177,20250804,,,4.01,False
sz000768,20240828,,,-2.11,False
sz002428,20240924,,,18.54,False
sz300527,20240806,,,-4.02,False
sz001376,20250826,,,-3.18,False
sz002086,20240930,,,-13.27,False
sz300040,20240807,,,-15.58,False
sz003036,20251128,,,-6.06,False
sz301139,20260112,,,-0.63,False
sz300317,20240930,,,-1.9,False
sz002218,20240927,,,0.0,False
sz000925,20240930,,,-1.75,False
sz000158,20240826,,,-1.39,False
sz300811,20250710,,,25.83,True
sz399656,20240927,,,6.22,False
sz300359,20240730,,,-2.01,False
sz002950,20250703,,,2.84,False
sz301220,20260306,,,-1.83,False
sz002405,20240730,,,1.57,False
sz002162,20240926,,,2.24,False
sz002566,20240926,,,4.26,False
sz200553,20240926,,,5.61,False
sz300972,20251127,,,3.25,False
sz000668,20240911,,,5.94,False
sz300695,20251119,,,-1.48,False
sz300274,20240731,,,-0.66,False
sz300379,20240902,,,-4.88,False
sz300123,20240802,,,-8.72,False
sz001215,20250702,,,-1.19,False
sz002482,20240927,,,-6.94,False
sz300896,20250630,,,0.6,False
sz300771,20251015,,,13.21,False
sz002356,20240930,,,-2.37,False
sz399802,20240927,,,10.16,False
sz002705,20240927,,,-1.42,False
sz300059,20240924,,,68.91,True
sz002262,20240924,,,10.24,False
sz300323,20240815,,,-15.52,False
sz301393,20251029,,,1.46,False
sz300570,20240930,,,27.92,True
sz399556,20240926,,,5.03,False
sz300627,20240903,,,0.22,False
sz003002,20250808,,,1.15,False
sz301239,20250725,,,-2.79,False
sz300668,20250715,,,1.9,False
sz000972,20240926,,,0.38,False
sz300340,20240904,,,-15.4,False
sz002386,20240926,,,2.91,False
sz000695,20241226,,,-8.96,False
sz000426,20240731,,,-10.82,False
sz002201,20240930,,,-6.79,False
sz301277,20250908,,,-5.87,False
sz300494,20240930,,,0.6,False
sz300808,20250905,,,-1.72,False
sz300558,20240905,,,-7.81,False
sz301421,20260226,,,-6.02,False
sz002204,20240927,,,6.18,False
sz000717,20240923,,,29.74,True
sz000423,20240927,,,-1.87,False
sz002763,20240930,,,-6.3,False
sz300344,20251103,,,-4.26,False
sz300516,20240830,,,-2.79,False
sz300843,20250627,,,-0.89,False
sz000759,20240808,,,-18.55,False
sz301108,20260205,,,-2.54,False
sz003007,20250625,,,-2.38,False
sz300071,20240830,,,-1.96,False
sz300820,20250701,,,0.33,False
sz002229,20241008,,,-3.05,False
sz301396,20250814,,,38.2,True
sz002687,20240930,,,-8.24,False
sz300641,20240930,,,11.73,False
sz399667,20240926,,,22.66,True
sz002434,20240926,,,-1.53,False
sz301211,20250624,,,1.8,False
sz300368,20240930,,,8.91,False
sz002153,20240926,,,12.64,False
sz300195,20240926,,,12.3,False
sz301325,20250708,,,5.68,False
sz002353,20240930,,,-4.92,False
sz300395,20240828,,,1.94,False
sz002500,20240731,,,-1.86,False
sz000789,20240926,,,9.36,False
sz002067,20240806,,,1.42,False
sz300588,20240823,,,-6.64,False
sz000820,20240813,,,-12.81,False
sz399234,20240930,,,-4.43,False
sz300212,20240927,,,52.02,True
sz002029,20240925,,,10.75,False
sz300422,20240816,,,-11.46,False
sz301308,20250630,,,-7.01,False
sz399404,20240807,,,1.53,False
sz300759,20250708,,,4.67,False
sz300145,20240930,,,-0.68,False
sz300717,20251128,,,-8.7,False
sz000623,20240924,,,20.02,True
sz002330,20240926,,,1.53,False
sz000070,20241022,,,16.43,False
sz300939,20250624,,,1.3,False
sz301515,20251125,,,-1.38,False
sz002657,20240924,,,24.05,True
sz002879,20240801,,,-1.37,False
sz301072,20251020,,,3.4,False
sz300240,20240826,,,-0.71,False
sz000795,20240731,,,-4.69,False
sz002286,20240924,,,13.05,False
sz301339,20260114,,,-5.8,False
sz300946,20251204,,,-15.63,False
sz002628,20240826,,,-7.42,False
sz000568,20240930,,,-10.78,False
sz002806,20240926,,,17.67,False
sz002552,20240930,,,-4.81,False
sz300908,20250624,,,-0.8,False
sz002035,20240731,,,-4.93,False
sz000526,20240806,,,-6.2,False
sz300745,20260316,,,4.43,False
sz002362,20240927,,,10.71,False
sz399418,20240926,,,23.52,True
sz002531,20241008,,,-4.29,False
sz002864,20260105,,,18.67,False
sz300159,20240823,,,0.91,False
sz002605,20240911,,,9.91,False
sz301020,20251020,,,5.48,False
sz000811,20240930,,,-10.84,False
sz301293,20251225,,,71.39,True
sz300470,20240926,,,10.48,False
sz001221,20260324,,,-0.47,False
sz002865,20240930,,,-0.35,False
sz002582,20240926,,,-0.88,False
sz300290,20240814,,,-12.94,False
sz002256,20240904,,,-8.79,False
sz300671,20250630,,,-4.09,False
sz002899,20250625,,,6.68,False
sz300996,20250709,,,20.06,True
sz300114,20240926,,,64.87,True
sz002731,20240930,,,-7.31,False
sz000908,20250205,,,-2.54,False
sz002101,20240926,,,2.11,False
sz001338,20250905,,,-1.79,False
sz300795,20250709,,,3.06,False
sz300374,20240927,,,19.69,False
sz399352,20240731,,,-4.88,False
sz300872,20251020,,,-1.74,False
sz399635,20240927,,,17.53,False
sz300189,20240924,,,28.18,True
sz300613,20240926,,,29.13,True
sz000595,20240822,,,16.87,False
sz001373,20250625,,,3.94,False
sz000590,20240926,,,6.39,False
sz300045,20240927,,,53.67,True
sz002719,20240927,,,2.31,False
sz002978,20250721,,,-3.7,False
sz300522,20240927,,,20.24,True
sz300658,20240924,,,16.96,False
sz002757,20240926,,,5.57,False
sz301246,20250905,,,-3.41,False
sz002230,20240927,,,13.47,False
sz000723,20240930,,,-12.33,False
sz002463,20240809,,,3.17,False
sz300839,20260209,,,30.11,True
sz002936,20251021,,,-0.49,False
sz002167,20240930,,,-0.63,False
sz301225,20251121,,,23.56,True
sz002253,20240927,,,33.95,True
sz399653,20240926,,,7.27,False
sz002129,20240927,,,-2.34,False
sz301096,20251226,,,7.12,False
sz300488,20240930,,,0.72,False
sz000920,20240924,,,9.6,False
sz002860,20240930,,,-3.1,False
sz002787,20240927,,,25.17,True
sz200028,20240930,,,1.96,False
sz300226,20240927,,,46.21,True
sz000069,20240926,,,11.2,False
sz300920,20251230,,,-8.42,False
sz002053,20240930,,,-6.96,False
sz300095,20240927,,,14.39,False
sz300689,20260127,,,-5.82,False
sz300268,20240930,,,-5.37,False
sz002534,20240731,,,-3.64,False
sz000027,20240930,,,-5.41,False
sz301311,20250905,,,-1.01,False
sz001209,20250624,,,2.7,False
sz399683,20240925,,,10.84,False
sz002282,20250702,,,2.24,False
sz301046,20250624,,,6.8,False
sz002663,20240924,,,10.56,False
sz300723,20250929,,,-7.06,False
sz000617,20240819,,,-9.18,False
sz002304,20240926,,,-3.56,False
sz002802,20250624,,,3.42,False
sz300458,20240830,,,-7.9,False
sz300171,20240930,,,-6.24,False
sz301008,20250624,,,2.19,False
sz002519,20240930,,,15.91,False
sz300943,20251124,,,12.6,False
sz000659,20240813,,,7.95,False
sz002985,20250930,,,0.51,False
sz300416,20240930,,,3.95,False
sz002283,20240927,,,1.63,False
sz399806,20240927,,,9.45,False
sz002701,20240731,,,3.12,False
sz002266,20240926,,,4.76,False
sz002960,20250624,,,2.26,False
sz000892,20240802,,,-7.93,False
sz002686,20240918,,,14.03,False
sz300013,20240812,,,-18.55,False
sz399552,20240926,,,2.73,False
sz002228,20240918,,,12.09,False
sz301397,20251225,,,-3.19,False
sz003006,20250725,,,-8.42,False
sz300623,20240924,,,100.86,True
sz000691,20240807,,,-2.93,False
sz300842,20250624,,,6.11,False
sz002418,20240925,,,4.72,False
sz002884,20250714,,,0.93,False
sz000422,20240924,,,9.74,False
sz300559,20240930,,,-2.14,False
sz002903,20250624,,,2.76,False
sz002456,20240906,,,-5.2,False
sz000938,20240927,,,11.54,False
sz301273,20251124,,,2.82,False
sz000516,20240930,,,-4.58,False
sz002005,20240730,,,0.88,False
sz002878,20240930,,,-5.43,False
sz200030,20250314,,,0.0,False
sz002562,20240911,,,7.62,False
sz002836,20240812,,,-5.34,False
sz000558,20240805,,,-6.17,False
sz300270,20240927,,,15.27,False
sz300691,20250728,,,2.88,False
sz300976,20251126,,,2.26,False
sz300127,20240930,,,5.91,False
sz002028,20240807,,,-2.45,False
sz301539,20250703,,,3.79,False
sz002486,20240923,,,17.05,False
sz300169,20240731,,,-9.6,False
sz002635,20240731,,,-7.19,False
sz002066,20240918,,,8.46,False
sz301010,20250703,,,2.31,False
sz399428,20240927,,,11.29,False
sz002352,20240830,,,-0.68,False
sz301577,20251014,,,8.78,False
sz300892,20250624,,,3.23,False
sz300258,20240930,,,-4.31,False
sz000017,20240930,,,-7.69,False
sz002998,20260120,,,3.69,False
sz301321,20251201,,,5.52,False
sz000570,20240926,,,1.28,False
sz002063,20240731,,,-4.32,False
sz200056,20240930,,,2.0,False
sz000059,20240927,,,-3.87,False
sz300910,20250806,,,4.83,False
sz301608,20250811,,,7.47,False
sz301192,20251211,,,-1.15,False
sz000669,20240927,,,-0.7,False
sz399400,20240926,,,7.44,False
sz300426,20240808,,,-14.77,False
sz300141,20240822,,,-2.81,False
sz001696,20250314,,,-6.53,False
sz001277,20251112,,,-14.68,False
sz002187,20240926,,,-2.04,False
sz301038,20251126,,,-7.63,False
sz002833,20240930,,,-9.09,False
sz002334,20240930,,,-3.57,False
sz300713,20251020,,,2.03,False
sz300468,20240731,,,-9.45,False
sz001239,20250630,,,4.15,False
sz301076,20250624,,,3.51,False
sz002653,20240806,,,3.9,False
sz000713,20240925,,,5.84,False
sz002200,20240930,,,-2.52,False
sz000089,20240801,,,-1.99,False
sz002906,20250624,,,-4.9,False
sz002880,20240930,,,-7.06,False
sz002767,20240827,,,-4.09,False
sz300669,20260121,,,4.14,False
sz300288,20240924,,,22.17,True
sz000973,20240816,,,-1.83,False
sz300512,20240816,,,14.64,False
sz002948,20250923,,,1.24,False
sz300626,20240826,,,0.27,False
sz300075,20240930,,,12.61,False
sz300322,20240814,,,-14.94,False
sz000910,20240925,,,11.46,False
sz300824,20251027,,,0.08,False
sz002119,20240806,,,-1.35,False
sz399663,20240927,,,2.62,False
sz300645,20240920,,,15.62,False
sz002683,20240919,,,19.22,False
sz300016,20240806,,,-3.17,False
sz301215,20251205,,,5.74,False
sz002430,20240930,,,0.09,False
sz301446,20251212,,,11.53,False
sz002157,20240802,,,-3.52,False
sz300058,20240926,,,18.8,False
sz300540,20240930,,,7.63,False
sz300489,20240806,,,1.81,False
sz301439,20250624,,,9.81,False
sz002128,20240930,,,-5.54,False
sz001311,20250630,,,1.11,False
sz300027,20240814,,,0.0,False
sz002400,20250710,,,-3.35,False
sz000688,20240930,,,-0.74,False
sz300675,20250624,,,4.84,False
sz002252,20240927,,,-1.95,False
sz300294,20240731,,,5.6,False
sz002735,20240930,,,-3.17,False
sz301110,20250624,,,-1.99,False
sz300069,20240801,,,-2.43,False
sz002462,20240926,,,5.12,False
sz300838,20250708,,,2.77,False
sz002937,20250806,,,9.95,False
sz300659,20240923,,,18.64,False
sz399998,20240930,,,-7.3,False
sz002756,20240927,,,-4.19,False
sz002105,20240927,,,8.49,False
sz301209,20251027,,,-1.02,False
sz300876,20250702,,,0.66,False
sz399356,20240924,,,17.57,False
sz300370,20240815,,,-10.2,False
sz300791,20251015,,,0.84,False
sz000591,20240927,,,0.44,False
sz002082,20240812,,,-8.06,False
sz300044,20240801,,,-10.82,False
sz003032,20250821,,,-6.37,False
sz002718,20240930,,,-2.85,False
sz002518,20240930,,,-9.11,False
sz000876,20240731,,,1.27,False
sz300942,20250930,,,2.09,False
sz002984,20250826,,,-2.76,False
sz300244,20240930,,,-5.22,False
sz000045,20240829,,,-8.33,False
sz000838,20240926,,,11.42,False
sz002556,20240808,,,-12.41,False
sz300590,20240813,,,-7.13,False
sz001208,20250624,,,10.07,False
sz002031,20240920,,,4.09,False
sz002366,20240930,,,11.4,False
sz300741,20251212,,,1.01,False
sz301024,20250926,,,-4.59,False
sz002601,20240926,,,-0.74,False
sz000488,20240805,,,0.84,False
sz301297,20250630,,,-2.42,False
sz300474,20240927,,,45.27,True
sz300227,20240925,,,34.59,True
sz000815,20240919,,,19.46,False
sz001225,20250624,,,3.79,False
sz002783,20240927,,,6.76,False
sz002019,20240806,,,-10.51,False
sz000810,20240816,,,14.99,False
sz300222,20240807,,,-3.8,False
sz301292,20250924,,,41.61,True
sz300091,20240913,,,71.34,True
sz000544,20240731,,,-3.02,False
sz301021,20250725,,,4.51,False
sz002057,20240930,,,-4.91,False
sz301315,20250627,,,-5.33,False
sz002530,20240927,,,6.5,False
sz200505,20240731,,,-0.49,False
sz301611,20250724,,,-1.71,False
sz002849,20240927,,,9.43,False
sz399687,20240926,,,18.6,False
sz300727,20250702,,,1.52,False
sz301525,20250714,,,5.61,False
sz002629,20240926,,,9.14,False
sz300175,20241008,,,-8.47,False
sz300241,20240731,,,0.25,False
sz300412,20240816,,,-8.55,False
sz300769,20250624,,,-2.48,False
sz301338,20251124,,,17.53,False
sz399434,20240926,,,13.62,False
sz300388,20240814,,,-3.7,False
sz301138,20251022,,,2.61,False
sz300041,20240927,,,10.86,False
sz002429,20240731,,,-6.68,False
sz002100,20240930,,,-9.64,False
sz301176,20251015,,,9.23,False
sz002753,20240927,,,2.04,False
sz002932,20250908,,,-3.9,False
sz300568,20240927,,,9.88,False
sz002467,20240924,,,11.34,False
sz000727,20240927,,,4.61,False
sz002234,20240930,,,-8.19,False
sz002163,20240926,,,4.39,False
sz301115,20260108,,,14.26,False
sz002730,20240927,,,6.3,False
sz002404,20240730,,,0.99,False
sz301221,20251029,,,-5.52,False
sz002898,20251022,,,4.84,False
sz300358,20240930,,,-7.07,False
sz300022,20240924,,,14.21,False
sz301092,20251010,,,-0.38,False
sz399657,20240927,,,7.13,False
sz000159,20240730,,,8.98,False
sz300810,20260209,,,-6.97,False
sz300316,20240930,,,13.41,False
sz300275,20250114,,,4.11,False
sz300694,20250624,,,-4.29,False
sz002529,20240912,,,11.72,False
sz300973,20250730,,,-6.25,False
sz300088,20240826,,,-1.24,False
sz000809,20240826,,,-3.76,False
sz301511,20251124,,,11.96,False
sz002567,20240930,,,-11.44,False
sz000513,20240808,,,-4.25,False
sz002357,20240930,,,-1.35,False
sz300770,20251205,,,-0.05,False
sz300391,20240806,,,-16.32,False
sz300897,20251203,,,-11.21,False
sz002630,20240815,,,0.41,False
sz301015,20250703,,,0.88,False
sz002319,20240930,,,-3.38,False
sz002483,20240926,,,1.4,False
sz300445,20240930,,,-0.59,False
sz300122,20240930,,,-1.96,False
sz002850,20240927,,,8.72,False
sz301408,20251027,,,11.36,False
sz399557,20240926,,,13.65,False
sz300571,20240927,,,14.3,False
sz301392,20260121,,,-22.78,False
sz300644,20251224,,,9.15,False
sz002263,20240927,,,2.35,False
sz002965,20250624,,,-8.45,False
sz000897,20240925,,,16.95,False
sz301121,20250724,,,7.57,False
sz300191,20240806,,,-4.26,False
sz399803,20240927,,,11.87,False
sz002453,20240924,,,3.47,False
sz300809,20250626,,,-8.29,False
sz301276,20251104,,,7.28,False
sz002134,20240806,,,-0.99,False
sz002387,20240902,,,-13.58,False
sz300341,20240909,,,11.07,False
sz300847,20250905,,,-2.73,False
sz002881,20250625,,,-0.82,False
sz301238,20250804,,,3.71,False
sz002729,20240924,,,15.85,False
sz003003,20250929,,,3.2,False
sz300070,20240930,,,2.26,False
sz301109,20250804,,,0.42,False
sz000758,20240930,,,-5.84,False
sz300517,20240815,,,-0.35,False
sz002382,20240927,,,3.68,False
sz001308,20250703,,,1.7,False
sz399018,20240927,,,21.19,True
sz002762,20240924,,,28.29,True
sz002131,20240927,,,-1.19,False
sz000716,20240927,,,-1.47,False
sz002205,20240918,,,17.31,False
sz300490,20240930,,,-2.94,False
sz300194,20240925,,,16.97,False
sz002152,20240927,,,11.78,False
sz300369,20240919,,,43.93,True
sz300788,20250630,,,0.63,False
sz301210,20250708,,,-0.12,False
sz399666,20240927,,,20.64,True
sz300640,20240925,,,15.14,False
sz300327,20240730,,,-2.11,False
sz000915,20240927,,,4.4,False
sz300821,20250630,,,31.68,True
sz002855,20240930,,,11.52,False
sz301197,20251020,,,5.37,False
sz001211,20250624,,,4.21,False
sz300440,20240924,,,20.18,True
sz300213,20240801,,,-8.86,False
sz399235,20240926,,,11.89,False
sz000821,20240930,,,-5.34,False
sz300915,20250624,,,20.86,True
sz300589,20240930,,,7.27,False
sz000788,20240731,,,3.78,False
sz000012,20240926,,,0.58,False
sz300394,20240731,,,-16.96,False
sz002501,20240925,,,7.14,False
sz300775,20251027,,,22.74,True
sz301073,20250805,,,5.92,False
sz002656,20240806,,,7.41,False
sz300938,20250709,,,2.29,False
sz002331,20240806,,,-6.75,False
sz300716,20250818,,,26.86,True
sz300144,20240927,,,7.93,False
sz002182,20240930,,,-6.83,False
sz300758,20250707,,,1.69,False
sz301309,20260119,,,0.2,False
sz399405,20240926,,,12.82,False
sz300423,20240925,,,13.82,False
sz002034,20240812,,,-3.74,False
sz002667,20240903,,,5.07,False
sz002553,20240927,,,1.7,False
sz002300,20240930,,,-8.44,False
sz300595,20240927,,,11.01,False
sz301376,20250812,,,5.94,False
sz300594,20250908,,,0.0,False
sz002807,20240819,,,-2.59,False
sz300947,20250901,,,0.7,False
sz002981,20251201,,,-11.94,False
sz002287,20240926,,,14.98,False
sz300471,20240830,,,-9.46,False
sz301508,20250624,,,2.59,False
sz300158,20240808,,,-13.91,False
sz399383,20240927,,,5.69,False
sz000997,20240926,,,17.94,False
sz002363,20240926,,,4.01,False
sz399419,20240801,,,-4.43,False
sz000670,20240802,,,-10.61,False
sz300997,20251014,,,0.65,False
sz002951,20251225,,,-10.94,False
sz300670,20251124,,,5.02,False
sz300291,20240927,,,10.07,False
sz001314,20250625,,,-5.87,False
sz002583,20240920,,,92.61,True
sz000090,20240926,,,3.18,False
sz300545,20240829,,,-5.05,False
sz002219,20240927,,,23.44,True
sz300612,20240925,,,13.65,False
sz003037,20251020,,,3.37,False
sz300188,20240923,,,26.18,True
sz300873,20250624,,,3.01,False
sz300375,20240731,,,-7.79,False
sz301596,20250804,,,1.83,False
sz001339,20250625,,,3.7,False
sz000909,20240801,,,-1.28,False
sz000722,20240927,,,1.17,False
sz002231,20240823,,,-3.55,False
sz301173,20251024,,,7.67,False
sz300523,20240930,,,28.56,True
sz002979,20250624,,,-7.08,False
sz300617,20240930,,,-0.47,False
sz000921,20240927,,,-8.87,False
sz300815,20260113,,,2.05,False
sz002586,20240924,,,-5.17,False
sz300313,20240930,,,-7.79,False
sz301097,20260408,,,7.36,False
sz399652,20240927,,,24.77,True
sz002401,20240926,,,11.63,False
sz300992,20251015,,,-2.98,False
sz002166,20240806,,,-6.2,False
sz001296,20260316,,,-7.57,False
sz301310,20260112,,,-5.12,False
sz000026,20240926,,,1.44,False
sz002535,20240926,,,7.67,False
sz300269,20240815,,,-27.5,False
sz300688,20250624,,,11.37,False
sz300094,20240926,,,9.06,False
sz000541,20240926,,,3.33,False
sz002052,20240809,,,14.81,False
sz002328,20240930,,,1.02,False
sz000068,20240910,,,2.83,False
sz300921,20251013,,,4.83,False
sz300280,20241008,,,-11.39,False
sz002786,20240919,,,33.33,True
sz200029,20240829,,,-1.39,False
sz300113,20240820,,,-4.07,False
sz002861,20240809,,,8.13,False
sz000791,20240927,,,5.73,False
sz300417,20240731,,,-1.38,False
sz399431,20240815,,,0.4,False
sz301009,20251015,,,-3.38,False
sz300170,20240829,,,1.41,False
sz300459,20240926,,,32.27,True
sz002305,20240809,,,-13.1,False
sz301373,20251010,,,1.31,False
sz300722,20250908,,,-3.22,False
sz301520,20251114,,,-4.57,False
sz399965,20240925,,,25.28,True
sz002662,20240930,,,-5.38,False
sz301047,20260109,,,7.88,False
sz399682,20240926,,,10.74,False
sz002969,20250904,,,2.61,False
sz300781,20250715,,,20.26,True
sz300360,20240927,,,11.21,False
sz300866,20251015,,,2.65,False
sz000952,20240808,,,-14.11,False
sz301219,20251125,,,5.09,False
sz300054,20240801,,,-8.73,False
sz003022,20251205,,,-3.55,False
sz300607,20240930,,,1.68,False
sz002092,20240930,,,-3.5,False
sz002472,20240731,,,-12.57,False
sz301257,20260327,,,2.44,False
sz002115,20240927,,,6.64,False
sz300649,20240930,,,2.18,False
sz300284,20240930,,,89.08,True
sz002242,20240930,,,-9.19,False
sz300982,20251031,,,6.01,False
sz300079,20240816,,,-4.92,False
sz301100,20260203,,,18.03,False
sz001286,20260107,,,3.36,False
sz002725,20240927,,,16.3,False
sz301429,20251124,,,2.58,False
sz300499,20240731,,,-4.83,False
sz300550,20240802,,,7.55,False
sz002596,20240906,,,6.43,False
sz300303,20240815,,,2.1,False
sz003041,20250701,,,0.07,False
sz001301,20250721,,,-1.1,False
sz301087,20250701,,,7.99,False
sz002338,20240927,,,24.26,True
sz300931,20260324,,,8.62,False
sz301287,20251015,,,3.17,False
sz002796,20240807,,,1.12,False
sz300103,20240801,,,2.28,False
sz000665,20240923,,,3.28,False
sz002376,20240910,,,5.01,False
sz002797,20250709,,,1.79,False
sz300279,20240816,,,2.4,False
sz399396,20240927,,,-1.98,False
sz000498,20240925,,,16.39,False
sz002611,20240731,,,-15.08,False
sz300580,20240927,,,8.81,False
sz301363,20250724,,,-2.41,False
sz000828,20240925,,,8.64,False
sz000055,20240926,,,4.49,False
sz002021,20240927,,,0.0,False
sz000532,20240731,,,-4.03,False
sz200869,20240927,,,2.77,False
sz002292,20240927,,,4.23,False
sz300952,20250624,,,-0.51,False
sz002508,20240927,,,7.73,False
sz300165,20240926,,,25.44,True
sz001400,20251209,,,-1.12,False
sz002639,20240927,,,3.93,False
sz300779,20251015,,,-11.3,False
sz300402,20240930,,,1.12,False
sz399697,20240927,,,22.49,True
sz000537,20240930,,,-11.31,False
sz002859,20240930,,,-3.36,False
sz399970,20240927,,,17.43,False
sz002677,20241008,,,-8.86,False
sz301535,20251219,,,9.62,False
sz300737,20251105,,,1.39,False
sz002310,20240903,,,-5.76,False
sz301031,20250625,,,-0.94,False
sz301662,20251224,,,12.14,False
sz300081,20240925,,,16.29,False
sz002520,20240904,,,-10.69,False
sz301305,20260324,,,2.22,False
sz002793,20240930,,,9.89,False
sz001230,20251020,,,5.62,False
sz300461,20240815,,,8.62,False
sz301282,20251113,,,-4.58,False
sz300232,20240924,,,22.43,True
sz000800,20240731,,,-8.43,False
sz399647,20240927,,,5.72,False
sz301082,20250829,,,-1.11,False
sz300661,20240927,,,19.26,False
sz300306,20240829,,,-2.47,False
sz300800,20251124,,,2.21,False
sz001283,20250701,,,9.42,False
sz002173,20240927,,,3.68,False
sz300348,20240731,,,-11.21,False
sz002888,20250624,,,2.4,False
sz301231,20251017,,,60.26,True
sz002414,20240805,,,-10.82,False
sz002743,20240926,,,4.3,False
sz301166,20250924,,,0.29,False
sz301252,20250630,,,7.34,False
sz002224,20240927,,,5.94,False
sz000737,20240731,,,-7.05,False
sz300578,20240814,,,-3.83,False
sz002097,20240930,,,-0.61,False
sz000779,20240926,,,9.54,False
sz300536,20241024,,,-7.42,False
sz002772,20240926,,,0.65,False
sz301157,20250728,,,10.11,False
sz002121,20240927,,,0.25,False
sz301263,20260120,,,-3.82,False
sz000928,20240926,,,8.15,False
sz002446,20240927,,,7.11,False
sz002913,20251203,,,15.08,False
sz300633,20240930,,,-10.3,False
sz003016,20250624,,,1.47,False
sz300852,20250624,,,5.24,False
sz000966,20240930,,,-6.94,False
sz300354,20240930,,,-2.32,False
sz002392,20240926,,,11.32,False
sz000681,20240927,,,4.84,False
sz001335,20251023,,,-0.31,False
sz300003,20240930,,,-7.77,False
sz002238,20240927,,,0.74,False
sz300831,20250703,,,1.29,False
sz002142,20240926,,,14.21,False
sz000598,20241008,,,1.25,False
sz000882,20240925,,,13.6,False
sz300798,20260121,,,11.74,False
sz002276,20240927,,,-1.75,False
sz301000,20250804,,,5.56,False
sz002625,20240910,,,12.81,False
sz300882,20250630,,,-7.86,False
sz300384,20240830,,,-0.32,False
sz301567,20250905,,,1.53,False
sz000651,20240731,,,0.3,False
sz300765,20250918,,,-15.06,False
sz399438,20240814,,,-2.11,False
sz001201,20251110,,,-5.74,False
sz300450,20240930,,,-0.67,False
sz002496,20240930,,,-19.92,False
sz301529,20250624,,,5.24,False
sz300599,20240813,,,-16.21,False
sz002192,20240927,,,-1.4,False
sz000548,20240731,,,-3.55,False
