benchmark_gain,breakthrough_date,breakthrough_price,final_gain,rs_diff,stock_gain,success,ts_code
0.0,20251201,13.53,-1.48,-3.7,-1.48,False,sh603071
-0.84,20241025,2.83,-2.83,7.78,-2.83,False,sh600381
-0.22,20250625,32.81,9.72,7.09,9.72,False,sh688693
10.03,20240926,8.95,10.17,4.44,10.17,False,sh600048
14.62,20240925,11.16,13.89,-7.26,13.89,False,sh600835
0.0,20251020,38.0,7.74,-7.43,7.74,False,sh603271
0.0,20250710,10.45,7.94,3.98,7.94,False,sh601456
0.0,20250701,28.38,-1.91,2.75,-1.91,False,sh605080
-4.05,20240930,6.04,-4.8,9.09,-4.8,False,sh603717
-4.05,20240930,7.04,-8.52,12.14,-8.52,False,sh600006
0.0,20260410,121.61,2.47,-1.73,2.47,False,sh688347
0.0,20250806,12.98,5.93,10.19,5.93,False,sh688620
0.0,20251020,19.52,2.2,-4.41,2.2,False,sh603976
-0.67,20240821,4.58,-8.73,10.95,-8.73,False,sh600561
0.0,20250924,12.59,0.87,-4.91,0.87,False,sh605399
0.0,20251222,95.19,-4.93,-13.16,-4.93,False,sh688577
14.62,20240925,8.14,7.13,-0.81,7.13,False,sh600636
-4.05,20240930,6.08,-6.74,11.35,-6.74,False,sh600351
10.03,20240926,4.19,12.89,-5.42,12.89,False,sh600502
0.0,20251020,11.18,1.25,-8.81,1.25,False,sh603212
0.82,20250624,25.49,4.16,2.96,4.16,False,sh688539
5.69,20240927,5.5,7.27,-2.87,7.27,False,sh600678
-0.63,20240820,4.99,-14.43,22.53,-14.43,False,sh603169
-1.49,20240802,0.41,-2.21,17.42,-2.21,False,sh900923
-0.67,20240807,8.47,-0.48,8.2,-0.48,False,sh600837
0.0,20250819,259.99,10.35,9.84,10.35,False,sh688608
-1.61,20240827,4.73,0.42,6.75,0.42,False,sh601118
-0.3,20240910,16.93,-4.37,-2.36,-4.37,False,sh603258
0.0,20260415,60.2,-1.89,22.23,-1.89,False,sh688192
0.82,20250624,22.75,5.49,-7.73,5.49,False,sh603897
5.69,20240927,3.29,3.04,-0.93,3.04,False,sh600853
10.03,20240926,3.97,3.78,-7.55,3.78,False,sh600507
0.0,20251219,13.1,-0.99,8.44,-0.99,False,sh603390
-4.05,20240930,21.5,-12.14,47.5,-12.14,False,sh600060
-4.05,20240930,24.39,-9.8,15.71,-9.8,False,sh603896
0.0,20251031,30.87,-1.49,-5.16,-1.49,False,sh688321
-1.28,20241028,1.82,12.1,45.14,12.1,False,sh600337
0.82,20250624,30.77,0.1,-6.68,0.1,False,sh688625
0.0,20260324,26.47,1.28,-10.12,1.28,False,sh688511
-4.05,20240930,7.02,-5.27,14.16,-5.27,False,sh603088
2.31,20250110,14.28,1.47,-27.1,1.47,False,sh600650
-2.35,20240731,0.18,-1.69,6.34,-1.69,False,sh900945
9.68,20240919,8.99,0.45,-4.56,0.45,False,sh600379
0.0,20260106,60.59,-2.28,13.25,-2.28,False,sh603713
0.0,20250821,120.38,4.49,13.22,4.49,False,sh688696
0.0,20251205,10.22,-2.64,-4.84,-2.64,False,sh603289
21.37,20240923,7.08,13.84,4.87,13.84,False,sh600203
-1.61,20240827,9.82,6.42,10.05,6.42,False,sh600599
-0.22,20250625,4.21,0.47,-0.49,0.47,False,sh600905
-2.69,20240830,35.88,-4.21,-15.77,-4.21,False,sh603288
5.69,20240927,5.98,1.51,2.12,1.51,False,sh600883
0.0,20250708,4.01,0.5,2.03,0.5,False,sh688425
-2.13,20240801,20.24,-5.78,17.06,-5.78,False,sh600764
-1.61,20240827,6.16,61.2,20.37,61.2,True,sh603626
-8.32,20241008,8.25,-14.55,21.51,-14.55,False,sh601566
-0.22,20250625,14.9,-7.25,15.25,-7.25,False,sh688772
0.0,20251222,31.5,-4.38,5.32,-4.38,False,sh603059
-4.05,20240930,29.4,3.74,23.14,3.74,False,sh603322
0.0,20260203,9.25,6.49,-3.75,6.49,False,sh605055
14.62,20240925,2.73,10.99,-6.6,10.99,False,sh600433
1.17,20240912,15.41,12.85,-13.19,12.85,False,sh603016
0.0,20260115,72.22,5.26,1.76,5.26,False,sh688215
-0.04,20240813,37.3,3.06,7.29,3.06,False,sh601318
-2.35,20240731,7.82,-4.86,3.83,-4.86,False,sh603058
-2.35,20240731,7.33,2.59,11.08,2.59,False,sh600967
0.0,20260414,119.0,1.88,-10.53,1.88,False,sh688110
10.03,20240926,4.51,2.22,-2.05,2.22,False,sh600736
-8.32,20241008,10.59,-13.28,8.06,-13.28,False,sh603027
10.03,20240926,22.14,8.49,-2.87,8.49,False,sh600585
0.0,20250630,27.82,-3.67,12.82,-3.67,False,sh688097
0.82,20250624,21.06,2.9,-5.91,2.9,False,sh603992
-0.09,20240805,4.24,-4.72,15.72,-4.72,False,sh600778
10.03,20240926,16.5,3.45,-3.08,3.45,False,sh603069
0.82,20250624,35.69,1.82,-0.57,1.82,False,sh603312
0.0,20250630,58.25,-5.67,11.0,-5.67,False,sh688439
0.0,20260121,15.43,-1.56,8.05,-1.56,False,sh605180
0.0,20250725,18.55,-0.16,5.22,-0.16,False,sh688209
-2.35,20240731,12.95,0.08,11.1,0.08,False,sh600148
-2.35,20240731,4.28,0.0,6.83,0.0,False,sh600232
0.0,20250707,11.77,0.59,3.88,0.59,False,sh605007
-4.81,20250401,8.97,5.8,4.64,5.8,False,sh600461
0.0,20250627,10.12,5.53,3.22,5.53,False,sh688247
21.89,20240924,4.76,16.58,20.52,16.58,False,sh600106
0.0,20250722,32.5,4.03,18.87,4.03,False,sh605333
-4.05,20240930,8.16,-5.51,13.9,-5.51,False,sh600348
0.55,20240911,3.21,-7.79,0.78,-7.79,False,sh600281
0.82,20250624,40.45,6.72,-0.82,6.72,False,sh603171
-0.04,20240813,13.07,-8.65,0.71,-8.65,False,sh600801
10.03,20240926,0.22,19.46,-8.12,19.46,False,sh900917
-1.23,20240829,18.21,17.19,-28.18,17.19,False,sh603920
0.0,20250922,48.82,-1.84,-18.4,-1.84,False,sh688297
5.8,20241104,11.61,-1.46,4.63,-1.46,False,sh600785
0.0,20251201,45.44,2.93,-9.48,2.93,False,sh688677
-2.1,20240903,2.67,-7.12,-4.18,-7.12,False,sh600365
0.82,20250624,16.04,0.56,2.55,0.56,False,sh603095
-4.05,20240930,5.54,-4.51,20.45,-4.51,False,sh603113
21.89,20240924,8.28,9.3,-15.0,9.3,False,sh603689
5.88,20240913,5.81,60.93,-8.99,60.93,True,sh600198
0.0,20250708,14.63,4.17,4.13,4.17,False,sh688315
5.69,20240927,11.4,-3.95,0.17,-3.95,False,sh600054
-2.55,20240905,6.48,-17.9,-5.72,-17.9,False,sh600829
-0.7,20240909,6.49,-17.87,-6.01,-17.87,False,sh603222
-8.32,20241008,3.74,-1.07,8.24,-1.07,False,sh600360
14.62,20240925,2.02,12.38,2.19,12.38,False,sh600533
0.0,20251219,18.43,-0.71,-2.07,-0.71,False,sh688021
-1.49,20240802,7.51,-11.58,16.3,-11.58,False,sh603158
0.0,20251128,26.73,-2.13,-1.04,-2.13,False,sh688338
9.68,20240919,3.04,9.54,-26.0,9.54,False,sh600664
0.02,20240806,21.32,-7.5,14.16,-7.5,False,sh603908
-4.05,20240930,7.88,-5.2,17.21,-5.2,False,sh600983
0.0,20251202,46.0,2.11,2.5,2.11,False,sh688376
0.0,20250904,10.07,6.36,1.82,6.36,False,sh605136
0.2,20241024,2.74,0.0,14.34,0.0,False,sh600303
-0.9,20240822,4.53,-2.65,6.0,-2.65,False,sh600550
-0.87,20240816,7.92,-4.92,4.48,-4.92,False,sh601101
-4.05,20240930,10.61,-4.52,9.09,-4.52,False,sh603041
0.0,20260128,240.4,-5.57,-7.46,-5.57,False,sh688411
10.03,20240926,5.31,8.1,4.88,8.1,False,sh600237
0.0,20250708,27.08,-1.11,8.58,-1.11,False,sh688138
0.0,20250819,24.58,7.73,5.63,7.73,False,sh603613
5.69,20240927,19.29,8.66,1.44,8.66,False,sh603568
10.03,20240926,3.78,7.41,-6.08,7.41,False,sh600279
5.69,20240927,11.78,0.34,19.3,0.34,False,sh600449
4.93,20250408,33.99,4.91,-19.35,4.91,False,sh603358
0.82,20250624,21.52,4.37,2.49,4.37,False,sh688092
0.0,20250701,55.72,1.51,1.16,1.51,False,sh688708
0.0,20251201,8.73,-4.01,2.22,-4.01,False,sh601019
0.0,20251015,14.8,-2.23,0.68,-2.23,False,sh688221
-4.05,20240930,22.04,-8.12,35.3,-8.12,False,sh600160
0.0,20250724,85.62,0.15,6.93,0.15,False,sh603290
12.53,20240920,4.19,10.5,-0.98,10.5,False,sh603316
0.0,20250904,15.08,1.99,-11.71,1.99,False,sh603810
-2.69,20240830,10.72,3.45,-21.07,3.45,False,sh601881
21.89,20240924,6.99,18.45,-24.32,18.45,False,sh601766
0.0,20250901,15.85,0.13,-7.15,0.13,False,sh688038
0.0,20251027,8.93,-19.93,-5.2,-19.93,False,sh688496
1.59,20250207,9.94,-0.3,-10.08,-0.3,False,sh600830
-0.67,20240807,9.14,-4.92,17.8,-4.92,False,sh600184
0.0,20250708,6.65,0.03,2.94,0.03,False,sh601949
5.69,20240927,1.51,1.66,-1.92,1.66,False,sh900926
5.69,20240927,17.36,4.84,7.43,4.84,False,sh601965
21.89,20240924,17.3,20.87,-4.16,20.87,True,sh600549
-4.05,20240930,6.9,-4.57,17.85,-4.57,False,sh600480
0.0,20260306,24.88,-3.34,-6.99,-3.34,False,sh603217
10.03,20240926,5.01,7.58,-4.65,7.58,False,sh600354
0.0,20250825,32.82,-4.72,12.71,-4.72,False,sh688646
0.0,20251124,22.7,3.96,-6.78,3.96,False,sh688015
0.0,20251210,92.75,-2.33,0.43,-2.33,False,sh603259
5.69,20240927,9.4,2.02,11.89,2.02,False,sh600633
0.82,20250624,22.59,1.11,-0.86,1.11,False,sh603190
0.0,20251021,12.87,1.32,0.23,1.32,False,sh688121
0.0,20251014,8.1,5.93,-1.82,5.93,False,sh601319
-4.05,20240930,7.48,-4.55,11.23,-4.55,False,sh600707
0.0,20251104,3.99,3.76,1.01,3.76,False,sh600928
-0.99,20240815,5.89,4.42,4.23,4.42,False,sh601998
0.0,20250717,51.06,2.13,24.39,2.13,False,sh688408
0.0,20260408,130.0,-2.09,10.53,-2.09,False,sh688392
0.02,20240806,11.35,-5.37,-7.25,-5.37,False,sh600749
0.0,20250905,14.37,3.9,-6.51,3.9,False,sh603809
0.6,20240809,7.96,0.88,7.29,0.88,False,sh601186
14.62,20240925,2.23,9.87,-8.05,9.87,False,sh600179
10.03,20240926,12.26,-0.82,-0.49,-0.82,False,sh603668
0.0,20260112,7.8,-2.44,13.87,-2.44,False,sh688238
0.82,20250624,17.02,3.76,4.37,3.76,False,sh688711
-2.22,20241112,1.94,-12.37,35.64,-12.37,False,sh600190
10.03,20240926,15.1,3.51,1.11,3.51,False,sh601001
5.69,20240927,12.43,4.18,-1.22,4.18,False,sh600137
-4.05,20240930,7.17,-7.39,8.71,-7.39,False,sh603808
0.0,20250909,6.31,-0.48,-7.21,-0.48,False,sh601187
0.0,20250717,22.24,9.26,9.18,9.26,False,sh688276
-4.05,20240930,16.49,-4.61,4.82,-4.61,False,sh600886
0.0,20251020,24.89,5.26,-2.85,5.26,False,sh688420
-4.05,20240930,21.06,-7.08,33.81,-7.08,False,sh600761
10.03,20240926,9.43,19.72,-2.18,19.72,False,sh600206
0.0,20250707,19.42,-0.88,-10.3,-0.88,False,sh605033
-4.05,20240930,16.41,-7.5,34.0,-7.5,False,sh603517
0.82,20250624,29.34,3.42,-1.56,3.42,False,sh688147
14.62,20240925,3.59,5.85,-6.71,5.85,False,sh600248
-0.09,20240805,3.25,10.21,13.87,10.21,False,sh603559
0.0,20260320,130.66,-2.3,2.7,-2.3,False,sh688109
12.53,20240920,11.55,7.36,-28.18,7.36,False,sh600962
-0.22,20250625,24.36,-2.63,7.02,-2.63,False,sh601066
-0.04,20240813,27.04,-4.59,-1.82,-4.59,False,sh600685
0.0,20251020,26.79,1.9,-3.56,1.9,False,sh688739
-4.05,20240930,50.34,-7.75,32.7,-7.75,False,sh603369
-4.05,20240930,4.11,-4.38,19.78,-4.38,False,sh600478
-2.13,20240801,5.06,-3.16,21.95,-3.16,False,sh600151
0.0,20251103,9.46,3.17,6.77,3.17,False,sh605199
10.03,20240926,221.01,11.19,-1.18,11.19,False,sh600436
0.0,20250821,36.46,7.41,6.11,7.41,False,sh603395
0.0,20251127,6.41,1.56,-3.17,1.56,False,sh601686
-8.32,20241008,16.38,-11.78,30.97,-11.78,False,sh600818
0.0,20250716,15.7,-1.66,9.94,-1.66,False,sh603915
0.0,20250805,35.99,-4.72,19.57,-4.72,False,sh688010
0.26,20240808,29.93,-0.23,3.78,-0.23,False,sh600298
10.03,20240926,39.9,7.19,4.84,7.19,False,sh603589
-4.05,20240930,4.42,-0.9,15.43,-0.9,False,sh601700
-0.3,20240910,6.33,-4.42,-18.21,-4.42,False,sh601229
0.0,20260310,40.29,-5.01,15.68,-5.01,False,sh688197
-4.05,20240930,22.44,-2.27,14.15,-2.27,False,sh603690
0.0,20251205,23.41,-2.43,-14.56,-2.43,False,sh688309
12.53,20240920,0.21,22.82,-12.05,22.82,True,sh900940
0.0,20250905,14.55,-2.82,-2.35,-2.82,False,sh603938
-8.32,20241008,26.61,-17.66,39.52,-17.66,False,sh603939
10.03,20240926,5.56,6.11,-3.41,6.11,False,sh600655
0.02,20240806,28.57,0.56,3.62,0.56,False,sh600332
0.0,20260107,67.58,9.54,-3.39,9.54,False,sh688073
-2.35,20240731,19.46,3.49,24.47,3.49,False,sh600079
12.53,20240920,12.22,6.22,-5.77,6.22,False,sh603768
-1.49,20240802,5.37,-2.98,9.78,-2.98,False,sh600284
0.82,20250624,65.3,3.83,11.79,3.83,False,sh688525
-0.22,20250625,21.42,-2.1,4.2,-2.1,False,sh605598
14.62,20240925,6.35,6.93,-2.43,6.93,False,sh600037
14.62,20240925,12.53,10.13,-14.34,10.13,False,sh603726
-4.05,20240930,8.5,-10.0,21.36,-10.0,False,sh600499
0.0,20260324,52.79,-1.95,-7.82,-1.95,False,sh688611
5.69,20240927,4.3,1.63,-2.11,1.63,False,sh603116
-4.05,20240930,8.52,-9.97,7.06,-9.97,False,sh600867
0.0,20250718,21.61,2.41,20.18,2.41,False,sh688292
5.69,20240927,2.95,2.71,1.03,2.71,False,sh601218
0.6,20240809,3.55,-6.48,2.78,-6.48,False,sh600649
0.0,20251225,62.0,1.15,7.47,1.15,False,sh688508
5.69,20240927,5.94,-2.86,3.27,-2.86,False,sh600780
-0.67,20240807,11.1,6.67,4.54,6.67,False,sh601898
-2.69,20240830,0.65,-2.16,-26.21,-2.16,False,sh900912
5.69,20240927,6.75,5.48,-1.17,5.48,False,sh603811
0.0,20250818,12.03,3.24,4.7,3.24,False,sh603317
-4.05,20240930,10.48,-4.37,14.55,-4.37,False,sh600580
3.06,20241029,2.32,-6.9,13.98,-6.9,False,sh600083
10.03,20240926,3.36,6.84,-15.75,6.84,False,sh601018
-4.05,20240930,8.07,-7.43,21.49,-7.43,False,sh600733
-4.05,20240930,7.34,-5.58,13.41,-5.58,False,sh603022
0.0,20251125,7.91,4.68,-13.08,4.68,False,sh603359
0.0,20250815,9.42,5.73,1.29,5.73,False,sh688472
0.0,20251022,62.81,2.88,1.26,2.88,False,sh688115
0.02,20240806,2.67,-4.87,23.6,-4.87,False,sh603188
5.69,20240927,15.44,5.31,6.83,5.31,False,sh600699
-4.05,20240930,21.9,-3.2,11.18,-3.2,False,sh600750
0.0,20251224,16.2,-2.84,1.12,-2.84,False,sh605336
10.03,20240926,1.89,6.89,-2.96,6.89,False,sh600103
2.33,20241129,9.8,0.51,0.3,0.51,False,sh601666
0.0,20251219,11.36,-2.64,19.58,-2.64,False,sh688176
5.69,20240927,5.29,-4.16,-0.35,-4.16,False,sh600084
0.0,20260112,11.49,0.35,6.49,0.35,False,sh603527
0.0,20250729,36.84,-5.02,2.62,-5.02,False,sh688596
-0.99,20240815,29.31,4.06,-0.91,4.06,False,sh601628
0.0,20251212,19.39,-1.29,-10.48,-1.29,False,sh603045
0.26,20240808,1.34,8.21,31.69,8.21,False,sh600898
-4.05,20240930,13.88,-7.71,14.21,-7.71,False,sh603877
21.89,20240924,6.28,46.5,-0.1,46.5,True,sh601519
0.0,20250807,17.62,-4.43,13.53,-4.43,False,sh688593
21.37,20240923,9.04,12.5,-7.5,12.5,False,sh600081
0.0,20251113,14.88,-5.91,-7.64,-5.91,False,sh688173
0.0,20260325,63.89,6.75,-14.98,6.75,False,sh688720
0.21,20240814,4.89,-6.75,24.66,-6.75,False,sh603839
5.69,20240927,6.55,2.44,10.76,2.44,False,sh600755
-4.05,20240930,7.65,-2.48,14.22,-2.48,False,sh600251
-8.32,20241008,7.29,-13.31,20.38,-13.31,False,sh603313
21.89,20240924,6.91,21.13,-6.98,21.13,True,sh601600
-4.05,20240930,7.4,-16.35,35.08,-16.35,False,sh600398
-0.22,20250625,34.66,-2.08,8.16,-2.08,False,sh603068
0.0,20250630,7.25,3.73,-4.36,3.73,False,sh603815
10.03,20240926,7.87,1.02,-4.9,1.02,False,sh603993
0.0,20251015,9.29,-1.29,-6.26,-1.29,False,sh605299
-1.32,20240819,1.43,4.88,4.18,4.88,False,sh600165
-4.05,20240930,6.12,-4.9,10.24,-4.9,False,sh603269
-0.04,20240813,3.16,0.0,3.54,0.0,False,sh600578
0.0,20250925,32.9,7.42,-8.46,7.42,False,sh688639
0.0,20250924,16.67,3.96,-3.42,3.96,False,sh603112
5.69,20240927,19.39,7.01,-1.24,7.01,False,sh600862
1.48,20250303,8.56,1.99,1.46,1.99,False,sh603227
-2.35,20240731,30.9,-3.82,7.98,-3.82,False,sh600536
0.0,20251015,30.58,3.43,-6.74,3.43,False,sh605099
0.0,20260209,17.7,0.62,9.6,0.62,False,sh688310
0.0,20250930,51.18,-1.39,-7.06,-1.39,False,sh688543
10.03,20240926,11.0,30.74,5.68,30.74,True,sh600602
14.62,20240925,5.44,9.19,-2.67,9.19,False,sh600051
0.0,20250627,139.01,-4.36,11.31,-4.36,False,sh688047
0.0,20251118,36.29,-5.68,-14.45,-5.68,False,sh605133
-0.09,20240805,10.67,-1.87,5.13,-1.87,False,sh600661
10.03,20240926,4.4,10.0,1.72,10.0,False,sh600986
0.0,20260416,45.01,-1.69,10.56,-1.69,False,sh688520
0.0,20250924,8.63,0.81,-9.16,0.81,False,sh603458
0.0,20250724,41.11,-1.7,-6.16,-1.7,False,sh603722
0.0,20250714,5.26,2.09,7.35,2.09,False,sh688009
0.0,20260325,26.93,-10.58,16.33,-10.58,False,sh688793
14.62,20240925,17.57,1.2,-9.64,1.2,False,sh600131
21.89,20240924,3.27,14.68,-18.39,14.68,False,sh601333
-1.87,20240828,25.66,1.6,-1.44,1.6,False,sh600456
5.69,20240927,13.75,-2.62,11.38,-2.62,False,sh603989
0.0,20251013,53.83,-6.93,4.4,-6.93,False,sh603072
0.9,20250305,34.83,-2.64,-13.34,-2.64,False,sh600418
-2.35,20240731,10.68,2.43,6.04,2.43,False,sh603309
0.0,20251024,83.73,-6.84,-4.31,-6.84,False,sh603325
-2.24,20240904,9.83,-11.6,-9.36,-11.6,False,sh603823
14.62,20240925,5.18,8.49,1.36,8.49,False,sh600228
0.0,20250714,162.89,-1.61,7.53,-1.61,False,sh688169
-2.1,20240903,5.6,-5.89,-5.58,-5.89,False,sh600152
10.03,20240926,7.05,7.51,-1.31,7.51,False,sh603577
0.02,20240806,4.06,3.69,10.97,3.69,False,sh600266
-2.55,20240905,3.05,-6.55,-20.08,-6.55,False,sh600635
-0.29,20241022,2.0,15.0,-2.82,15.0,False,sh603959
6.59,20240918,20.98,5.34,-11.08,5.34,False,sh600066
0.0,20250711,68.97,-3.29,2.53,-3.29,False,sh688789
0.0,20251225,52.94,-3.25,5.44,-3.25,False,sh688013
0.0,20250813,18.26,-1.53,14.05,-1.53,False,sh601702
5.69,20240927,0.17,3.57,6.8,3.57,False,sh900920
5.69,20240927,56.37,2.55,6.65,2.55,False,sh600486
0.0,20251205,19.27,-5.14,-13.7,-5.14,False,sh603272
0.0,20251212,15.89,-1.07,-9.97,-1.07,False,sh688517
0.0,20260324,87.87,-3.36,-19.21,-3.36,False,sh688623
10.03,20240926,6.2,7.26,1.53,7.26,False,sh600331
-2.35,20240731,13.49,0.37,7.9,0.37,False,sh600562
1.17,20240912,0.46,0.43,-23.27,0.43,False,sh900908
0.0,20250630,37.57,0.98,1.73,0.98,False,sh688075
0.0,20251021,11.4,4.82,-6.25,4.82,False,sh688512
0.0,20250711,28.5,1.72,-0.8,1.72,False,sh688288
14.62,20240925,1.38,7.25,-3.72,7.25,False,sh600653
-2.1,20240903,0.14,-1.43,-1.13,-1.43,False,sh900946
0.0,20251120,87.7,9.32,-5.48,9.32,False,sh688668
5.69,20240927,7.28,-0.27,5.14,-0.27,False,sh603696
-1.72,20250221,3.75,-4.27,17.24,-4.27,False,sh600187
0.0,20250722,16.4,-0.18,5.53,-0.18,False,sh603277
0.0,20251024,40.61,-2.29,-2.45,-2.29,False,sh603120
21.89,20240924,17.67,28.47,-1.3,28.47,True,sh600850
-0.22,20250625,22.57,-2.35,3.28,-2.35,False,sh605218
0.0,20251124,8.9,4.04,-1.22,4.04,False,sh605162
0.82,20250624,57.79,2.92,5.92,2.92,False,sh688322
0.0,20250922,14.72,12.09,-3.29,12.09,False,sh605056
5.69,20240927,1.22,6.56,1.04,6.56,False,sh600157
0.0,20260105,41.49,0.22,1.12,0.22,False,sh603014
-1.32,20240819,30.59,14.09,19.4,14.09,False,sh603826
21.89,20240924,6.47,18.55,-6.27,18.55,False,sh600119
0.0,20250716,31.21,-2.72,9.62,-2.72,False,sh688695
0.0,20250801,38.59,-0.52,1.34,-0.52,False,sh605286
0.82,20250624,7.24,1.66,2.65,1.66,False,sh688468
5.69,20240927,21.52,-0.42,26.42,-0.42,False,sh600729
-1.61,20240827,8.41,-7.25,18.15,-7.25,False,sh603038
14.62,20240925,3.1,10.32,-2.92,10.32,False,sh601002
5.69,20240927,5.54,1.26,1.37,1.26,False,sh601798
0.82,20250624,6.61,2.27,5.28,2.27,False,sh600906
14.62,20240925,3.9,12.05,-2.76,12.05,False,sh600880
0.0,20250724,42.0,-1.62,3.58,-1.62,False,sh688275
0.0,20250630,22.17,2.3,6.33,2.3,False,sh688426
0.0,20251225,19.78,1.37,4.21,1.37,False,sh605183
-0.22,20250625,21.16,-7.47,4.71,-7.47,False,sh688590
-1.23,20240829,2.38,-3.78,-3.77,-3.78,False,sh600936
0.0,20260112,36.27,3.47,15.4,3.47,False,sh688170
0.0,20250821,28.35,-2.33,13.86,-2.33,False,sh688244
0.0,20251124,38.32,1.91,-4.63,1.91,False,sh688113
0.02,20240806,2.29,2.18,6.33,2.18,False,sh600252
0.0,20251103,9.28,0.54,1.42,0.54,False,sh605500
-8.32,20241008,20.32,-10.58,36.09,-10.58,False,sh603859
0.0,20251010,11.65,-0.09,-2.75,-0.09,False,sh603676
-4.05,20240930,6.04,-7.61,13.24,-7.61,False,sh600586
-2.13,20240801,9.78,1.12,5.5,1.12,False,sh601579
10.03,20240926,4.86,9.25,-3.16,9.25,False,sh603817
-0.42,20240730,7.29,1.24,7.49,1.24,False,sh600328
0.0,20250717,0.54,3.36,12.61,3.36,False,sh900914
0.0,20250715,268.24,-0.31,-6.23,-0.31,False,sh688027
21.37,20240923,11.14,22.08,-13.06,22.08,True,sh601919
21.89,20240924,5.7,24.91,-6.33,24.91,True,sh600366
-1.56,20240826,2.7,2.96,-10.21,2.96,False,sh600601
0.0,20260310,82.99,-4.81,-5.9,-4.81,False,sh688313
5.69,20240927,4.06,1.23,9.54,1.23,False,sh600556
0.0,20250825,283.6,7.72,-1.07,7.72,False,sh688617
0.82,20250624,19.0,7.53,1.06,7.53,False,sh688370
0.6,20240809,14.74,-0.81,-2.32,-0.81,False,sh600031
-2.13,20240801,1.95,-3.59,-4.29,-3.59,False,sh600518
0.0,20251218,17.98,0.72,-4.56,0.72,False,sh603172
-4.05,20240930,4.65,-2.8,15.23,-2.8,False,sh600282
0.0,20251128,10.15,-2.46,-7.05,-2.46,False,sh688659
-4.05,20240930,7.12,-4.78,15.85,-4.78,False,sh603889
21.89,20240924,3.09,24.27,3.66,24.27,True,sh600802
10.03,20240926,4.63,9.51,-11.32,9.51,False,sh600629
5.69,20240927,5.74,2.96,5.15,2.96,False,sh600667
14.62,20240925,13.26,11.62,-10.77,11.62,False,sh600980
0.0,20251127,65.93,-0.05,-9.06,-0.05,False,sh688375
0.0,20251027,16.96,-4.89,-6.19,-4.89,False,sh688526
0.0,20260209,4.64,-1.72,-8.66,-1.72,False,sh601279
0.0,20250729,143.0,-0.38,4.76,-0.38,False,sh688041
5.69,20240927,2.51,0.8,1.68,0.8,False,sh600300
0.0,20250708,63.2,8.59,-3.38,8.59,False,sh688316
-4.05,20240930,6.06,-4.62,29.14,-4.62,False,sh600057
0.0,20250918,7.7,4.16,-5.98,4.16,False,sh600530
0.0,20251125,22.13,13.92,-3.4,13.92,False,sh688671
0.0,20250704,20.58,-2.53,4.41,-2.53,False,sh603927
0.0,20250822,23.3,2.32,2.42,2.32,False,sh603220
0.0,20250630,28.65,0.94,0.56,0.94,False,sh688358
5.69,20240927,8.51,0.35,3.6,0.35,False,sh603708
-2.35,20240731,5.23,-5.16,12.86,-5.16,False,sh600864
-4.05,20240930,6.72,-0.15,17.66,-0.15,False,sh600019
0.0,20251201,28.65,1.82,-0.07,1.82,False,sh605118
0.26,20240808,3.07,0.0,-12.1,0.0,False,sh600219
0.0,20250718,24.62,7.15,19.17,7.15,False,sh688158
-4.05,20240930,5.62,-2.49,5.11,-2.49,False,sh600583
0.0,20251124,22.9,1.88,-1.97,1.88,False,sh688222
10.03,20240926,3.01,7.31,-2.6,7.31,False,sh603021
-8.32,20241008,10.64,-12.79,14.51,-12.79,False,sh603315
0.0,20260304,34.46,3.28,-16.56,3.28,False,sh603813
0.0,20260407,30.38,0.95,7.62,0.95,False,sh605566
0.0,20250630,43.1,3.09,10.37,3.09,False,sh688726
0.0,20251125,7.55,-0.13,-4.55,-0.13,False,sh605001
0.0,20260206,18.34,-1.91,-5.56,-1.91,False,sh603610
10.03,20240926,3.98,5.78,-2.3,5.78,False,sh600429
21.37,20240923,3.68,15.49,-1.61,15.49,False,sh600319
-1.32,20240819,0.8,0.13,11.94,0.13,False,sh900925
-4.05,20240930,19.72,-4.16,20.86,-4.16,False,sh601966
-0.67,20240807,9.87,-0.3,-9.13,-0.3,False,sh600483
0.0,20250630,24.59,2.24,13.79,2.24,False,sh603773
0.0,20250716,31.45,-5.18,17.88,-5.18,False,sh688058
0.05,20250114,17.35,1.84,-11.12,1.84,False,sh600999
0.0,20250729,20.61,-6.99,7.34,-6.99,False,sh603214
0.26,20240808,9.79,-1.12,11.5,-1.12,False,sh601155
0.21,20240814,10.05,2.39,8.34,2.39,False,sh601928
0.0,20250701,94.24,-2.82,6.62,-2.82,False,sh688016
0.0,20250901,35.55,-0.34,-1.96,-0.34,False,sh603409
0.0,20250924,7.8,2.69,-8.13,2.69,False,sh688571
-4.05,20240930,8.81,-5.56,22.73,-5.56,False,sh600630
5.69,20240927,3.59,2.51,5.19,2.51,False,sh600063
0.0,20251219,54.01,2.37,20.4,2.37,False,sh688626
-4.05,20240930,23.83,-9.23,19.58,-9.23,False,sh601882
0.0,20250904,13.76,0.94,-3.44,0.94,False,sh603970
10.03,20240926,1.66,1.2,4.04,1.2,False,sh600567
0.0,20250904,12.47,-1.04,-0.87,-1.04,False,sh603697
4.93,20250408,9.79,2.76,-7.16,2.76,False,sh600000
0.0,20250718,27.81,0.97,9.79,0.97,False,sh605086
5.69,20240927,10.1,-2.38,2.98,-2.38,False,sh603238
