ts_code,breakthrough_date,breakthrough_price,max_drawdown,max_gain,success,final_gain
sh601600,20240924,6.91,0.0,26.63,True,15.92
sh600398,20240930,7.4,28.65,0.0,False,-26.08
sh603068,20250625,34.66,4.88,0.43,False,-1.73
sh603815,20250630,7.25,1.52,16.34,False,13.58
sh603993,20240926,7.87,6.86,7.37,False,-6.61
sh605299,20251015,9.29,4.74,6.46,False,3.44
sh600165,20240819,1.43,3.42,31.38,True,-1.46
sh603269,20240930,6.12,9.67,15.52,False,8.05
sh600578,20240813,3.16,9.49,4.11,False,-7.91
sh688639,20250925,32.9,6.08,8.97,False,8.97
sh603112,20250924,16.67,6.06,6.72,False,4.41
sh600862,20240927,19.39,0.0,24.55,True,22.38
sh000077,20240731,3297.19,13.15,0.34,False,-12.58
sh603227,20250303,8.56,2.92,5.72,False,1.64
sh600536,20240731,30.9,9.22,1.68,False,-7.57
sh605099,20251015,30.58,1.7,18.48,False,16.71
sh688310,20260209,17.7,8.19,0.73,False,-5.31
sh688543,20250930,51.18,10.3,5.86,False,0.92
sh600602,20240926,11.0,0.0,46.29,True,36.93
sh600051,20240925,5.44,0.37,22.98,True,17.83
sh688047,20250627,139.01,7.13,2.13,False,-2.54
sh605133,20251118,36.29,13.47,9.2,False,-11.79
sh600661,20240805,10.67,4.78,20.99,True,5.81
sh600986,20240926,4.4,0.0,25.68,True,25.68
sh688520,20260416,45.01,2.44,0.0,False,-1.69
sh603458,20250924,8.63,7.42,0.93,False,-1.97
sh603722,20250724,41.11,3.43,30.38,True,30.38
sh688009,20250714,5.26,2.47,4.18,False,3.61
sh688793,20260325,26.93,21.69,4.72,False,-20.57
sh600131,20240925,17.57,3.36,12.01,False,12.01
sh601333,20240924,3.27,0.0,14.68,False,0.92
sh600456,20240828,25.66,2.18,8.81,False,8.81
sh603989,20240927,13.75,4.8,13.82,False,0.51
sh603072,20251013,53.83,13.04,0.0,False,-11.8
sh600418,20250305,34.83,10.42,4.11,False,2.01
sh603309,20240731,10.68,10.58,4.03,False,-8.52
sh000159,20240926,2750.55,0.0,18.07,False,11.41
sh603325,20251024,83.73,8.87,2.47,False,-7.21
sh603823,20240904,9.83,18.62,8.14,False,-8.55
sh600228,20240925,5.18,1.54,20.46,True,16.6
sh688169,20250714,162.89,2.74,10.42,False,9.34
sh600152,20240903,5.6,13.93,15.54,False,4.64
sh603577,20240926,7.05,0.14,16.45,False,14.32
sh600266,20240806,4.06,6.4,10.34,False,1.23
sh600635,20240905,3.05,9.82,26.52,True,11.46
sh603959,20241022,2.0,0.0,69.5,True,31.5
sh600066,20240918,20.98,3.43,16.06,False,10.34
sh688789,20250711,68.97,3.99,6.55,False,3.61
sh688013,20251225,52.94,17.64,3.14,False,-16.26
sh601702,20250813,18.26,9.58,3.18,False,-7.34
sh900920,20240927,0.17,0.0,24.4,True,15.48
sh600486,20240927,56.37,2.06,8.36,False,1.19
sh603272,20251205,19.27,8.35,4.36,False,-0.16
sh688517,20251212,15.89,4.91,9.82,False,9.82
sh688623,20260324,87.87,3.84,2.49,False,2.08
sh600331,20240926,6.2,0.0,40.0,True,40.0
sh600562,20240731,13.49,10.01,2.22,False,-7.19
sh900908,20240912,0.46,1.52,22.99,True,18.87
sh688075,20250630,37.57,0.4,11.53,False,11.53
sh688512,20251021,11.4,4.12,4.82,False,-1.84
sh688288,20250711,28.5,4.04,9.54,False,6.25
sh600653,20240925,1.38,1.45,81.88,True,81.88
sh900946,20240903,0.14,5.71,24.29,True,20.71
sh688668,20251120,87.7,5.99,18.8,False,12.76
sh603696,20240927,7.28,3.02,12.36,False,4.26
sh600187,20250221,3.75,8.0,2.4,False,-3.73
sh603277,20250722,16.4,2.74,5.79,False,3.6
sh603120,20251024,40.61,4.95,1.43,False,-4.95
sh600850,20240924,17.67,1.3,44.37,True,32.48
sh605218,20250625,22.57,4.08,0.27,False,-2.3
sh605162,20251124,8.9,6.52,4.72,False,-2.58
sh688322,20250624,57.79,1.82,25.28,True,20.54
sh605056,20250922,14.72,2.24,16.37,False,10.53
sh600157,20240927,1.22,0.0,19.67,False,14.75
sh603014,20260105,41.49,4.07,1.81,False,-3.86
sh603826,20240819,30.59,13.27,14.09,False,-11.7
sh600119,20240924,6.47,0.0,24.42,True,18.86
sh688695,20250716,31.21,3.62,6.44,False,4.1
sh605286,20250801,38.59,1.61,14.33,False,9.51
sh688468,20250624,7.24,0.41,6.91,False,6.35
sh600729,20240927,21.52,8.88,14.13,False,-4.74
sh603038,20240827,8.41,15.7,1.9,False,-6.06
sh601002,20240925,3.1,0.65,25.81,True,25.81
sh601798,20240927,5.54,0.36,29.78,True,13.54
sh600906,20250624,6.61,0.0,7.87,False,7.56
sh600880,20240925,3.9,0.0,24.62,True,18.46
sh688275,20250724,42.0,2.83,16.19,False,10.05
sh688426,20250630,22.17,1.85,3.92,False,3.92
sh605183,20251225,19.78,2.02,12.23,False,11.93
sh688590,20250625,21.16,8.89,5.2,False,0.99
sh600936,20240829,2.38,8.4,15.13,False,15.13
sh688170,20260112,36.27,4.8,16.93,False,14.59
sh688244,20250821,28.35,16.68,3.0,False,-10.65
sh688113,20251124,38.32,4.46,2.17,False,1.02
sh600252,20240806,2.29,12.66,2.62,False,-11.79
sh605500,20251103,9.28,6.79,2.05,False,-3.34
sh603859,20241008,20.32,13.48,34.69,True,34.69
sh603676,20251010,11.65,7.72,1.72,False,-4.63
sh600586,20240930,6.04,12.74,5.29,False,-1.32
sh601579,20240801,9.78,10.94,1.12,False,-6.95
sh603817,20240926,4.86,0.0,16.75,False,15.11
sh600328,20240730,7.29,2.61,6.04,False,-0.96
sh900914,20250717,0.54,1.68,5.97,False,5.97
sh688027,20250715,268.24,1.12,5.16,False,3.49
sh601919,20240923,11.14,0.0,30.16,True,17.41
sh600366,20240924,5.7,1.23,24.91,True,17.37
sh600601,20240826,2.7,4.44,4.44,False,4.44
sh688313,20260310,82.99,8.83,28.91,True,28.91
sh600556,20240927,4.06,0.98,19.7,False,10.1
sh688617,20250825,283.6,1.62,11.88,False,5.41
sh688370,20250624,19.0,0.89,10.89,False,10.11
sh600031,20240809,14.74,3.8,6.92,False,4.88
sh600518,20240801,1.95,9.23,0.0,False,-7.69
sh000824,20240926,1990.87,0.38,9.4,False,2.23
sh603172,20251218,17.98,4.0,11.96,False,11.96
sh600282,20240930,4.65,13.56,0.0,False,-9.26
sh688659,20251128,10.15,10.54,0.0,False,-6.5
sh603889,20240930,7.12,11.24,2.11,False,-4.63
sh600802,20240924,3.09,2.27,24.27,True,20.39
sh600629,20240926,4.63,0.0,42.13,True,42.13
sh600667,20240927,5.74,0.0,39.86,True,28.02
sh600980,20240925,13.26,0.0,19.99,False,16.6
sh688375,20251127,65.93,1.71,22.71,True,22.08
sh688526,20251027,16.96,9.61,2.12,False,-9.38
sh601279,20260209,4.64,9.27,0.0,False,-2.59
sh688041,20250729,143.0,5.56,46.92,True,37.92
sh600300,20240927,2.51,3.18,11.94,False,9.95
sh688316,20250708,63.2,3.8,30.06,True,24.86
sh600057,20240930,6.06,10.88,0.0,False,-8.58
sh600530,20250918,7.7,0.65,13.12,False,7.4
sh688671,20251125,22.13,1.4,33.3,True,12.7
sh603927,20250704,20.58,5.39,0.0,False,-3.06
sh603220,20250822,23.3,6.87,6.39,False,5.79
sh688358,20250630,28.65,1.92,14.44,False,14.13
sh603708,20240927,8.51,3.88,29.02,True,25.03
sh600864,20240731,5.23,11.85,0.0,False,-11.09
sh600019,20240930,6.72,8.33,1.34,False,-3.72
sh605118,20251201,28.65,4.01,4.85,False,3.53
sh600219,20240808,3.07,2.28,5.86,False,2.28
sh688158,20250718,24.62,4.18,8.61,False,6.95
sh600583,20240930,5.62,9.08,3.92,False,-3.38
sh688222,20251124,22.9,3.71,6.42,False,4.93
sh603021,20240926,3.01,1.0,119.27,True,101.0
sh000145,20240927,5389.98,0.6,8.84,False,2.93
sh603315,20241008,10.64,14.38,0.0,False,-6.02
sh603813,20260304,34.46,33.66,10.24,False,-33.66
sh605566,20260407,30.38,1.58,4.48,False,4.48
sh688726,20250630,43.1,2.34,12.48,False,9.35
sh605001,20251125,7.55,9.01,0.66,False,-3.97
sh603610,20260206,18.34,2.34,12.16,False,7.47
sh600429,20240926,3.98,0.0,13.32,False,8.3
sh600319,20240923,3.68,0.82,29.89,True,29.89
sh900925,20240819,0.8,3.01,1.38,False,-0.13
sh601966,20240930,19.72,8.82,1.52,False,-2.64
sh600483,20240807,9.87,6.38,0.71,False,-4.16
sh603773,20250630,24.59,4.43,4.51,False,4.51
sh688058,20250716,31.45,6.14,4.13,False,0.35
sh600999,20250114,17.35,0.98,4.78,False,2.71
sh603214,20250729,20.61,7.91,4.27,False,-4.85
sh601155,20240808,9.79,7.15,7.05,False,7.05
sh601928,20240814,10.05,3.48,9.45,False,8.66
sh688016,20250701,94.24,3.88,19.61,False,19.61
sh603409,20250901,35.55,3.04,2.87,False,-1.55
sh688571,20250924,7.8,2.18,5.77,False,3.59
sh600630,20240930,8.81,9.08,7.38,False,3.63
sh600063,20240927,3.59,3.06,14.76,False,8.64
sh688626,20251219,54.01,3.17,61.3,True,33.68
sh601882,20240930,23.83,14.18,5.08,False,-7.6
sh603970,20250904,13.76,5.38,1.38,False,-1.24
sh600567,20240926,1.66,7.83,15.06,False,10.24
sh603697,20250904,12.47,10.43,0.0,False,-3.93
sh600000,20250408,9.79,3.47,16.34,False,16.34
sh605086,20250718,27.81,2.95,3.99,False,0.54
sh000815,20240927,21180.43,6.0,11.05,False,-0.33
sh000068,20240927,2847.04,0.56,8.81,False,2.26
sh603238,20240927,10.1,3.56,9.7,False,1.49
sh600529,20240926,25.6,4.49,11.95,False,-4.18
sh600833,20240829,10.63,4.89,13.17,False,13.17
sh603496,20240930,25.94,5.32,11.07,False,2.97
sh688141,20250630,32.58,11.97,0.0,False,-8.53
sh688088,20250624,46.43,2.91,4.01,False,-2.54
sh601336,20240731,27.92,9.35,0.0,False,-3.01
sh603193,20250724,34.26,11.82,4.2,False,-10.77
sh688216,20260112,24.29,2.96,44.09,True,23.18
sh603868,20240930,42.95,14.85,3.1,False,-11.92
sh603015,20240927,7.19,0.0,17.11,False,9.87
sh600704,20240731,4.15,3.61,2.17,False,-1.69
sh605018,20250908,12.09,7.86,4.3,False,-7.44
sh600683,20240920,4.05,4.94,24.94,True,10.12
sh688258,20251212,65.5,4.05,127.79,True,127.79
sh688391,20250630,29.09,2.72,4.68,False,4.68
sh603608,20240923,3.12,12.18,14.74,False,14.74
sh600961,20241008,9.08,13.88,3.52,False,3.52
sh603197,20240927,34.95,1.89,17.05,False,7.21
sh601065,20250710,8.35,0.96,3.71,False,1.8
sh600686,20241202,12.13,4.37,34.79,True,24.48
sh601298,20250704,8.68,2.42,1.27,False,-2.19
sh601857,20241008,8.87,14.43,0.0,False,-11.95
sh688589,20250721,22.06,0.82,11.51,False,11.51
sh603010,20240930,9.68,8.68,21.79,True,8.88
sh688213,20250805,100.1,6.37,11.42,False,2.64
sh688127,20250630,25.71,5.21,8.79,False,7.93
sh600435,20240730,9.14,13.13,2.84,False,-12.8
sh600885,20240731,19.21,10.67,4.98,False,-10.45
sh688270,20251124,60.66,0.91,91.06,True,85.44
sh601007,20240806,6.59,8.95,0.0,False,-6.68
sh688717,20251125,68.43,9.21,0.0,False,-6.55
sh600903,20251010,7.01,1.85,7.42,False,1.28
sh688690,20260109,27.31,1.65,10.03,False,4.36
sh600382,20240926,3.58,6.42,9.22,False,2.23
sh688559,20250722,32.45,6.9,0.0,False,-5.52
sh600182,20240930,13.09,6.88,4.2,False,3.13
sh600618,20240731,8.77,14.6,0.0,False,-13.8
sh601900,20240910,12.36,6.88,19.09,False,6.96
sh900943,20240806,0.42,7.62,0.24,False,-4.29
sh688070,20251020,49.6,5.12,7.06,False,-1.35
sh603396,20250630,25.5,1.96,10.39,False,10.39
sh603777,20240927,9.77,4.2,10.13,False,3.28
sh688327,20250725,15.88,4.16,13.66,False,13.66
sh603916,20251105,10.22,8.12,0.88,False,-6.07
sh601099,20240731,3.41,10.56,0.0,False,-9.09
sh600501,20250107,17.86,13.21,4.76,False,2.91
sh605167,20250922,10.55,3.32,8.44,False,4.08
sh600352,20240819,8.01,3.0,7.62,False,3.75
sh600855,20240924,9.4,0.0,34.79,True,33.51
sh600028,20240912,5.96,0.4,14.04,False,6.15
sh603211,20250624,18.04,3.66,5.16,False,1.88
sh688369,20250716,28.79,3.61,18.37,False,10.73
sh603125,20251020,16.62,2.77,1.5,False,0.66
sh603968,20240930,10.35,10.63,4.25,False,-5.31
sh600604,20240730,4.08,17.65,1.47,False,-17.16
sh688022,20250624,13.97,1.65,9.23,False,3.15
sh603709,20260325,17.17,7.45,0.35,False,-2.1
sh603093,20260302,21.0,8.1,9.38,False,-6.95
sh600363,20240930,28.57,9.28,78.52,True,78.52
sh603926,20240930,8.72,8.03,9.29,False,2.29
sh688291,20251124,34.84,8.15,9.79,False,8.78
sh600783,20240903,10.27,5.36,42.06,True,29.21
sh601952,20240808,9.34,6.1,3.53,False,2.89
sh900911,20240731,0.8,6.27,0.38,False,-5.65
sh688568,20250630,36.01,3.5,3.03,False,2.39
sh603138,20240830,11.8,4.66,41.02,True,41.02
sh600807,20240816,3.04,17.43,0.0,False,-13.49
sh000821,20240925,5948.3,0.31,12.44,False,6.61
sh600287,20241008,3.61,7.76,14.4,False,8.03
sh688188,20250722,136.02,4.9,3.02,False,3.02
sh603611,20240930,17.77,12.43,5.51,False,-5.96
sh600753,20240927,5.94,0.67,48.15,True,23.23
sh603042,20240920,10.16,0.89,28.05,True,23.03
sh600100,20240925,5.32,0.75,51.5,True,51.5
sh688388,20260325,40.16,3.16,24.65,True,23.93
sh600234,20240925,3.07,5.21,45.6,True,45.6
sh600467,20240926,1.72,1.16,24.4,True,24.4
sh688595,20250625,38.08,7.96,0.0,False,-3.97
sh603338,20240930,58.26,20.94,0.0,False,-7.95
sh688768,20250801,48.92,0.72,14.6,False,4.44
sh605186,20250627,20.53,0.63,12.27,False,9.5
sh603043,20250624,15.57,0.58,2.25,False,1.86
sh605318,20250718,26.5,2.04,12.3,False,12.3
sh601360,20250717,10.77,3.34,3.99,False,-3.06
sh688091,20251103,58.19,18.59,0.0,False,-16.55
sh601866,20240930,2.58,10.85,3.88,False,1.51
sh603508,20240813,15.81,15.43,13.03,False,-11.7
sh600730,20240806,4.59,14.16,0.0,False,-5.23
sh600163,20240930,4.96,3.03,21.38,True,16.54
sh688116,20250624,45.91,9.35,1.59,False,-1.21
sh600257,20240930,5.21,13.44,1.73,False,-0.19
sh688689,20250624,22.51,2.27,10.44,False,8.71
sh601199,20250512,5.29,3.4,0.19,False,-0.95
sh603990,20240926,9.2,0.0,29.46,True,29.46
sh688227,20250818,34.26,12.43,15.09,False,-5.46
sh603296,20250625,74.5,1.88,22.27,True,12.54
sh600166,20240927,2.54,5.12,9.45,False,1.97
sh603677,20240930,11.69,6.33,20.96,True,20.96
sh688269,20251124,37.31,3.51,3.89,False,1.05
sh600128,20240919,6.71,2.24,25.93,True,16.69
sh603639,20240930,12.32,9.25,4.06,False,-6.17
sh601800,20240801,8.23,3.77,2.07,False,-3.4
sh603009,20240731,17.0,14.23,0.06,False,-10.47
sh600718,20240731,8.07,9.67,0.5,False,-8.18
sh688459,20250630,9.57,0.63,3.87,False,3.34
sh600082,20240913,2.22,7.21,27.03,True,12.16
sh603520,20241008,10.09,17.94,0.0,False,-10.21
sh600231,20240924,1.63,0.61,21.47,True,15.34
sh600105,20240927,3.94,0.25,39.9,True,21.35
sh600756,20240920,10.83,2.86,54.85,True,54.85
sh900939,20240806,0.32,2.21,19.24,False,8.2
sh600305,20240926,7.53,2.12,14.61,False,1.99
sh601107,20240819,4.87,16.22,0.62,False,-13.96
sh601233,20250107,12.3,6.91,5.69,False,5.69
sh600662,20240731,4.13,12.11,0.0,False,-10.65
sh600985,20240926,15.5,5.94,11.35,False,-5.16
sh603721,20250901,21.41,4.72,6.07,False,-2.1
sh000847,20240927,2700.64,0.0,14.41,False,5.67
sh688069,20251128,22.31,7.53,2.69,False,-4.66
sh600861,20240927,16.67,0.54,24.41,True,20.57
sh600535,20240805,14.14,10.82,0.0,False,-4.17
sh603922,20250728,22.17,9.2,7.31,False,4.19
sh601778,20251215,3.71,1.89,11.32,False,11.05
sh601956,20251128,7.19,7.65,0.0,False,-0.83
sh688489,20251128,45.24,10.15,0.0,False,-3.18
sh600052,20240731,3.94,15.48,1.02,False,-13.96
sh000158,20240930,1253.5,11.08,9.28,False,3.49
sh600419,20240927,8.29,3.26,10.13,False,10.13
sh603073,20251218,18.33,0.33,8.35,False,8.35
sh600383,20240903,3.77,7.16,50.66,True,30.24
sh603988,20250416,20.84,5.13,2.35,False,-0.77
sh603515,20240926,15.58,1.09,19.32,False,5.91
sh688716,20250714,37.16,3.04,28.39,True,28.39
sh688271,20250722,133.39,4.43,3.13,False,-2.98
sh600130,20240903,3.46,10.4,31.21,True,17.05
sh605305,20250624,26.79,0.3,39.38,True,35.09
sh688126,20250708,18.55,1.56,4.74,False,0.7
sh600267,20240802,7.56,7.15,2.12,False,-3.71
sh601818,20240904,2.87,2.79,20.55,True,14.98
sh605366,20250904,6.18,6.8,5.18,False,-0.97
sh603011,20240930,6.66,8.41,12.76,False,9.61
sh688168,20251031,77.08,3.53,33.17,True,7.42
sh600229,20240925,6.71,0.6,16.69,False,8.49
sh601678,20240926,3.59,0.56,17.83,False,9.19
sh603822,20240805,20.56,0.34,13.08,False,10.02
sh688395,20260112,25.15,2.27,8.07,False,8.07
sh603196,20240904,8.82,8.73,23.81,True,4.42
sh603324,20250630,25.28,2.08,8.32,False,6.58
sh603124,20251217,75.33,1.26,20.93,True,19.54
sh900921,20240927,0.11,0.91,17.27,False,12.73
sh603890,20250710,12.12,2.64,5.53,False,5.53
sh605128,20250624,27.63,0.11,24.18,True,24.14
sh603738,20240730,13.25,7.02,2.87,False,-6.26
sh603210,20251009,21.01,1.86,2.28,False,1.76
sh688368,20250730,92.58,3.69,15.18,False,12.36
sh688012,20250722,187.5,0.16,10.07,False,2.19
sh603739,20250624,13.23,1.36,6.65,False,6.2
sh688788,20251208,58.78,3.76,29.07,True,18.49
sh605166,20250806,11.77,1.7,11.98,False,7.48
sh600353,20240930,6.22,3.54,61.41,True,44.86
sh688575,20250724,15.6,2.5,3.65,False,-0.26
sh600330,20240927,6.77,1.18,15.37,False,14.18
sh603109,20251015,29.96,9.88,1.54,False,-6.48
sh688622,20250630,78.67,1.39,6.39,False,1.72
sh688516,20250806,35.1,1.71,18.75,False,17.32
sh600004,20240927,9.62,6.34,7.48,False,-1.35
sh000811,20240927,6135.24,0.6,10.03,False,4.72
sh603276,20260115,17.84,1.57,4.32,False,2.47
sh603711,20250707,13.88,4.25,0.72,False,-2.02
sh688669,20251128,22.9,13.19,0.0,False,-2.97
sh900947,20240829,0.19,5.18,15.54,False,15.54
sh603239,20240930,14.09,16.68,3.19,False,-13.84
sh601598,20250702,4.8,0.42,10.7,False,10.7
sh688289,20250715,21.01,0.81,7.95,False,3.09
sh000993,20240731,4683.33,11.66,0.0,False,-11.06
sh600335,20240930,6.56,11.88,5.33,False,-5.18
sh900909,20240910,0.4,0.5,32.75,True,26.7
sh601137,20240927,15.4,0.45,24.74,True,21.17
sh688323,20250624,13.87,0.65,10.31,False,8.87
sh603408,20250722,11.68,2.4,7.53,False,7.53
sh600062,20240827,19.88,0.75,6.94,False,5.28
sh000044,20240926,3489.86,0.0,18.24,False,12.47
sh600505,20240730,9.2,15.0,3.91,False,-14.67
sh688017,20250806,140.13,4.52,13.96,False,10.22
sh688190,20250626,90.02,2.97,11.85,False,11.85
sh600482,20240903,21.35,5.48,16.06,False,11.71
sh603393,20240902,33.2,10.54,11.08,False,3.95
sh603121,20251209,19.01,1.89,20.04,True,14.78
sh600682,20240911,5.55,8.1,28.09,True,10.26
sh688259,20250718,40.79,1.84,11.3,False,9.76
sh600965,20240930,4.1,6.58,6.34,False,-2.68
sh688390,20250801,44.08,2.43,15.25,False,13.66
sh603609,20240731,7.04,8.67,0.0,False,-6.11
sh688217,20260105,28.48,0.0,14.43,False,3.97
sh600156,20240830,3.61,10.25,24.65,True,24.65
sh603320,20240809,12.95,9.58,2.55,False,-2.39
sh000170,20240926,4697.73,0.0,12.79,False,5.71
sh601633,20240925,24.31,0.29,29.91,True,6.91
sh600135,20240905,5.62,12.63,17.44,False,10.14
sh603077,20240926,1.83,0.0,19.65,False,13.54
sh600881,20240923,1.17,0.0,78.63,True,78.63
sh601799,20240906,124.61,7.46,24.65,True,10.43
sh601003,20240925,2.77,1.44,18.77,False,13.36
sh600452,20240927,9.93,5.74,21.15,True,21.15
sh603039,20240927,33.77,0.0,24.38,True,19.82
sh600728,20240924,4.04,0.0,26.73,True,18.56
sh688469,20250711,4.81,0.62,7.69,False,6.44
sh603076,20260210,25.44,1.34,6.84,False,0.2
sh600104,20240731,14.23,12.75,0.35,False,-12.4
sh600979,20240930,3.49,6.3,9.16,False,5.44
sh603615,20240905,13.69,14.9,24.54,True,24.54
sh688722,20251229,20.4,5.54,6.62,False,-0.64
sh600463,20240730,8.69,13.58,8.52,False,-4.83
sh600230,20240807,10.68,11.89,2.06,False,-10.96
sh000122,20240930,1534.65,9.69,2.07,False,-4.19
sh688591,20251106,46.29,13.74,0.0,False,-2.81
sh689009,20250711,57.89,1.69,12.35,False,7.43
sh601033,20251010,15.97,2.57,6.07,False,6.07
sh000911,20240924,5571.65,0.0,23.83,True,13.33
sh688268,20250625,48.23,1.26,6.37,False,6.37
sh603310,20250721,18.61,5.16,12.04,False,-0.48
sh603816,20240927,28.25,8.14,14.76,False,12.46
sh605028,20260130,26.53,1.81,9.23,False,9.23
sh600587,20240806,16.42,7.55,1.77,False,-1.83
sh600735,20251103,7.69,27.05,0.13,False,-21.2
sh688475,20250725,35.0,4.03,1.63,False,1.63
sh603991,20241227,50.39,7.18,16.21,False,9.68
sh688226,20250714,31.64,0.0,40.27,True,40.27
sh603858,20240924,15.16,0.0,19.46,False,9.04
sh603025,20240930,13.35,8.39,10.26,False,7.49
sh600734,20240819,3.03,9.57,0.0,False,-6.27
sh605066,20251009,7.56,4.63,5.56,False,5.56
sh603311,20240801,8.47,8.03,0.0,False,-5.08
sh600955,20250624,14.57,5.42,0.21,False,-0.34
sh688312,20250725,26.07,0.08,18.53,False,18.53
sh601398,20250923,7.26,2.76,8.13,False,5.92
sh688488,20251022,14.77,6.36,4.33,False,-1.56
sh600600,20240927,69.03,7.39,10.31,False,-6.13
sh603111,20240801,5.56,10.96,0.0,False,-7.91
sh688026,20260122,18.2,3.52,3.63,False,2.86
sh900915,20240924,0.48,1.88,24.43,True,16.91
sh600329,20240927,30.99,0.0,18.68,False,3.13
sh688068,20251015,170.79,21.54,6.73,False,-10.54
sh600803,20240807,17.27,5.85,3.88,False,-2.03
sh603888,20240926,16.25,0.0,22.01,True,12.59
sh688658,20250929,22.75,10.81,0.0,False,-9.76
sh600283,20240930,8.85,6.55,8.02,False,4.07
sh603173,20260109,45.19,2.63,8.98,False,3.81
sh603208,20240930,20.81,14.32,0.14,False,-7.54
sh000825,20240926,3012.28,0.69,9.54,False,3.57
sh600519,20240926,1453.56,3.44,15.07,False,-0.08
sh600030,20240731,18.8,6.17,0.0,False,-4.76
sh688371,20260227,21.94,18.87,0.0,False,-13.99
sh688616,20251020,12.72,0.16,7.86,False,4.4
sh600557,20241008,15.93,15.88,0.0,False,-8.22
sh601699,20240930,17.24,18.56,0.0,False,-16.88
sh600981,20240924,1.95,0.0,51.28,True,49.23
sh603177,20240927,7.55,1.46,13.77,False,6.36
sh603596,20250917,54.53,15.22,0.0,False,-13.46
sh603725,20260119,10.14,3.55,4.64,False,2.47
sh601236,20251110,8.8,5.11,0.0,False,-2.5
sh688569,20250707,20.81,0.62,5.53,False,2.98
sh601698,20250630,20.47,4.89,3.22,False,-2.44
sh600628,20240731,6.0,9.17,0.0,False,-6.5
sh600865,20240731,6.63,9.65,1.81,False,-9.2
sh600018,20240924,5.68,1.23,13.92,False,4.05
sh600782,20240930,3.6,9.44,10.56,False,7.5
sh688670,20260225,19.95,19.25,0.0,False,-14.69
sh600531,20240927,6.22,0.0,20.92,True,10.3
sh600056,20240812,10.67,8.34,0.0,False,-6.93
sh688317,20260126,25.55,22.66,3.21,False,-22.43
sh600256,20240927,6.08,0.0,27.81,True,19.25
sh601607,20240913,17.91,0.61,19.99,False,13.62
sh600405,20240926,3.76,0.0,19.15,False,19.15
sh603020,20240927,6.8,0.59,11.61,False,8.97
sh600162,20240925,1.39,1.44,25.92,True,24.48
sh688223,20250825,5.73,9.77,6.28,False,-9.6
sh601828,20250702,3.06,4.25,2.29,False,-0.33
sh600428,20240731,5.56,9.35,0.0,False,-7.19
sh601665,20250718,6.27,7.18,0.8,False,-6.06
sh603797,20240930,3.75,9.06,5.07,False,1.87
sh600235,20240926,4.76,0.0,32.12,True,28.76
sh600933,20250729,17.0,1.18,17.53,False,17.53
sh605567,20250929,10.1,3.76,9.9,False,9.9
sh688389,20250724,13.82,2.32,6.22,False,4.85
sh688570,20250905,20.5,5.95,0.49,False,-3.56
sh603912,20250714,8.94,2.91,10.96,False,10.18
sh601929,20240923,1.18,1.69,66.1,True,66.1
sh600356,20240924,6.29,0.0,15.58,False,15.1
sh600851,20240801,5.28,11.93,7.58,False,-9.47
sh603215,20251125,20.04,0.8,4.99,False,3.49
sh600998,20240927,5.05,3.37,14.45,False,-0.2
sh603895,20250624,26.33,5.01,4.25,False,3.53
sh900924,20240731,0.3,6.04,2.68,False,-4.7
sh600318,20240924,6.6,0.0,39.7,True,25.61
sh601136,20250724,20.4,4.17,3.14,False,1.23
sh600186,20240930,3.89,7.46,24.16,True,20.82
sh600528,20240926,7.4,0.0,14.87,False,8.52
sh601179,20240830,6.78,1.18,26.55,True,23.3
sh000814,20240927,7544.73,0.0,17.65,False,3.29
sh688513,20251127,53.48,2.13,9.95,False,8.96
sh601599,20240925,3.13,0.32,23.32,True,17.89
sh600566,20241107,30.34,13.55,0.4,False,-10.18
sh605100,20250624,19.77,4.0,4.05,False,-0.56
sh605300,20250626,13.89,1.73,4.18,False,-0.14
sh688089,20251010,26.42,11.09,0.0,False,-9.88
sh600201,20241107,7.06,8.21,0.0,False,-2.55
sh603511,20251201,16.15,6.63,1.73,False,-4.15
sh600386,20240821,3.39,8.26,3.83,False,-2.65
