ts_code,breakthrough_date,breakthrough_price,consolidation_amplitude,volatility_shrink_ratio,final_gain,success
sz300059,20240924,11.9,15.06,0.6105,104.2,True
sz002262,20240924,24.41,22.88,0.4776,13.64,False
sz300323,20240815,5.09,29.95,0.7046,-11.98,False
sz301393,20251029,54.46,25.91,1.39,-2.48,False
sz300570,20240930,36.24,27.54,1.0379,-0.41,False
sz399556,20240926,2196.92,9.42,0.8898,13.65,False
sz300627,20240903,19.99,22.75,1.0565,1.36,False
sz003002,20250808,26.1,34.35,2.8307,-2.76,False
sz301239,20250725,43.05,22.74,0.9085,-3.6,False
sz300668,20250715,17.92,20.83,0.6479,1.62,False
sz000972,20240926,2.65,37.93,0.6799,4.53,False
sz300340,20240904,8.7,24.67,0.9528,-9.08,False
sz002386,20240926,4.12,13.45,1.0646,5.83,False
sz000695,20241226,10.38,71.7,1.6027,-7.03,False
sz000426,20240731,12.76,28.04,1.4397,-9.56,False
sz002201,20240930,5.01,26.18,1.0518,-6.79,False
sz301277,20250908,13.96,24.74,1.8113,0.86,False
sz300494,20240930,11.75,23.99,1.9131,-7.32,False
sz300808,20250905,29.57,33.85,1.1159,-3.08,False
sz300558,20240905,37.14,24.77,0.5476,5.55,False
sz301421,20260226,99.69,34.11,1.1308,-6.68,False
sz002204,20240927,4.37,13.39,1.4925,4.12,False
sz000717,20240923,1.95,17.64,1.8867,62.05,True
sz000423,20240927,56.57,36.19,0.3752,0.05,False
sz002763,20240930,6.51,17.23,2.1118,-4.61,False
sz300344,20251103,5.16,47.55,1.6783,-7.75,False
sz300516,20240830,28.33,19.54,1.1262,-4.41,False
sz300843,20250627,31.5,37.84,0.5239,-2.7,False
sz000759,20240808,3.45,32.98,1.2573,-14.2,False
sz301108,20260205,33.86,25.05,1.0832,-5.43,False
sz003007,20250625,30.66,33.89,0.3735,-4.27,False
sz300071,20240830,2.55,32.95,1.6038,-2.35,False
sz300820,20250701,49.0,32.76,0.4832,-1.31,False
sz002229,20241008,12.8,39.85,1.8214,-15.23,False
sz301396,20250814,59.43,30.19,0.8714,2.29,False
sz002687,20240930,4.61,18.5,2.3277,-7.38,False
sz300641,20240930,23.19,75.9,0.5528,-0.82,False
sz399667,20240926,2581.39,14.59,0.8316,31.01,True
sz002434,20240926,5.24,15.79,0.9573,8.02,False
sz301211,20250624,12.24,38.07,0.6612,2.98,False
sz300368,20240930,3.59,39.0,0.6886,14.48,False
sz002153,20240926,6.25,23.33,1.9457,15.36,False
sz300195,20240926,4.47,22.54,1.0275,16.11,False
sz301325,20250708,60.21,46.07,0.9845,-1.35,False
sz002353,20240930,31.94,31.64,0.9003,0.88,False
sz300395,20240828,30.35,27.22,0.7488,4.45,False
sz002500,20240731,4.83,17.23,0.9591,-2.48,False
sz000789,20240926,4.81,15.36,1.0981,4.78,False
sz002067,20240806,2.81,34.25,0.3232,-2.49,False
sz300588,20240823,9.18,35.16,0.6737,-5.23,False
sz000820,20240813,2.81,49.57,0.3778,-14.95,False
sz399234,20240930,873.63,19.28,2.0882,-3.64,False
sz300212,20240927,20.55,27.79,2.0971,23.6,True
sz002029,20240925,5.11,9.99,1.269,12.71,False
sz300422,20240816,4.71,26.44,0.5483,-12.53,False
sz301308,20250630,87.49,34.34,0.8048,-5.7,False
sz399404,20240807,5765.17,4.77,1.1219,-0.18,False
sz300759,20250708,24.86,23.48,1.4929,6.64,False
sz300145,20240930,2.95,18.05,1.9811,1.02,False
sz300717,20251128,20.0,15.39,1.4685,-1.7,False
sz000623,20240924,12.99,9.86,1.0767,41.42,True
sz002330,20240927,4.05,14.5,0.9148,-0.99,False
sz000070,20241022,4.87,23.16,1.2946,17.86,False
sz300939,20250624,30.0,28.84,0.2956,0.83,False
sz301515,20251125,21.78,17.69,1.1974,1.61,False
sz002657,20240924,12.1,33.4,0.6226,44.55,True
sz002879,20240801,13.15,20.74,0.4829,-1.45,False
sz301072,20251020,23.83,27.4,1.0648,4.62,False
sz300240,20240826,5.66,81.29,1.838,2.47,False
sz000795,20240731,5.55,19.49,0.6547,-3.79,False
sz002286,20240924,6.06,24.13,0.8616,29.4,True
sz301339,20260114,15.7,13.99,2.4017,-3.06,False
sz300946,20251204,58.6,36.04,0.5798,-7.08,False
sz002628,20240826,2.29,28.4,1.1557,-4.37,False
sz000568,20240930,143.75,37.98,1.4784,-5.91,False
sz002806,20240926,9.17,48.22,0.9504,27.59,True
sz002552,20240930,12.48,45.75,0.2946,-4.89,False
sz300908,20250624,29.99,21.45,0.4839,1.0,False
sz002035,20240731,6.29,42.29,0.7429,-2.55,False
sz000526,20240806,61.94,35.97,2.7074,-7.68,False
sz300745,20260316,26.19,25.45,0.7007,-8.93,False
sz002362,20240927,17.08,20.37,1.025,2.93,False
sz399418,20240926,2730.97,14.61,1.0415,23.68,True
sz002531,20241008,9.1,34.77,1.2696,-11.98,False
sz002864,20260105,31.66,43.82,0.6298,8.05,False
sz300159,20240823,1.88,54.08,1.8393,2.72,False
sz002605,20240911,20.49,28.61,0.6216,-8.05,False
sz301020,20251020,22.25,20.67,0.5316,5.98,False
sz000811,20240930,7.74,24.2,1.5029,-7.75,False
sz301293,20251225,57.47,24.83,0.8691,23.16,True
sz300470,20240926,31.39,17.01,0.9937,10.38,False
sz001221,20260324,64.29,32.97,0.8266,6.55,False
sz002865,20240930,47.9,30.49,0.7404,-4.32,False
sz002582,20240926,4.53,27.77,0.9954,4.2,False
sz300290,20240814,9.27,49.74,0.7511,-4.85,False
sz002256,20240904,1.82,38.4,1.0578,-7.14,False
sz300671,20250630,32.75,45.64,0.3481,-3.88,False
sz002899,20250625,23.05,47.28,0.5732,0.22,False
sz300996,20250709,15.9,20.44,0.7561,31.45,True
sz300114,20240926,43.3,34.34,0.7169,61.66,True
sz002731,20240930,8.89,19.18,1.1472,-7.65,False
sz000908,20250205,4.33,50.31,0.5884,0.23,False
sz002101,20240926,10.91,18.25,1.0278,11.37,False
sz001338,20250905,11.7,8.15,1.4,0.26,False
sz300795,20250709,15.67,23.14,1.1878,-0.7,False
sz300374,20240927,14.98,27.49,1.5432,20.49,True
sz399352,20240731,7004.81,8.77,1.0391,-4.18,False
sz300872,20251020,22.41,38.07,1.2964,0.94,False
sz399635,20240927,1333.35,15.52,1.3289,10.97,False
sz300189,20240924,2.2,43.17,0.56,43.18,True
sz300613,20240926,33.95,39.56,0.8295,39.29,True
sz000595,20240822,4.15,39.52,1.2756,0.24,False
sz001373,20250625,29.43,25.1,0.3354,2.55,False
sz000590,20240926,5.79,18.72,0.9153,7.77,False
sz300045,20240927,18.28,23.15,0.8021,12.8,False
sz002719,20240927,6.48,26.03,1.2613,2.16,False
sz002978,20250721,30.85,11.53,0.891,0.45,False
sz300522,20240927,10.82,22.65,0.8378,16.64,False
sz300658,20240924,4.48,19.43,0.9909,33.92,True
sz002757,20240926,11.67,13.3,1.0476,9.94,False
sz301246,20250905,14.96,17.84,0.9201,0.4,False
sz002230,20240927,40.3,27.75,0.6231,6.23,False
sz000723,20240930,5.19,25.1,1.1986,-8.48,False
sz002463,20240809,31.91,34.76,1.2481,4.17,False
sz300839,20260209,13.22,19.42,0.5795,6.58,False
sz002936,20251021,2.05,10.63,0.9138,-0.98,False
sz002167,20240930,6.37,20.51,1.4006,-2.35,False
sz301225,20251121,86.0,44.73,0.6616,16.28,False
sz002253,20240927,10.84,22.81,0.745,2.31,False
sz399653,20240926,2235.51,12.0,0.7017,15.76,False
sz002129,20240927,9.42,22.38,1.4382,-0.74,False
sz301096,20251226,55.93,51.22,0.4902,3.45,False
sz300488,20240930,22.09,14.98,1.8005,-3.94,False
sz000920,20240924,7.6,10.66,1.4597,20.26,True
sz002860,20240930,8.71,18.79,1.6949,-1.84,False
sz002787,20240927,7.07,18.38,1.8795,9.47,False
sz200028,20240930,14.32,17.02,2.7317,0.42,False
sz300226,20240927,19.8,24.83,1.0168,23.28,True
sz000069,20240926,2.41,26.79,1.6047,12.86,False
sz300920,20251230,46.77,37.25,0.8752,-5.79,False
sz002053,20240930,12.07,24.45,0.9697,0.0,False
sz300095,20240927,6.04,18.89,0.7028,6.45,False
sz300689,20260127,53.3,33.97,0.6886,9.62,False
sz300268,20240930,7.26,26.55,1.208,-5.65,False
sz002534,20240731,10.16,27.32,1.4819,-1.87,False
sz000027,20240930,6.84,32.66,2.3828,-2.78,False
sz301311,20250905,19.8,30.53,0.7733,1.72,False
sz001209,20250624,17.42,38.53,0.4574,2.18,False
sz399683,20240925,1557.34,8.26,0.777,14.36,False
sz002282,20250702,7.58,26.92,0.3212,0.66,False
sz301046,20250624,19.55,31.14,0.2669,1.53,False
sz002663,20240924,1.42,18.31,0.4895,24.65,True
sz300723,20250929,56.96,48.89,0.5607,-6.99,False
sz000617,20240819,5.45,13.64,0.811,-5.69,False
sz002304,20240926,80.62,16.61,1.5828,4.13,False
sz002802,20250624,13.46,30.45,0.6635,4.09,False
sz300458,20240830,16.84,35.58,0.7762,-6.99,False
sz300171,20240930,13.46,23.39,1.7346,-8.4,False
sz301008,20250624,22.4,74.49,0.6026,1.7,False
sz002519,20240930,5.28,30.01,0.6696,0.57,False
sz300943,20251124,17.22,51.59,2.1882,7.43,False
sz000659,20240813,1.76,42.98,1.1487,7.95,False
sz002985,20250930,29.21,21.38,1.9462,8.11,False
sz300416,20240930,12.9,28.33,2.0214,-4.19,False
sz002283,20240927,4.29,15.47,0.7782,0.7,False
sz399806,20240927,983.21,11.63,1.7902,5.77,False
sz002701,20240731,4.16,21.86,0.4988,-0.72,False
sz002266,20240926,2.94,11.54,0.9656,9.86,False
sz002960,20250624,9.72,24.1,0.4962,0.1,False
sz000892,20240802,2.9,33.3,0.4257,-8.97,False
sz002686,20240918,4.49,14.0,0.8704,12.25,False
sz300013,20240812,2.48,53.43,0.5477,-8.87,False
sz399552,20240926,7861.26,11.06,1.3493,8.53,False
sz002228,20240918,2.23,11.92,1.1888,4.48,False
sz301397,20251225,36.64,53.76,0.3922,-4.26,False
sz003006,20250725,29.21,37.47,1.0606,-11.16,False
sz300623,20240924,17.35,19.0,0.6421,73.43,True
sz000691,20240807,2.9,33.06,0.7594,0.0,False
sz300842,20250624,43.54,50.98,0.2253,0.76,False
sz002418,20240925,2.12,36.33,0.5194,8.96,False
sz002884,20250714,16.18,12.56,0.215,0.25,False
sz000422,20240924,11.7,26.09,0.5347,25.21,True
sz300559,20240930,10.27,28.1,0.9114,-7.11,False
sz002903,20250624,19.21,34.63,1.1002,1.82,False
sz002456,20240906,8.85,17.44,0.6716,-8.93,False
sz000938,20240927,21.92,35.83,0.425,4.7,False
sz301273,20251124,27.26,23.44,1.1522,3.34,False
sz000516,20240930,5.46,23.21,1.627,-3.48,False
sz002005,20240730,1.13,30.67,1.7692,3.54,False
sz002878,20240930,12.35,29.78,0.5368,-8.26,False
sz200030,20250314,3.25,6.73,1.1836,0.62,False
sz002562,20240911,3.41,39.06,0.818,-4.69,False
sz002836,20240812,6.0,38.18,0.3634,-2.83,False
sz000558,20240805,2.43,31.98,0.3113,-3.29,False
sz300270,20240927,6.22,34.6,0.9398,5.63,False
sz300691,20250728,19.43,26.1,0.4554,0.46,False
sz300976,20251126,58.46,31.08,1.1654,1.52,False
sz300127,20240930,16.41,20.6,1.0994,-4.27,False
sz002028,20240807,65.69,24.12,1.143,0.32,False
sz301539,20250703,19.02,35.51,0.3328,1.05,False
sz002486,20240923,1.76,24.37,1.6045,22.16,True
sz300169,20240731,5.94,51.33,0.3616,-8.08,False
sz002635,20240731,14.18,19.91,1.7163,-8.96,False
sz002066,20240918,8.39,12.58,0.8774,-1.91,False
sz301010,20250703,17.76,38.72,0.4569,7.71,False
sz399428,20240927,2402.1,13.12,1.2429,5.07,False
sz002352,20240830,34.06,15.94,0.7467,-0.06,False
sz301577,20251014,58.67,22.71,1.3642,2.66,False
sz300892,20250624,33.1,62.7,0.2999,4.23,False
sz300258,20240930,9.05,21.73,1.249,-5.53,False
sz000017,20240930,6.63,28.67,0.9676,-9.2,False
sz002998,20260120,8.13,19.29,0.5068,0.49,False
sz301321,20251201,16.3,25.45,0.8799,3.68,False
sz000570,20240926,4.67,14.33,1.1179,6.0,False
sz002063,20240731,5.32,20.43,0.6516,-2.07,False
sz200056,20240930,1.0,13.18,0.7138,-3.0,False
sz000059,20240927,4.39,20.01,1.5313,-0.68,False
sz300910,20250806,57.14,12.44,0.7169,3.76,False
sz301608,20250811,83.48,27.19,0.5327,2.67,False
sz301192,20251211,30.38,48.02,0.8056,-4.38,False
sz000669,20240927,1.43,15.63,0.9516,-1.4,False
sz399400,20240926,3127.31,11.61,1.113,13.23,False
sz300426,20240808,8.19,30.26,0.4378,-1.22,False
sz300141,20240822,7.84,41.68,0.613,-2.04,False
sz001696,20250314,23.26,36.12,0.6264,-4.51,False
sz001277,20251112,44.4,48.02,0.1535,-8.11,False
sz002187,20240926,4.9,13.96,0.7921,1.63,False
sz301038,20251126,25.42,37.79,0.7252,-7.12,False
sz002833,20240930,17.39,25.55,1.5426,-10.93,False
sz002334,20240930,6.72,17.05,1.2135,-4.61,False
sz300713,20251020,18.26,27.01,0.9609,-2.63,False
sz300468,20240731,8.47,24.83,1.0201,-7.91,False
sz001239,20250630,14.94,24.79,0.6842,0.54,False
sz301076,20250624,26.04,82.4,0.3962,1.39,False
sz002653,20240806,27.94,28.76,1.5581,-0.25,False
sz000713,20240925,5.82,29.79,0.7876,7.73,False
sz002200,20240930,4.92,16.19,1.0478,-1.08,False
sz000089,20240801,6.53,14.07,0.5586,-1.38,False
sz002906,20250624,32.86,34.5,0.4796,-2.04,False
sz002880,20240930,28.46,19.12,3.1771,-6.29,False
sz002767,20240827,12.22,37.32,0.3183,3.93,False
sz300669,20260121,31.65,52.85,0.4748,1.64,False
sz300288,20240924,11.46,21.85,0.5723,45.4,True
sz000973,20240816,3.82,18.99,0.7447,-7.08,False
sz300512,20240816,6.08,23.04,0.6258,-3.95,False
sz002948,20250923,4.84,15.35,1.2718,-1.65,False
sz300626,20240826,7.5,37.75,1.1036,4.8,False
sz300075,20240930,16.1,34.1,0.8012,8.32,False
sz300322,20240814,10.84,31.54,1.3235,-11.81,False
sz000910,20240925,6.37,11.8,1.1751,7.54,False
sz300824,20251027,12.86,21.01,1.4209,-0.86,False
sz002119,20240806,11.12,32.41,0.3883,-0.45,False
sz399663,20240927,1631.98,11.98,1.9481,1.58,False
sz300645,20240920,12.93,34.7,0.5307,8.43,False
sz002683,20240919,19.87,20.16,1.1893,2.61,False
sz300016,20240806,4.73,24.33,0.4289,-0.63,False
sz301215,20251205,6.45,26.23,0.4289,-3.1,False
sz002430,20240930,23.23,27.63,2.1104,-8.14,False
sz301446,20251212,28.88,33.73,0.8546,8.41,False
sz002157,20240802,2.84,32.73,0.6329,-2.82,False
sz300058,20240926,4.1,17.57,1.1465,19.85,False
sz300540,20240930,16.38,22.33,0.8917,2.53,False
sz300489,20240806,18.76,28.1,1.3755,-0.48,False
sz301439,20250624,15.8,38.82,0.2346,5.0,False
sz002128,20240930,18.96,42.09,0.7494,-3.53,False
sz001311,20250630,20.67,27.79,0.3775,-1.16,False
sz300027,20240814,1.96,26.97,0.6451,35.2,True
sz002400,20250710,8.07,20.66,0.6585,-3.47,False
sz000688,20240930,12.19,25.5,1.144,-4.27,False
sz300675,20250624,14.67,25.14,0.3952,0.07,False
sz002252,20240927,7.34,22.38,3.3054,-3.17,False
sz300294,20240731,31.26,22.13,2.2199,1.66,False
sz002735,20240930,10.09,35.29,0.8136,-7.24,False
sz301110,20250624,54.69,74.53,1.7999,1.77,False
sz300069,20240801,11.11,62.07,0.4314,0.99,False
sz002462,20240926,11.33,13.94,1.1405,8.47,False
sz300838,20250708,14.8,17.28,0.946,0.54,False
sz002937,20250806,17.79,16.92,0.6178,17.54,False
sz300659,20240923,13.52,22.54,1.0525,27.59,True
sz399998,20240930,2377.1,25.73,0.9455,-4.22,False
sz002756,20240927,36.8,20.08,1.0331,-4.46,False
sz002105,20240927,4.36,14.32,0.7206,7.34,False
sz301209,20251027,92.75,54.5,3.3929,-3.87,False
sz300876,20250702,25.93,29.85,0.8043,-2.43,False
sz399356,20240924,7991.4,8.7,0.5333,29.25,True
sz300370,20240815,1.96,27.42,0.8491,-11.73,False
sz300791,20251015,23.8,15.7,1.1741,-4.79,False
sz000591,20240927,4.52,16.42,1.6933,2.65,False
sz002082,20240812,4.59,26.04,0.4843,-3.7,False
sz300044,20240801,4.9,44.25,0.5368,-12.65,False
sz003032,20250821,6.91,15.71,0.4566,-1.59,False
sz002718,20240930,11.23,21.17,1.1242,11.58,False
sz002518,20240930,19.75,24.73,1.3592,-8.46,False
sz000876,20240731,9.45,20.18,0.3955,1.16,False
sz300942,20250930,10.55,40.06,0.9144,-2.75,False
sz002984,20250826,20.27,11.6,0.7588,-5.38,False
sz300244,20240930,13.41,35.42,3.2723,-4.1,False
sz000045,20240829,8.64,20.6,0.8081,-2.2,False
sz000838,20240926,2.54,21.44,1.288,0.79,False
sz002556,20240808,4.92,30.35,0.8596,-7.73,False
sz300590,20240813,10.52,26.22,1.3035,-2.0,False
sz001208,20250624,10.23,30.07,0.5519,4.2,False
sz002031,20240920,2.69,20.96,1.3288,6.69,False
sz002366,20240930,3.86,31.57,1.3464,-5.7,False
sz300741,20251212,18.76,21.65,0.5053,0.85,False
sz301024,20250926,41.8,51.0,0.63,-1.29,False
sz002601,20240926,17.6,25.48,0.7223,8.29,False
sz000488,20240805,3.59,23.37,0.3961,1.67,False
sz301297,20250630,41.27,46.18,1.3033,-1.09,False
sz300474,20240927,63.97,29.11,0.8652,22.35,True
sz300227,20240925,5.55,24.68,0.7349,29.37,True
sz000815,20240919,7.81,17.54,0.957,8.83,False
sz001225,20250624,33.55,33.62,0.2683,2.53,False
sz002783,20240927,7.54,15.49,1.2423,1.86,False
sz002019,20240806,12.18,26.16,1.1136,-0.82,False
sz000810,20240816,9.94,34.08,0.828,9.46,False
sz300222,20240807,5.79,26.79,1.237,-2.76,False
sz301292,20250924,18.36,28.72,2.0645,38.13,True
sz300091,20240913,1.57,43.73,0.7234,0.0,False
sz000544,20240731,7.29,21.89,1.8889,-3.7,False
sz301021,20250725,30.57,23.08,0.9641,0.65,False
sz002057,20240930,7.13,20.77,1.4923,-1.54,False
sz301315,20250627,58.5,35.2,0.735,-6.6,False
sz002530,20240927,7.23,33.48,1.0376,4.15,False
sz200505,20240731,2.06,10.7,1.0767,-0.97,False
sz301611,20250724,56.24,16.36,0.6509,-4.36,False
sz002849,20240927,12.19,24.75,2.0704,-4.68,False
sz399687,20240926,2191.76,16.71,0.6015,21.6,True
sz300727,20250702,27.68,36.85,0.6074,-2.53,False
sz301525,20250714,74.48,39.35,0.2805,4.05,False
sz002629,20240926,1.97,37.81,0.7287,18.27,False
sz300175,20241008,6.73,49.04,1.3499,-14.41,False
sz300241,20240731,3.95,27.72,0.7679,-4.3,False
sz300412,20240816,3.51,28.54,0.664,-13.96,False
sz300769,20250624,33.51,31.44,0.5592,-2.63,False
sz301338,20251124,57.28,32.61,1.2187,12.95,False
sz399434,20240926,1423.48,14.49,1.068,14.11,False
sz300388,20240814,5.68,18.08,0.5025,-3.88,False
sz301138,20251022,36.76,26.04,1.7018,1.82,False
sz300041,20240927,7.83,16.17,1.4981,5.75,False
sz002429,20240731,4.94,23.68,1.2896,-6.88,False
sz002100,20240930,6.95,26.74,1.4379,-7.77,False
sz301176,20251015,26.21,47.71,1.665,3.24,False
sz002753,20240927,5.87,20.76,0.8647,1.02,False
sz002932,20250908,19.73,22.02,1.1204,-1.47,False
sz300568,20240927,8.6,21.04,1.4127,10.12,False
sz002467,20240924,3.44,11.65,0.9048,26.16,True
sz000727,20240927,2.17,13.77,0.7495,0.92,False
sz002234,20240930,9.16,29.29,1.0724,-4.69,False
sz002163,20240926,6.6,25.07,1.0583,6.36,False
sz301115,20260108,16.41,14.99,1.1629,4.39,False
sz002730,20240927,6.82,14.86,1.1352,2.79,False
sz002404,20240730,5.06,41.0,0.2296,0.4,False
sz301221,20251029,52.75,22.73,0.9914,-2.54,False
sz002898,20251022,13.21,35.14,0.7568,1.36,False
sz300358,20240930,7.92,25.5,3.0239,-7.95,False
sz300022,20240924,3.8,20.24,0.9993,28.95,True
sz301092,20251010,31.36,20.88,0.9582,-4.11,False
sz399657,20240927,5314.32,12.94,1.1765,4.54,False
sz000159,20240730,5.68,20.9,0.6017,9.86,False
sz300810,20260209,43.64,22.67,0.9454,-1.63,False
sz300316,20240930,31.99,36.15,2.2112,4.81,False
sz300275,20250114,13.15,36.96,0.8924,2.05,False
sz300694,20250624,14.68,37.29,0.5666,0.2,False
sz002529,20240912,6.4,30.55,1.0146,-6.88,False
sz300973,20250730,46.36,29.11,0.3489,-1.77,False
sz300088,20240826,4.83,17.88,1.1385,13.66,False
sz000809,20240826,2.13,32.29,0.2713,-0.94,False
sz301511,20251124,30.68,34.31,0.9868,8.25,False
sz002567,20240930,5.77,24.21,1.7542,-9.19,False
sz000513,20240808,36.2,13.14,0.8956,-0.77,False
sz002357,20240930,5.94,47.84,0.3772,-2.53,False
sz300770,20251205,43.01,17.55,2.2939,-0.67,False
sz300391,20240806,4.29,115.63,1.8582,-8.62,False
sz300897,20251203,28.1,36.97,2.3214,-12.28,False
sz002630,20240815,2.44,33.79,0.4659,-1.23,False
sz301015,20250703,21.51,49.0,1.9911,0.51,False
sz002319,20240930,10.35,30.62,0.5397,-10.63,False
sz002483,20240926,4.3,19.85,0.9683,8.6,False
sz300445,20240930,16.89,20.97,1.5653,-4.5,False
sz300122,20240930,33.18,34.43,2.2762,-4.37,False
sz002850,20240927,86.32,20.91,1.4901,4.15,False
sz301408,20251027,13.47,31.35,0.9182,0.3,False
sz399557,20240926,1319.64,12.66,1.2542,18.13,False
sz300571,20240927,22.17,20.46,0.9501,5.64,False
sz301392,20260121,155.4,26.71,0.8113,-4.79,False
sz300644,20251224,34.09,21.19,0.5959,8.27,False
sz002263,20240927,2.13,17.08,0.836,0.47,False
sz002965,20250624,38.72,51.1,0.5538,-0.65,False
sz000897,20240925,2.06,12.86,0.8819,11.14,False
sz301121,20250724,39.65,40.28,1.762,3.28,False
sz300191,20240806,13.37,24.72,1.1088,0.45,False
sz399803,20240927,3201.89,18.61,0.714,7.19,False
sz002453,20240924,4.61,34.04,1.7107,22.34,True
sz300809,20250626,37.53,67.24,0.6611,-4.77,False
sz301276,20251104,21.14,30.44,0.5421,2.84,False
sz002134,20240806,8.08,29.66,1.2249,-0.25,False
sz002387,20240902,6.85,19.57,0.6964,-2.04,False
sz300341,20240909,9.03,20.22,0.5079,3.21,False
sz300847,20250905,17.98,35.17,0.4444,0.61,False
sz002881,20250625,45.35,41.82,0.456,-1.7,False
sz301238,20250804,18.31,20.0,1.076,3.17,False
sz002729,20240924,10.66,32.85,0.9233,34.13,True
sz003003,20250929,12.18,27.67,0.7704,1.23,False
sz300070,20240930,4.87,33.75,4.2497,8.63,False
sz301109,20250804,14.26,20.26,0.861,-0.63,False
sz000758,20240930,5.13,35.34,0.8723,-5.06,False
sz300517,20240815,8.55,42.96,1.58,-2.69,False
sz002382,20240927,4.89,14.45,0.8827,4.7,False
sz001308,20250703,22.35,26.92,0.3718,0.45,False
sz399018,20240927,3488.8,15.13,1.2859,12.15,False
sz002762,20240924,5.55,23.87,2.307,34.23,True
sz002131,20240927,1.68,17.7,1.3302,-1.19,False
sz000716,20240927,4.07,22.59,0.8063,0.74,False
sz002205,20240918,6.76,19.86,1.0035,3.11,False
sz300490,20240930,8.5,37.76,2.0135,-4.59,False
sz300194,20240925,3.89,16.33,1.1576,17.74,False
sz002152,20240927,10.27,16.32,0.7857,6.72,False
sz300369,20240919,5.85,22.76,1.2912,4.79,False
sz300788,20250630,31.76,23.85,0.4337,-2.42,False
sz301210,20250708,41.1,63.09,0.381,-3.28,False
sz399666,20240927,1170.62,13.95,1.1257,10.56,False
sz300640,20240925,4.16,20.37,0.8306,15.38,False
sz300327,20240730,19.43,29.81,0.8427,-2.11,False
sz000915,20240927,27.05,28.67,1.2676,2.4,False
sz300821,20250630,7.86,23.77,0.3631,15.14,False
sz002855,20240930,21.88,24.55,1.0322,-3.56,False
sz301197,20251020,19.55,20.91,1.186,4.81,False
sz001211,20250624,22.29,28.84,0.4722,1.79,False
sz300440,20240924,5.3,26.43,0.8607,36.96,True
sz300213,20240801,6.43,29.1,0.6464,-9.18,False
sz399235,20240926,764.87,12.45,1.0818,13.27,False
sz000821,20240930,12.36,21.65,1.723,-5.99,False
sz300915,20250624,23.83,27.55,0.8572,3.48,False
sz300589,20240930,12.8,23.05,1.2885,3.2,False
sz000788,20240731,5.29,33.98,0.3883,3.4,False
sz000012,20240926,5.16,12.06,1.0427,5.62,False
sz300394,20240731,70.24,30.31,0.9462,-16.0,False
sz002501,20240925,1.12,13.26,0.6806,13.39,False
sz300775,20251027,25.72,21.4,0.5566,0.43,False
sz301073,20250805,22.3,21.5,0.9234,2.87,False
sz002656,20240806,1.35,41.57,3.551,20.0,True
sz300938,20250709,23.16,28.61,0.8043,0.39,False
sz002331,20240806,6.96,31.95,1.0843,-4.6,False
sz300716,20250818,8.6,31.85,1.1156,12.56,False
sz300144,20240927,8.57,21.25,1.3703,4.78,False
sz002182,20240930,11.56,29.39,0.7865,-9.69,False
sz300758,20250707,14.78,44.83,0.5577,1.76,False
sz301309,20260119,30.14,18.29,0.6586,0.8,False
sz399405,20240926,1872.69,13.4,1.1092,20.85,True
sz300423,20240925,5.5,26.27,0.7018,18.18,False
