ts_code,trade_date,close,pe,pb,ps,total_mv,circ_mv
688003.SH,20230519,37.4,47.8741,4.3825,4.5822,728181.74,728181.74
688003.SH,20230518,36.98,47.3365,4.3333,4.5307,720004.298,720004.298
688003.SH,20230517,35.56,45.5188,4.1669,4.3567,692356.756,692356.756
688003.SH,20230516,34.99,44.7891,4.1001,4.2869,681258.799,681258.799
688003.SH,20230515,34.88,44.6483,4.0872,4.2734,679117.088,679117.088
688003.SH,20230512,33.9,43.3939,3.9724,4.1533,660036.39,660036.39
688003.SH,20230511,34.83,44.5843,4.0814,4.2673,678143.583,678143.583
688003.SH,20230510,35.68,45.6724,4.181,4.3714,694693.168,694693.168
688003.SH,20230509,35.41,45.3268,4.1493,4.3383,689436.241,689436.241
688003.SH,20230508,35.79,45.8132,4.1939,4.3849,696834.879,696834.879
688003.SH,20230505,36.22,46.3636,4.2443,4.4376,705207.022,705207.022
688003.SH,20230504,37.55,48.0661,4.4001,4.6005,731102.255,731102.255
688003.SH,20230428,36.89,53.5506,4.2551,5.6768,718251.989,718251.989
688003.SH,20230427,36.12,52.4328,4.1663,5.5583,703260.012,703260.012
688003.SH,20230426,36.67,53.2312,4.2297,5.643,713968.567,713968.567
688003.SH,20230425,37.27,54.1022,4.2989,5.7353,725650.627,725650.627
688003.SH,20230424,38.45,55.8151,4.435,5.9169,748625.345,748625.345
688003.SH,20230421,39.28,57.02,4.5308,6.0446,764785.528,764785.528
688003.SH,20230420,41.55,60.3152,4.7926,6.3939,808982.655,808982.655
688003.SH,20230419,42.33,61.4475,4.8826,6.5139,824169.333,824169.333
688003.SH,20230418,42.11,61.1281,4.8572,6.4801,819885.911,819885.911
688003.SH,20230417,43.43,63.0443,5.0094,6.6832,845586.443,845586.443
688003.SH,20230414,42.82,62.1588,4.9391,6.5893,833709.682,833709.682
688003.SH,20230413,41.27,59.9087,4.7603,6.3508,803531.027,803531.027
688003.SH,20230412,42.95,62.3475,4.9541,6.6094,836240.795,836240.795
688003.SH,20230411,42.11,61.1281,4.8572,6.4801,819885.911,819885.911
688003.SH,20230410,43.67,63.3926,5.0371,6.7201,850259.267,850259.267
688003.SH,20230407,42.78,62.1007,4.9345,6.5832,832930.878,832930.878
688003.SH,20230406,42.21,61.2733,4.8687,6.4955,821832.921,821832.921
688003.SH,20230404,41.82,60.7071,4.8237,6.4355,814239.582,814239.582
688003.SH,20230403,42.68,61.9555,4.9229,6.5678,830983.868,830983.868
688003.SH,20230331,41.54,60.3007,4.7914,6.3924,808787.954,808787.954
688003.SH,20230330,40.33,58.5442,4.6519,6.2062,785229.133,785229.133
688003.SH,20230329,40.63,58.9797,4.6865,6.2523,791070.163,791070.163
688003.SH,20230328,40.3,58.5007,4.6484,6.2016,784645.03,784645.03
688003.SH,20230327,41.3,59.9523,4.7638,6.3554,804115.13,804115.13
688003.SH,20230324,41.35,60.0249,4.7695,6.3631,805088.635,805088.635
688003.SH,20230323,41.49,60.2281,4.7857,6.3847,807814.449,807814.449
688003.SH,20230322,40.45,58.7184,4.6657,6.2246,787565.545,787565.545
688003.SH,20230321,40.73,59.1249,4.698,6.2677,793017.173,793017.173
688003.SH,20230320,38.44,55.8006,4.4339,5.9153,748430.644,748430.644
688003.SH,20230317,38.59,56.0184,4.4512,5.9384,751351.159,751351.159
688003.SH,20230316,37.13,53.899,4.2828,5.7137,722924.813,722924.813
688003.SH,20230315,37.88,54.9877,4.3693,5.8292,737527.388,737527.388
688003.SH,20230314,37.9,55.0167,4.3716,5.8322,737916.79,737916.79
688003.SH,20230313,37.44,54.349,4.3185,5.7614,728960.544,728960.544
688003.SH,20230310,37.81,54.8861,4.3612,5.8184,736164.481,736164.481
688003.SH,20230309,38.14,55.3651,4.3993,5.8692,742589.614,742589.614
688003.SH,20230308,37.47,54.3925,4.322,5.7661,729544.647,729544.647
688003.SH,20230307,37.15,53.928,4.2851,5.7168,723314.215,723314.215
688003.SH,20230306,38.53,55.9313,4.4443,5.9292,750182.953,750182.953
688003.SH,20230303,38.9,56.4684,4.4869,5.9861,757386.89,757386.89
688003.SH,20230302,39.72,57.6587,4.5815,6.1123,773352.372,773352.372
688003.SH,20230301,39.47,57.2958,4.5527,6.0738,768484.847,768484.847
688003.SH,20230228,39.05,56.6861,4.5042,6.0092,760307.405,760307.405
688003.SH,20230227,39.45,57.2668,4.5504,6.0708,768095.445,768095.445
688003.SH,20230224,39.94,57.9781,4.6069,6.1462,777635.794,777635.794
688003.SH,20230223,39.69,57.6152,4.5781,6.1077,772768.269,772768.269
688003.SH,20230222,39.67,57.5861,4.5757,6.1046,772378.867,772378.867
688003.SH,20230221,39.53,57.3829,4.9627,6.0831,769653.053,769653.053
688003.SH,20230220,39.38,57.1652,4.9438,6.06,766732.538,766732.538
688003.SH,20230217,38.84,56.3813,4.876,5.9769,756218.684,756218.684
688003.SH,20230216,39.77,57.7313,4.9928,6.12,774325.877,774325.877
688003.SH,20230215,40.99,59.5023,5.146,6.3077,798079.399,798079.399
688003.SH,20230214,40.09,58.1958,5.033,6.1692,780556.309,780556.309
688003.SH,20230213,40.53,58.8345,5.0882,6.237,789123.153,789123.153
688003.SH,20230210,40.48,58.7619,5.0819,6.2293,788149.648,788149.648
688003.SH,20230209,43.0,62.4201,5.3983,6.617,837214.3,837214.3
688003.SH,20230208,40.67,59.0378,5.1058,6.2585,791848.967,791848.967
688003.SH,20230207,39.82,57.8039,4.9991,6.1277,775299.382,775299.382
688003.SH,20230206,37.75,54.799,4.7392,5.8092,734996.275,734996.275
688003.SH,20230203,36.79,53.4054,4.6187,5.6614,716304.979,716304.979
688003.SH,20230202,36.8,53.42,4.6199,5.663,716499.68,716499.68
688003.SH,20230201,36.55,53.057,4.5886,5.6245,711632.155,711632.155
688003.SH,20230131,35.18,51.0683,4.4166,5.4137,684958.118,684958.118
688003.SH,20230130,35.91,52.128,4.5082,5.526,699171.291,699171.291
688003.SH,20230120,35.58,51.649,4.4668,5.4752,692746.158,692746.158
688003.SH,20230119,35.18,51.0683,4.4166,5.4137,684958.118,684958.118
688003.SH,20230118,34.87,50.6183,4.3776,5.366,678922.387,678922.387
688003.SH,20230117,35.28,51.2135,4.4291,5.4291,686905.128,686905.128
688003.SH,20230116,34.14,49.5586,4.286,5.2536,664709.214,664709.214
688003.SH,20230113,33.3,48.3392,4.1805,5.1244,648354.33,648354.33
688003.SH,20230112,33.67,48.8764,4.227,5.1813,655558.267,655558.267
688003.SH,20230111,33.21,48.2086,4.1692,5.1105,646602.021,646602.021
688003.SH,20230110,33.75,48.9925,4.237,5.1936,657115.875,657115.875
688003.SH,20230109,34.0,49.3554,4.2684,5.2321,661983.4,661983.4
688003.SH,20230106,33.02,47.9328,4.1454,5.0813,642902.702,642902.702
688003.SH,20230105,33.3,48.3392,4.1805,5.1244,648354.33,648354.33
688003.SH,20230104,32.42,47.0618,4.0701,4.9889,631220.642,631220.642
688003.SH,20230103,33.03,47.9473,4.1466,5.0828,643097.403,643097.403
688003.SH,20221230,31.6,45.8715,3.9671,4.8628,615255.16,615255.16
688003.SH,20221229,31.5,45.7263,3.9546,4.8474,613308.15,613308.15
688003.SH,20221228,31.94,46.365,4.0098,4.9151,621874.994,621874.994
688003.SH,20221227,32.76,47.5554,4.1128,5.0413,637840.476,637840.476
688003.SH,20221226,32.45,47.1054,4.0738,4.9936,631804.745,631804.745
688003.SH,20221223,31.38,45.5521,3.9395,4.8289,610971.738,610971.738
688003.SH,20221222,32.02,46.4812,4.0199,4.9274,623432.602,623432.602
688003.SH,20221221,32.43,47.0763,4.0713,4.9905,631415.343,631415.343
688003.SH,20221220,32.23,46.786,4.0462,4.9597,627521.323,627521.323
688003.SH,20221219,32.1,46.5973,4.0299,4.9397,624990.21,624990.21
688003.SH,20221216,32.44,47.0908,4.0726,4.992,631610.044,631610.044
688003.SH,20221215,33.6,48.7747,4.2182,5.1705,654195.36,654195.36
688003.SH,20221214,32.48,47.1489,4.0776,4.9982,632388.848,632388.848
688003.SH,20221213,32.18,46.7134,4.0399,4.952,626547.818,626547.818
688003.SH,20221212,33.1,48.0489,4.1554,5.0936,644460.31,644460.31
688003.SH,20221209,32.74,47.5263,4.1102,5.0382,637451.074,637451.074
688003.SH,20221208,32.32,46.9167,4.0575,4.9736,629273.632,629273.632
688003.SH,20221207,32.25,46.815,4.0487,4.9628,627910.725,627910.725
688003.SH,20221206,32.3,46.8876,4.055,4.9705,628884.23,628884.23
688003.SH,20221205,32.36,46.9747,4.0625,4.9797,630052.436,630052.436
688003.SH,20221202,32.21,46.757,4.0437,4.9566,627131.921,627131.921
688003.SH,20221201,32.35,46.9602,4.0613,4.9782,629857.735,629857.735
688003.SH,20221130,32.09,46.5828,4.0286,4.9382,624795.509,624795.509
688003.SH,20221129,31.77,46.1183,3.9885,4.8889,618565.077,618565.077
688003.SH,20221128,31.4,45.5812,3.942,4.832,611361.14,611361.14
688003.SH,20221125,31.38,45.5521,3.9395,4.8289,610971.738,610971.738
688003.SH,20221124,32.09,46.5828,4.0286,4.9382,624795.509,624795.509
688003.SH,20221123,31.96,46.3941,4.0123,4.9182,622264.396,622264.396
688003.SH,20221122,32.33,46.9312,4.0588,4.9751,629468.333,629468.333
688003.SH,20221121,33.35,48.4118,4.1868,5.1321,649327.835,649327.835
688003.SH,20221118,32.45,47.1054,4.0738,4.9936,631804.745,631804.745
688003.SH,20221117,33.04,47.9618,4.1479,5.0844,643292.104,643292.104
688003.SH,20221116,33.45,48.557,4.1994,5.1474,651274.845,651274.845
688003.SH,20221115,33.61,48.7893,4.2195,5.1721,654390.061,654390.061
688003.SH,20221114,32.92,47.7876,4.1328,5.0659,640955.692,640955.692
688003.SH,20221111,33.7,48.9199,4.2308,5.1859,656142.37,656142.37
688003.SH,20221110,33.42,48.5134,4.1956,5.1428,650690.742,650690.742
688003.SH,20221109,35.3,51.2425,4.4316,5.4321,687294.53,687294.53
688003.SH,20221108,35.35,51.3151,4.4379,5.4398,688268.035,688268.035
688003.SH,20221107,37.11,53.87,4.6589,5.7107,722535.411,722535.411
688003.SH,20221104,37.5,54.4361,4.7078,5.7707,730128.75,730128.75
688003.SH,20221103,38.57,55.9893,4.8422,5.9353,750961.757,750961.757
688003.SH,20221102,37.8,54.8716,4.7455,5.8168,735969.78,735969.78
688003.SH,20221101,36.41,52.8538,4.571,5.6029,708906.341,708906.341
688003.SH,20221031,36.31,52.7087,4.5584,5.5876,706959.331,706959.331
688003.SH,20221028,36.26,52.6361,4.5521,5.5799,705985.826,705985.826
688003.SH,20221027,36.16,52.4909,4.5396,5.5645,704038.816,704038.816
688003.SH,20221026,36.9,53.5651,4.7595,5.6783,718446.69,718446.69
688003.SH,20221025,37.01,53.7248,4.7737,5.6953,720588.401,720588.401
688003.SH,20221024,37.25,54.0732,4.8047,5.7322,725261.225,725261.225
688003.SH,20221021,36.26,52.6361,4.677,5.5799,705985.826,705985.826
688003.SH,20221020,36.44,52.8974,4.7002,5.6076,709490.444,709490.444
688003.SH,20221019,35.22,51.1264,4.5428,5.4198,685736.922,685736.922
688003.SH,20221018,35.64,51.7361,4.597,5.4845,693914.364,693914.364
688003.SH,20221017,36.48,52.9554,4.7054,5.6137,710269.248,710269.248
688003.SH,20221014,35.09,50.9377,4.5261,5.3998,683205.809,683205.809
688003.SH,20221013,34.44,49.9941,4.4422,5.2998,670550.244,670550.244
688003.SH,20221012,33.37,48.4409,4.3042,5.1351,649717.237,649717.237
688003.SH,20221011,30.98,44.9715,3.9959,4.7674,603183.698,603183.698
688003.SH,20221010,31.36,45.5231,4.045,4.8258,610582.336,610582.336
688003.SH,20220930,31.79,46.1473,4.1004,4.892,618954.479,618954.479
688003.SH,20220929,32.6,47.3231,4.2049,5.0166,634725.26,634725.26
688003.SH,20220928,33.5,48.6296,4.321,5.1551,652248.35,652248.35
688003.SH,20220927,34.79,50.5022,4.4874,5.3537,677364.779,677364.779
688003.SH,20220926,34.8,50.5167,4.4887,5.3552,677559.48,677559.48
688003.SH,20220923,34.8,50.5167,4.4887,5.3552,677559.48,677559.48
688003.SH,20220922,36.21,52.5635,4.6705,5.5722,705012.321,705012.321
688003.SH,20220921,35.0,50.807,4.5145,5.386,681453.5,681453.5
688003.SH,20220920,35.54,51.5909,4.5841,5.4691,691967.354,691967.354
688003.SH,20220919,35.24,51.1554,4.5454,5.4229,686126.324,686126.324
688003.SH,20220916,35.27,51.199,4.5493,5.4275,686710.427,686710.427
688003.SH,20220915,34.68,50.3425,4.4732,5.3367,675223.068,675223.068
688003.SH,20220914,38.21,55.4667,4.9285,5.8799,743952.521,743952.521
688003.SH,20220913,38.16,55.3942,4.9221,5.8722,742979.016,742979.016
688003.SH,20220909,37.58,54.5522,4.8472,5.783,731686.358,731686.358
688003.SH,20220908,40.31,58.5152,5.1994,6.2031,784839.731,784839.731
688003.SH,20220907,42.65,61.912,5.5012,6.5632,830399.765,830399.765
688003.SH,20220906,39.12,56.7877,5.0459,6.02,761670.312,761670.312
688003.SH,20220905,37.81,54.8861,4.8769,5.8184,736164.481,736164.481
688003.SH,20220902,39.85,57.8474,5.14,6.1323,775883.485,775883.485
688003.SH,20220901,36.87,53.5216,4.7557,5.6737,717862.587,717862.587
688003.SH,20220831,35.5,51.5328,4.579,5.4629,691188.55,691188.55
688003.SH,20220830,37.35,54.2183,4.8176,5.7476,727208.235,727208.235
688003.SH,20220829,37.54,54.4942,4.8421,5.7768,730907.554,730907.554
688003.SH,20220826,36.79,53.4054,4.7453,5.6614,716304.979,716304.979
688003.SH,20220825,37.77,54.828,4.8717,5.8122,735385.677,735385.677
688003.SH,20220824,38.35,55.67,4.9466,5.9015,746678.335,746678.335
688003.SH,20220823,42.67,61.941,5.5038,6.5663,830789.167,830789.167
688003.SH,20220822,42.93,62.3184,5.5373,6.6063,835851.393,835851.393
688003.SH,20220819,42.47,61.6507,5.478,6.5355,826895.147,826895.147
688003.SH,20220818,47.21,68.5314,6.0894,7.2649,919183.421,919183.421
688003.SH,20220817,45.0,65.3233,5.9968,6.9248,876154.5,876154.5
688003.SH,20220816,45.47,66.0056,6.0594,6.9971,885305.447,885305.447
688003.SH,20220815,46.9,68.0814,6.25,7.2172,913147.69,913147.69
688003.SH,20220812,46.58,67.6169,6.2074,7.168,906917.258,906917.258
688003.SH,20220811,50.11,72.7411,6.6778,7.7112,975646.711,975646.711
688003.SH,20220810,45.0,65.3233,5.9968,6.9248,876154.5,876154.5
688003.SH,20220809,43.13,62.6088,5.7476,6.6371,839745.413,839745.413
688003.SH,20220808,43.08,62.5362,5.7409,6.6294,838771.908,838771.908
688003.SH,20220805,40.26,58.4426,5.3651,6.1954,783866.226,783866.226
688003.SH,20220804,41.1,59.662,5.4771,6.3247,800221.11,800221.11
688003.SH,20220803,41.5,60.2426,5.5304,6.3862,808009.15,808009.15
688003.SH,20220802,41.8,60.6781,5.5704,6.4324,813850.18,813850.18
688003.SH,20220801,42.31,61.4184,5.6383,6.5109,823779.931,823779.931
688003.SH,20220729,40.61,58.9507,5.4118,6.2493,790680.761,790680.761
688003.SH,20220728,40.4,58.6458,5.3838,6.2169,786592.04,786592.04
688003.SH,20220727,39.01,56.6281,5.1986,6.003,759528.601,759528.601
688003.SH,20220726,36.78,53.3909,4.9014,5.6599,716110.278,716110.278
688003.SH,20220725,36.53,53.028,4.8681,5.6214,711242.753,711242.753
688003.SH,20220722,37.4,54.2909,4.984,5.7553,728181.74,728181.74
688003.SH,20220721,37.17,53.9571,4.9534,5.7199,723703.617,276555.951
688003.SH,20220720,35.57,51.6344,4.7401,5.4737,692551.457,264651.471
688003.SH,20220719,35.37,51.3441,4.7135,5.4429,688657.437,263163.411
688003.SH,20220718,33.38,48.4554,4.4483,5.1367,649911.938,248357.214
688003.SH,20220715,33.29,48.3247,4.4363,5.1228,648159.629,247687.587
688003.SH,20220714,34.37,49.8925,4.5802,5.289,669187.337,255723.111
688003.SH,20220713,32.79,47.5989,4.3697,5.0459,638424.579,243967.437
688003.SH,20220712,33.08,48.0199,4.4083,5.0905,644070.908,246125.124
688003.SH,20220711,35.28,51.2135,4.7015,5.4291,686905.128,262493.784
688003.SH,20220708,34.8,50.5167,4.6375,5.3552,677559.48,258922.44
688003.SH,20220707,35.59,51.6635,4.7428,5.4768,692940.859,264800.277
688003.SH,20220706,34.78,50.4877,4.6349,5.3521,677170.078,258773.634
688003.SH,20220705,33.18,48.1651,4.4217,5.1059,646017.918,246869.154
688003.SH,20220704,33.28,48.3102,4.435,5.1213,647964.928,247613.184
688003.SH,20220701,31.8,46.1618,4.2377,4.8935,619149.18,236601.54
688003.SH,20220630,33.0,47.9038,4.3977,5.0782,642513.3,245529.9
688003.SH,20220629,32.54,47.236,4.3364,5.0074,633557.054,242107.362
688003.SH,20220628,32.35,46.9602,4.311,4.9782,629857.735,240693.705
688003.SH,20220627,28.85,41.8795,3.8446,4.4396,561712.385,214652.655
688003.SH,20220624,27.94,40.5585,3.7234,4.2995,543994.594,207881.982
688003.SH,20220623,27.94,40.5585,3.7674,4.2995,543994.594,204805.788
688003.SH,20220622,27.2,39.4843,3.6676,4.1857,529586.72,199381.44
688003.SH,20220621,28.7,41.4262,3.848,4.3915,555632.0,210376.74
688003.SH,20220620,27.92,40.3003,3.7434,4.2722,540531.2,204659.184
688003.SH,20220617,27.71,39.9972,3.7153,4.24,536465.6,203119.842
688003.SH,20220616,28.0,40.4158,3.7542,4.2844,542080.0,205245.6
688003.SH,20220615,27.6,39.8384,3.7005,4.2232,534336.0,202313.52
688003.SH,20220614,27.62,39.8673,3.7032,4.2263,534723.2,202460.124
688003.SH,20220613,28.14,40.6178,3.7729,4.3058,544790.4,206271.828
688003.SH,20220610,28.35,40.921,3.8011,4.338,548856.0,207811.17
688003.SH,20220609,28.15,40.6323,3.7743,4.3074,544984.0,206345.13
688003.SH,20220608,29.51,42.5953,3.9566,4.5155,571313.6,216314.202
688003.SH,20220607,30.33,43.7789,4.0666,4.6409,587188.8,222324.966
688003.SH,20220606,30.89,44.5873,4.1416,4.7266,598030.4,226429.878
688003.SH,20220602,30.74,44.3707,4.1215,4.7037,595126.4,225330.348
688003.SH,20220601,29.52,42.6098,3.958,4.517,571507.2,216387.504
688003.SH,20220531,29.8,43.0139,3.9955,4.5598,576928.0,218439.96
688003.SH,20220530,27.92,40.3003,3.7434,4.2722,540531.2,204659.184
688003.SH,20220527,27.99,40.4013,3.5652,4.2829,541886.4,205172.298
688003.SH,20220526,28.72,41.455,3.6582,4.3946,556019.2,210523.344
688003.SH,20220525,27.62,39.8673,3.518,4.2263,534723.2,202460.124
688003.SH,20220524,27.19,39.2466,3.4633,4.1605,526398.4,199308.138
688003.SH,20220523,28.79,41.5561,3.6671,4.4053,557374.4,211036.458
688003.SH,20220520,29.03,41.9025,3.6976,4.442,562020.8,212795.706
688003.SH,20220519,27.75,40.0549,3.5346,4.2462,537240.0,203413.05
688003.SH,20220518,27.54,39.7518,3.5079,4.214,533174.4,201873.708
688003.SH,20220517,27.75,40.0549,3.5346,4.2462,537240.0,203413.05
688003.SH,20220516,26.7,38.5393,3.4009,4.0855,516912.0,195716.34
688003.SH,20220513,26.44,38.164,3.3677,4.0457,511878.4,193810.488
688003.SH,20220512,26.38,38.0774,3.3601,4.0365,510716.8,193370.676
688003.SH,20220511,26.29,37.9475,3.3486,4.0228,508974.4,192710.958
688003.SH,20220510,26.07,37.63,3.3206,3.9891,504715.2,191098.314
688003.SH,20220509,25.3,36.5185,3.2225,3.8713,489808.0,185454.06
688003.SH,20220506,24.9,35.9412,3.1716,3.8101,482064.0,182521.98
688003.SH,20220505,25.87,37.3413,3.2951,3.9585,500843.2,189632.274
688003.SH,20220429,27.09,39.1023,3.4059,4.1452,524462.4,198575.118
688003.SH,20220428,24.51,35.3782,3.0815,3.7504,474513.6,179663.202
688003.SH,20220427,25.1,36.2299,3.1557,3.8407,485936.0,183988.02
688003.SH,20220426,24.03,34.6854,3.0212,3.6769,465220.8,176144.706
688003.SH,20220425,25.62,36.9804,3.2211,3.9202,496003.2,187799.724
688003.SH,20220422,27.02,39.0012,3.3971,4.1345,523107.2,198062.004
688003.SH,20220421,27.51,39.7085,3.4587,4.2094,532593.6,201653.802
688003.SH,20220420,28.6,41.2818,3.5957,4.3762,553696.0,209643.72
688003.SH,20220419,27.74,40.0405,3.4876,4.2446,537046.4,203339.748
688003.SH,20220418,28.58,41.253,3.5932,4.3732,553308.8,209497.116
688003.SH,20220415,27.81,40.1415,3.4964,4.2553,538401.6,203852.862
688003.SH,20220414,26.66,48.0659,3.3494,5.3535,516137.6,195423.132
688003.SH,20220413,26.04,46.9481,3.2715,5.229,504134.4,190878.408
688003.SH,20220412,26.27,47.3628,3.3004,5.2752,508587.2,192564.354
688003.SH,20220411,25.99,46.8579,3.2652,5.219,503166.4,190511.898
688003.SH,20220408,27.12,48.8952,3.4072,5.4459,525043.2,198795.024
688003.SH,20220407,27.5,49.5803,3.4549,5.5222,532400.0,201580.5
688003.SH,20220406,28.06,50.59,3.5253,5.6346,543241.6,205685.412
688003.SH,20220401,28.77,51.8701,3.6145,5.7772,556987.2,210889.854
688003.SH,20220331,28.74,51.816,3.6107,5.7712,556406.4,210669.948
688003.SH,20220330,29.65,53.4566,3.7251,5.9539,574024.0,217340.43
688003.SH,20220329,28.87,52.0503,3.6271,5.7973,558923.2,211622.874
688003.SH,20220328,29.35,52.9158,3.6874,5.8937,568216.0,215141.37
688003.SH,20220325,29.9,53.9074,3.7565,6.0041,578864.0,219172.98
688003.SH,20220324,30.18,54.4122,3.7916,6.0604,584284.8,221225.436
688003.SH,20220323,31.08,56.0348,3.9047,6.2411,601708.8,227822.616
688003.SH,20220322,30.71,55.3677,3.8582,6.1668,594545.6,225110.442
688003.SH,20220321,31.32,56.4675,3.9349,6.2893,606355.2,229581.864
688003.SH,20220318,28.57,51.5095,3.5894,5.7371,553115.2,209423.814
688003.SH,20220317,29.28,52.7895,3.6786,5.8796,566860.8,214628.256
688003.SH,20220316,28.71,51.7619,3.607,5.7652,555825.6,210450.042
688003.SH,20220315,27.6,49.7606,3.4675,5.5423,534336.0,202313.52
688003.SH,20220314,28.66,51.6717,3.6007,5.7551,554857.6,210083.532
688003.SH,20220311,29.73,53.6009,3.7351,5.97,575572.8,217926.846
688003.SH,20220310,29.7,53.5468,3.7313,5.964,574992.0,217706.94
688003.SH,20220309,29.8,53.7271,3.7439,5.984,576928.0,218439.96
688003.SH,20220308,30.12,54.304,3.7841,6.0483,583123.2,220785.624
688003.SH,20220307,31.72,57.1887,3.9851,6.3696,614099.2,232513.944
688003.SH,20220304,32.15,57.9639,4.0391,6.4559,622424.0,235665.93
688003.SH,20220303,32.61,58.7933,4.0969,6.5483,631329.6,239037.822
688003.SH,20220302,33.28,60.0012,4.1811,6.6829,644300.8,243949.056
688003.SH,20220301,33.75,60.8486,4.2402,6.7772,653400.0,247394.25
688003.SH,20220228,34.1,61.4796,4.2841,6.8475,660176.0,249959.82
688003.SH,20220225,33.59,60.5601,4.2201,6.7451,650302.4,246221.418
688003.SH,20220224,32.86,59.244,4.1283,6.5985,636169.6,240870.372
688003.SH,20220223,33.9,61.119,4.259,6.8074,656304.0,248493.78
688003.SH,20220222,32.85,59.226,4.1271,6.5965,635976.0,240797.07
688003.SH,20220221,34.22,61.696,4.2992,6.8716,662499.2,250839.444
688003.SH,20220218,33.76,60.8666,4.2414,6.7792,653593.6,247467.552
688003.SH,20220217,33.85,61.0289,4.2527,6.7973,655336.0,248127.27
688003.SH,20220216,33.23,59.9111,4.1748,6.6728,643332.8,243582.546
688003.SH,20220215,31.85,57.4231,4.3566,6.3957,616616.0,233466.87
688003.SH,20220214,31.93,57.5673,4.3675,6.4118,618164.8,234053.286
688003.SH,20220211,32.85,59.226,4.4933,6.5965,635976.0,240797.07
688003.SH,20220210,35.28,63.6071,4.8257,7.0845,683020.8,258609.456
688003.SH,20220209,35.29,63.6251,4.8271,7.0865,683214.4,258682.758
688003.SH,20220208,35.17,63.4088,4.8107,7.0624,680891.2,257803.134
688003.SH,20220207,36.5,65.8066,4.9926,7.3295,706640.0,267552.3
688003.SH,20220128,37.58,67.7538,5.1403,7.5463,727548.8,275468.916
688003.SH,20220127,37.5,67.6096,5.1294,7.5303,726000.0,274882.5
688003.SH,20220126,40.24,72.5496,5.5042,8.0805,779046.4,294967.248
688003.SH,20220125,38.63,69.6469,5.284,7.7572,747876.8,283165.626
688003.SH,20220124,41.05,74.0099,5.615,8.2431,794728.0,300904.71
688003.SH,20220121,41.67,75.1277,5.6998,8.3676,806731.2,305449.434
688003.SH,20220120,41.52,74.8573,5.6793,8.3375,803827.2,304349.904
688003.SH,20220119,42.24,76.1554,5.7777,8.4821,817766.4,309627.648
688003.SH,20220118,42.68,76.9487,5.8379,8.5704,826284.8,312852.936
688003.SH,20220117,42.08,75.8669,5.7559,8.45,814668.8,308454.816
688003.SH,20220114,38.15,68.7815,5.2183,7.6608,738584.0,279647.13
688003.SH,20220113,37.07,66.8343,5.0706,7.4439,717675.2,271730.514
688003.SH,20220112,37.61,67.8079,5.1444,7.5523,728129.6,275688.822
688003.SH,20220111,37.79,68.1324,5.1691,7.5885,731614.4,277008.258
688003.SH,20220110,39.53,71.2695,5.4071,7.9379,765300.8,289762.806
688003.SH,20220107,39.75,71.6661,5.4372,7.9821,769560.0,291375.45
688003.SH,20220106,40.1,72.2972,5.485,8.0524,776336.0,293941.02
688003.SH,20220105,38.42,69.2683,5.2552,7.715,743811.2,281626.284
688003.SH,20220104,39.07,70.4401,5.3441,7.8455,756395.2,286390.914
688003.SH,20211231,38.02,68.5471,5.2005,7.6347,736067.2,278694.204
688003.SH,20211230,38.34,69.124,5.2443,7.6989,742262.4,281039.868
688003.SH,20211229,36.35,65.5362,4.9721,7.2993,703736.0,266452.77
688003.SH,20211228,36.4,65.6263,4.9789,7.3094,704704.0,266819.28
688003.SH,20211227,35.5,64.0037,4.8558,7.1286,687280.0,260222.1
688003.SH,20211224,35.98,64.8691,4.9215,7.225,696572.8,263740.596
688003.SH,20211223,36.86,66.4557,5.0418,7.4017,713609.6,270191.172
688003.SH,20211222,36.89,66.5098,5.046,7.4078,714190.4,270411.078
688003.SH,20211221,37.0,66.7081,5.061,7.4299,716320.0,271217.4
688003.SH,20211220,35.91,64.7429,4.9119,7.211,695217.6,263227.482
688003.SH,20211217,37.0,66.7081,5.061,7.4299,716320.0,271217.4
688003.SH,20211216,37.59,67.7718,5.1417,7.5483,727742.4,275542.218
688003.SH,20211215,37.58,67.7538,5.1403,7.5463,727548.8,275468.916
688003.SH,20211214,38.29,69.0339,5.2374,7.6889,741294.4,280673.358
688003.SH,20211213,37.98,68.475,5.195,7.6266,735292.8,278400.996
688003.SH,20211210,38.14,68.7634,5.2169,7.6588,738390.4,279573.828
688003.SH,20211209,38.41,69.2502,5.2539,7.713,743617.6,281552.982
688003.SH,20211208,38.67,69.719,5.2894,7.7652,748651.2,283458.834
688003.SH,20211207,37.94,68.4028,5.1896,7.6186,734518.4,278107.788
688003.SH,20211206,39.01,70.332,5.3359,7.8335,755233.6,285951.102
688003.SH,20211203,40.93,73.7936,5.5986,8.219,792404.8,300025.086
688003.SH,20211202,41.0,73.9198,5.3223,8.2331,793760.0,300538.2
688003.SH,20211201,42.13,75.9571,5.469,8.46,815636.8,308821.326
688003.SH,20211130,41.31,74.4787,5.3626,8.2953,799761.6,302810.562
688003.SH,20211129,42.42,76.4799,5.5067,8.5182,821251.2,310947.084
688003.SH,20211126,42.0,75.7227,5.4522,8.4339,813120.0,307868.4
688003.SH,20211125,41.14,74.1722,5.3405,8.2612,796470.4,301564.428
688003.SH,20211124,41.0,73.9198,5.3223,8.2331,793760.0,300538.2
688003.SH,20211123,41.58,74.9655,5.3976,8.3496,804988.8,304789.716
